time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,leftEye_End.x,leftEye_End.y,leftEye_End.z,rightEye.x,rightEye.y,rightEye.z,rightEye_End.x,rightEye_End.y,rightEye_End.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rThumb2_End.x,rThumb2_End.y,rThumb2_End.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rIndex2_End.x,rIndex2_End.y,rIndex2_End.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rMid2_End.x,rMid2_End.y,rMid2_End.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rRing2_End.x,rRing2_End.y,rRing2_End.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,rPinky2_End.x,rPinky2_End.y,rPinky2_End.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lThumb2_End.x,lThumb2_End.y,lThumb2_End.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lIndex2_End.x,lIndex2_End.y,lIndex2_End.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lMid2_End.x,lMid2_End.y,lMid2_End.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lRing2_End.x,lRing2_End.y,lRing2_End.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,lPinky2_End.x,lPinky2_End.y,lPinky2_End.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,rFoot_End.x,rFoot_End.y,rFoot_End.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z,lFoot_End.x,lFoot_End.y,lFoot_End.z
   0.00000,  -7.11450,  57.77460,-202.96900,  -7.11450,  78.46270,-203.70052,  -6.75783,  90.16154,-204.18886,  -5.89102, 112.33394,-206.38405,  -5.86283, 119.40955,-205.16561,  -1.42655, 127.29016,-197.10966,  -0.42730, 127.25133,-197.10738,  -9.22352, 127.59321,-197.12751,  -8.22428, 127.55437,-197.12522,  -8.67875, 109.51400,-209.07233, -17.52945, 107.90585,-207.62932, -45.74990, 107.28992,-207.20603, -68.30682, 108.94065,-200.18637, -69.55185, 108.50085,-196.77540, -72.94781, 108.10805,-193.36934, -74.77835, 106.99621,-191.94290, -76.03679, 110.18025,-194.59584, -78.61335, 109.39560,-193.03625, -80.19198, 108.89623,-191.89074, -76.50960, 110.44259,-196.79152, -79.63426, 109.97351,-195.73390, -82.11588, 109.60113,-194.90330, -77.11059, 109.82996,-198.68980, -79.74975, 109.11214,-198.71560, -82.02392, 108.49132,-198.55530, -76.57339, 109.21411,-200.66369, -78.42289, 108.63810,-201.36883, -80.11156, 108.11267,-201.97929,  -3.31833, 109.30566,-209.06007,   5.37416, 107.01564,-207.57690,  33.45945, 104.21126,-207.02473,  56.04412, 104.10745,-199.90175,  57.23565, 103.57295,-196.48520,  60.57528, 102.91836,-193.06372,  62.30746, 101.66804,-191.62912,  63.82135, 104.74433,-194.27572,  66.32208, 103.76234,-192.70451,  67.85193, 103.14215,-191.55189,  64.32313, 104.96879,-196.46917,  67.39708, 104.25879,-195.39736,  69.83849, 103.69506,-194.55549,  64.88342, 104.31102,-198.36480,  67.45900, 103.39052,-198.37865,  69.67736, 102.59509,-198.20808,  64.30907, 103.73837,-200.34123,  66.11148, 103.02043,-201.03801,  67.75705, 102.36540,-201.64084, -15.89274,  62.12544,-201.74980, -15.89274,  60.41857,-203.94436, -16.45192,  23.64824,-201.97701, -16.41047, -21.71548,-203.93533, -17.61260, -25.38744,-191.83158,   1.66374,  62.12544,-201.74980,   1.66374,  60.41857,-203.94436,   0.52761,  23.97481,-198.76735,  -1.63818, -21.08337,-203.94179,  -0.59671, -24.80723,-191.83901
   0.00833,  -4.25155,  54.77280,-203.53500,  -4.67646,  75.46932,-203.45570,  -4.14443,  87.16983,-203.66415,  -5.04821, 109.37564,-205.47269,  -3.44028, 116.26745,-204.26144,   4.11870, 124.49470,-199.58628,   4.96846, 124.51711,-200.11298,  -2.51188, 124.31988,-195.47656,  -1.66212, 124.34229,-196.00326,  -8.92034, 106.55527,-205.52199, -14.29261, 104.82521,-198.37014, -30.92586,  96.05983,-177.31175, -34.30229, 102.18636,-154.68697, -31.65729, 102.54868,-152.18678, -29.89004, 103.20777,-147.74488, -29.19387, 102.60802,-145.34124, -32.51104, 105.35773,-145.78322, -32.03671, 105.18952,-142.71183, -31.57157, 105.10423,-140.75479, -34.72481, 105.25347,-146.23234, -34.96657, 105.36215,-142.91093, -35.16709, 105.44685,-140.27661, -36.60929, 104.36746,-146.29308, -37.60538, 103.97181,-143.77666, -38.29802, 103.66319,-141.53881, -38.10293, 103.33071,-147.41481, -39.41429, 102.85233,-145.89786, -40.58145, 102.42233,-144.50029,  -5.05148, 106.41030,-209.23528,   2.23797, 104.20582,-214.23603,  20.54299,  92.01915,-231.93812,  44.11856,  93.99413,-232.99026,  46.47971,  95.00163,-230.38485,  50.84120,  95.98984,-228.57131,  53.16978,  95.53405,-227.57542,  53.04967,  97.26345,-231.54464,  56.07757,  97.13960,-230.83529,  57.99875,  97.12707,-230.23316,  52.72198,  96.56069,-233.66881,  56.05311,  96.49553,-233.70550,  58.69557,  96.43996,-233.74259,  52.72517,  95.18723,-235.23521,  55.27182,  94.45263,-235.91049,  57.52771,  93.89466,-236.33774,  51.64090,  93.81056,-236.45718,  53.20468,  92.93948,-237.47965,  54.64361,  92.15869,-238.38531,  -9.57712,  58.94188,-196.34259, -11.13651,  57.28739,-197.94273,  -4.98126,  22.65369,-187.04045,  -7.66172, -22.61001,-189.43157,  -1.41576, -26.64515,-179.12940,   2.83706,  59.24430,-208.75334,   1.27766,  57.58981,-210.35348,   9.21669,  21.78436,-207.00955,  -3.26593, -20.46764,-217.99395,   7.44027, -25.30498,-213.15593
   0.01667,  -4.27394,  54.78290,-203.54100,  -4.66106,  75.48021,-203.47817,  -3.51447,  87.13744,-203.62935,  -4.44211, 109.31114,-205.78623,  -2.23302, 115.98045,-204.30641,   3.51954, 124.62251,-198.06896,   4.47723, 124.66962,-198.35288,  -3.95318, 124.25493,-195.85350,  -2.99549, 124.30204,-196.13742,  -8.30392, 106.47779,-205.88059, -13.83046, 104.83588,-198.82617, -25.43297,  89.21501,-178.37323, -22.26153, 100.80652,-157.96749, -19.01439, 102.02244,-156.80306, -15.93958, 103.92437,-153.60676, -14.34269, 104.00709,-151.59060, -18.03803, 106.23987,-151.24561, -16.48614, 106.88368,-148.62572, -15.35170, 107.33019,-147.02344, -20.21028, 105.82171,-150.77675, -19.27705, 106.72782,-147.70917, -18.54465, 107.44421,-145.27249, -21.80245, 104.77674,-149.93235, -21.75574, 104.92660,-147.20170, -21.54465, 105.11955,-144.85625, -23.38400, 103.35967,-150.16620, -23.96533, 103.15247,-148.19927, -24.46519, 102.97576,-146.40505,  -4.35220, 106.29069,-209.50364,   3.05417, 104.03644,-214.30650,  16.93422,  83.32670,-227.55050,  35.80683,  84.46620,-213.29072,  36.81069,  87.08850,-210.94678,  39.81814,  89.33560,-207.91464,  41.09036,  89.80471,-205.72758,  43.45780,  88.55428,-209.13221,  45.54540,  89.14373,-206.90036,  46.81860,  89.66597,-205.43071,  43.97990,  86.62619,-210.19204,  46.69129,  86.80228,-208.26347,  48.84470,  86.93387,-206.73620,  44.28598,  84.57183,-210.35308,  46.44606,  83.76825,-208.88019,  48.30780,  83.23714,-207.52564,  43.53962,  82.65557,-210.93185,  45.02057,  81.45084,-210.15399,  46.37316,  80.38075,-209.42890,  -9.59633,  58.96735,-196.35516, -11.15776,  57.31446,-197.95497,  -3.50559,  29.01347,-175.66734,  -7.27309, -16.18851,-177.73881,  -2.70680, -20.16406,-166.56863,   2.82606,  59.23735,-208.75844,   1.26464,  57.58445,-210.35825,  14.98801,  23.49379,-207.96320,  -5.91002, -13.72154,-223.45498,   5.60151, -18.88572,-221.95665
   0.02500,  -4.27410,  54.79980,-203.55700,  -4.66237,  75.49709,-203.49416,  -3.00025,  87.09274,-203.57608,  -3.98449, 109.23026,-206.05543,  -1.39276, 115.68123,-204.26167,   2.48676, 124.68501,-197.15081,   3.48441, 124.74360,-197.18635,  -5.29778, 124.22780,-196.87352,  -4.30013, 124.28639,-196.90906,  -7.83038, 106.37704,-206.19178, -13.49622, 104.80419,-199.23278, -19.28525,  84.77610,-180.19820, -12.80569, 100.68856,-163.90023,  -9.56958, 102.39059,-163.99480,  -6.02386, 105.15779,-162.24592,  -3.95361, 105.78404,-160.85176,  -7.68168, 107.71281,-159.78349,  -5.56437, 109.00459,-157.90334,  -4.10106, 109.86212,-156.81844,  -9.55226, 107.21207,-158.61577,  -7.93369, 108.79683,-156.17224,  -6.65598, 110.05161,-154.22802, -10.67761, 106.22589,-157.16627,  -9.88755, 106.92822,-154.64365,  -9.05579, 107.60891,-152.53942, -12.04283, 104.65963,-156.66922, -12.01260, 104.80498,-154.61311, -11.95790, 104.95219,-152.74879,  -3.80263, 106.16002,-209.72842,   3.71326, 103.87693,-214.34385,  12.13914,  78.09475,-222.16924,  18.09504,  82.76513,-199.72976,  19.63400,  85.83798,-198.47778,  22.10657,  88.52835,-195.32557,  22.54114,  89.93503,-193.21507,  24.58696,  86.12635,-193.47675,  25.65291,  87.40937,-190.84915,  26.36757,  88.37607,-189.23410,  24.11101,  83.94228,-193.13515,  25.45981,  84.55819,-190.15129,  26.52738,  85.03872,-187.78140,  23.09628,  82.33055,-192.29097,  23.60246,  82.12841,-189.61067,  24.11050,  82.12200,-187.30312,  21.57357,  80.84172,-192.46071,  21.59140,  80.09847,-190.53798,  21.62155,  79.45019,-188.78322,  -9.59569,  58.98396,-196.37040, -11.15725,  57.33098,-197.96998,  -5.44937,  37.84294,-167.24741,  -9.90761,  -7.30538,-169.10692,  -6.92044, -11.13671,-157.36696,   2.82489,  59.25464,-208.77547,   1.26333,  57.60165,-210.37506,  20.14685,  25.99329,-209.62368,  -8.12114,  -5.56625,-225.95219,   3.49176, -10.51266,-227.40220
   0.03333,  -4.27041,  54.81510,-203.57300,  -4.66669,  75.51224,-203.50920,  -2.65721,  87.05302,-203.53614,  -3.68602, 109.16060,-206.25316,  -0.91490, 115.46138,-204.21095,   1.60111, 124.71495,-196.81337,   2.58842, 124.77791,-196.66756,  -6.10273, 124.22373,-197.95112,  -5.11543, 124.28668,-197.80531,  -7.51869, 106.29122,-206.41950, -13.28452, 104.76615,-199.53236, -14.55204,  82.88610,-181.73883,  -7.04511, 101.09053,-168.58360,  -3.99485, 102.92693,-169.42135,  -0.41344, 106.06273,-168.62870,   1.80771, 106.95928,-167.68821,  -1.82156, 108.81725,-166.22664,   0.47871, 110.43592,-164.89421,   2.03591, 111.49310,-164.17929,  -3.43679, 108.37240,-164.70792,  -1.55585, 110.32633,-162.77240,  -0.06880, 111.87440,-161.22995,  -4.23870, 107.51850,-162.98519,  -3.09850, 108.56640,-160.73065,  -1.98406, 109.54311,-158.89027,  -5.39160, 105.95977,-162.08782,  -5.03637, 106.36002,-160.09703,  -4.68850, 106.73958,-158.29834,  -3.43647, 106.05445,-209.89183,   4.15769, 103.75447,-214.36867,   8.24406,  76.05676,-217.98686,   4.18775,  86.17089,-196.96150,   6.40421,  88.71674,-195.55287,   8.44825,  91.26331,-191.99971,   8.66345,  93.06460,-190.17464,   8.54340,  88.94426,-188.84486,   8.99997,  90.59354,-186.24523,   9.41328,  91.74003,-184.64261,   6.98578,  87.34508,-188.48454,   7.20838,  88.44072,-185.34574,   7.37809,  89.30475,-182.85342,   5.08695,  86.61045,-188.04325,   4.36654,  87.19396,-185.47000,   3.88406,  87.81545,-183.24202,   3.23327,  85.80872,-188.73979,   2.15594,  85.83351,-186.98240,   1.19816,  85.87714,-185.37582,  -9.59191,  58.99690,-196.38496, -11.15321,  57.34338,-197.98424,  -8.17995,  45.35648,-163.28965, -12.96124,   0.23591,-165.01536, -11.10854,  -3.46686,-153.00345,   2.82561,  59.27291,-208.79298,   1.26431,  57.61938,-210.39226,  23.54976,  28.31092,-211.17519,  -9.41627,   1.04127,-226.38412,   1.96091,  -3.52239,-229.72504
   0.04167,  -4.27242,  54.82790,-203.58600,  -4.66942,  75.52503,-203.52343,  -2.52468,  87.04148,-203.52693,  -3.56848, 109.13699,-206.33481,  -0.74635, 115.38120,-204.19120,   1.23962, 124.72827,-196.75000,   2.21378, 124.79236,-196.53344,  -6.36164, 124.22814,-198.43985,  -5.38748, 124.29224,-198.22329,  -7.39602, 106.26150,-206.51305, -13.20079, 104.75451,-199.65470, -12.64916,  82.44131,-182.36975,  -4.93651, 101.33784,-170.35927,  -1.97048, 103.18573,-171.43918,   1.59025, 106.40982,-170.97598,   3.84221, 107.38136,-170.19714,   0.26387, 109.24128,-168.61725,   2.60276, 110.95219,-167.48188,   4.17668, 112.06387,-166.89830,  -1.25821, 108.83567,-166.99487,   0.68854, 110.90047,-165.24880,   2.22824, 112.53672,-163.85630,  -1.94972, 108.04325,-165.19657,  -0.70851, 109.20464,-163.05375,   0.48585, 110.27683,-161.31972,  -3.02338, 106.50585,-164.17297,  -2.56822, 106.99637,-162.22313,  -2.13044, 107.45789,-160.46367,  -3.29277, 106.01731,-209.95998,   4.33129, 103.71113,-214.38250,   6.64633,  75.64276,-216.32156,  -0.75129,  88.02897,-197.54199,   1.52478,  90.32399,-195.83008,   3.20910,  92.82085,-192.05955,   3.34736,  94.71345,-190.32152,   2.29952,  90.77946,-188.84312,   2.49288,  92.54979,-186.29062,   2.76057,  93.74943,-184.69599,   0.46310,  89.46430,-188.73679,   0.23361,  90.76788,-185.67900,   0.04363,  91.79817,-183.25219,  -1.57901,  89.05847,-188.66551,  -2.69095,  89.95114,-186.33145,  -3.49830,  90.81763,-184.28687,  -3.36276,  88.48670,-189.69282,  -4.74856,  88.81498,-188.20237,  -5.98585,  89.13173,-186.83521,  -9.59341,  59.00996,-196.39773, -11.15480,  57.35628,-197.99676,  -9.45327,  48.50927,-162.28857, -14.33123,   3.39768,-163.97802, -12.92499,  -0.29042,-151.90120,   2.82297,  59.28563,-208.80690,   1.26158,  57.63196,-210.40593,  24.80115,  29.34754,-211.86221,  -9.85267,   3.79716,-226.28423,   1.37538,  -0.57919,-230.31008
   0.05000,  -4.27078,  54.83920,-203.59700,  -4.67211,  75.53624,-203.53426,  -2.54509,  87.05598,-203.53803,  -3.59425, 109.15437,-206.32112,  -0.77908, 115.40584,-204.18953,   1.26740, 124.73632,-196.74393,   2.24342, 124.80053,-196.53591,  -6.34833, 124.23535,-198.36708,  -5.37231, 124.29956,-198.15906,  -7.42174, 106.27872,-206.49784, -13.21818, 104.76388,-199.63418, -12.86143,  82.47926,-182.30729,  -5.17291, 101.29844,-170.16066,  -2.19784, 103.14724,-171.21381,   1.36513, 106.36327,-170.71332,   3.61404, 107.32722,-169.91645,   0.02949, 109.18456,-168.34763,   2.36441, 110.88589,-167.18990,   3.93664, 111.99206,-166.59148,  -1.50258, 108.77295,-166.73620,   0.43722, 110.82562,-164.96823,   1.97135, 112.45220,-163.55838,  -2.20570, 107.97231,-164.94607,  -0.97513, 109.12064,-162.79012,   0.21083, 110.18195,-161.04367,  -3.28764, 106.43133,-163.93668,  -2.84302, 106.91102,-161.98172,  -2.41471, 107.36273,-160.21739,  -3.32259, 106.03858,-209.94993,   4.29639, 103.73782,-214.38401,   6.82274,  75.70227,-216.52374,  -0.23200,  87.82645,-197.44364,   2.04472,  90.14776,-195.76844,   3.77478,  92.64655,-192.01996,   3.92194,  94.52910,-190.27178,   2.97515,  90.56776,-188.79827,   3.19852,  92.32333,-186.23805,   3.48333,  93.51624,-184.64134,   1.16405,  89.22096,-188.65883,   0.98441,  90.49921,-185.58705,   0.83406,  91.50925,-183.14897,  -0.86873,  88.78012,-188.54297,  -1.94052,  89.63759,-186.17715,  -2.71418,  90.47606,-184.10800,  -2.66622,  88.18535,-189.53261,  -4.02204,  88.47975,-188.00790,  -5.23210,  88.76599,-186.60999,  -9.59165,  59.02010,-196.40797, -11.15292,  57.36611,-198.00680,  -9.30562,  48.14256,-162.40127, -14.16932,   3.03126,-164.13884, -12.70485,  -0.74197,-152.09529,   2.82296,  59.29845,-208.81885,   1.26169,  57.64445,-210.41768,  24.66826,  29.24613,-211.79904,  -9.79312,   3.48891,-226.31396,   1.45351,  -0.90594,-230.26715
   0.05833,  -4.26840,  54.84790,-203.60500,  -4.67448,  75.54485,-203.54202,  -2.62564,  87.07873,-203.55608,  -3.67443, 109.18573,-206.27021,  -0.88927, 115.46987,-204.19606,   1.45485, 124.74052,-196.76349,   2.43860, 124.80439,-196.59570,  -6.22124, 124.24213,-198.07273,  -5.23749, 124.30600,-197.90494,  -7.50409, 106.31255,-206.44005, -13.27384, 104.78054,-199.55773, -13.92029,  82.71155,-181.96528,  -6.34659, 101.14464,-169.17172,  -3.32484, 102.98945,-170.09041,   0.24986, 106.15823,-169.40594,   2.48223, 107.08119,-168.51910,  -1.13130, 108.93480,-167.01363,   1.18271, 110.58543,-165.74578,   2.74597, 111.66181,-165.07403,  -2.71480, 108.49947,-165.45915,  -0.81096, 110.49052,-163.58481,   0.69441, 112.06810,-162.09078,  -3.47859, 107.66302,-163.71073,  -2.30334, 108.74756,-161.49180,  -1.16114, 109.75533,-159.68551,  -4.60408, 106.10878,-162.77174,  -4.21428, 106.53726,-160.79332,  -3.83531, 106.94250,-159.00656,  -3.41889, 106.08044,-209.90919,   4.18111, 103.78882,-214.38042,   7.70810,  75.95080,-217.47192,   2.47777,  86.79633,-197.07993,   4.72992,  89.25590,-195.57773,   6.66689,  91.77836,-191.94821,   6.85696,  93.61043,-190.15121,   6.42481,  89.53634,-188.74589,   6.79531,  91.22311,-186.15664,   7.16210,  92.38554,-184.55419,   4.76211,  88.03090,-188.45879,   4.83338,  89.19065,-185.33598,   4.88264,  90.10598,-182.85671,   2.80095,  87.40853,-188.13244,   1.94277,  88.09274,-185.62715,   1.34677,  88.79376,-183.45084,   0.95724,  86.68863,-188.93652,  -0.23228,  86.81368,-187.25752,  -1.29160,  86.94749,-185.72119,  -9.58935,  59.02751,-196.41528, -11.15043,  57.37317,-198.01393,  -8.59163,  46.37069,-162.96200, -13.40116,   1.25660,-164.77622, -11.67896,  -2.63246,-152.80382,   2.82367,  59.30883,-208.82768,   1.26259,  57.65449,-210.42633,  23.97935,  28.68594,-211.43228,  -9.53714,   1.95487,-226.39219,   1.79496,  -2.54158,-229.96914
   0.06667,  -4.26574,  54.85420,-203.61000,  -4.67644,  75.55106,-203.54677,  -2.67525,  87.09330,-203.56695,  -3.72481, 109.20547,-206.23826,  -0.95964, 115.50967,-204.19852,   1.56459, 124.74342,-196.77901,   2.55220, 124.80712,-196.63559,  -6.14160, 124.24638,-197.89814,  -5.15399, 124.31008,-197.75471,  -7.55564, 106.33361,-206.40393, -13.30887, 104.79059,-199.51025, -14.55428,  82.87395,-181.76025,  -7.06306, 101.05682,-168.56632,  -4.01337, 102.89613,-169.39973,  -0.43346, 106.03189,-168.60008,   1.78709, 106.92752,-167.65731,  -1.84332, 108.78111,-166.19298,   0.45595, 110.39813,-164.85684,   2.01254, 111.45456,-164.13947,  -3.45873, 108.33261,-164.67553,  -1.57907, 110.28354,-162.73573,  -0.09304, 111.82922,-161.18990,  -4.26069, 107.47501,-162.95467,  -3.12148, 108.51898,-160.69781,  -2.00789, 109.49255,-158.85525,  -5.41316, 105.91405,-162.06063,  -5.05858, 106.31055,-160.06897,  -4.71130, 106.68674,-158.26946,  -3.47903, 106.10675,-209.88350,   4.10935, 103.82127,-214.37754,   8.23365,  76.13518,-218.04128,   4.16645,  86.19930,-196.99403,   6.37997,  88.74491,-195.58036,   8.42143,  91.28646,-192.02212,   8.63468,  93.08413,-190.19326,   8.52000,  88.96083,-188.87223,   8.97495,  90.60514,-186.26917,   9.38710,  91.74873,-184.66419,   6.96444,  87.35894,-188.51506,   7.18619,  88.44817,-185.37397,   7.35524,  89.30711,-182.87985,   5.06660,  86.62100,-188.07502,   4.34590,  87.19814,-185.50042,   3.86301,  87.81428,-183.27104,   3.21380,  85.81844,-188.77296,   2.13674,  85.83815,-187.01534,   1.17918,  85.87716,-185.40851,  -9.58690,  59.03255,-196.41970, -11.14777,  57.37788,-198.01821,  -8.17453,  45.32049,-163.34806, -12.94759,   0.20463,-165.21382, -11.07074,  -3.76226,-153.29030,   2.82480,  59.31677,-208.83335,   1.26393,  57.66210,-210.43187,  23.56085,  28.36247,-211.21918,  -9.37196,   1.04777,-226.41922,   2.00723,  -3.50622,-229.76652
   0.07500,  -4.26291,  54.85820,-203.61300,  -4.67808,  75.55497,-203.54959,  -2.67831,  87.09745,-203.57005,  -3.73061, 109.21005,-206.23678,  -0.96596, 115.51475,-204.19791,   1.56045, 124.74587,-196.77586,   2.54812, 124.80967,-196.63290,  -6.14622, 124.24803,-197.89136,  -5.15855, 124.31183,-197.74840,  -7.56120, 106.33784,-206.40218, -13.31279, 104.79290,-199.50756, -14.55734,  82.87131,-181.76362,  -7.06727, 101.05099,-168.56463,  -4.01722, 102.89006,-169.39727,  -0.43701, 106.02518,-168.59652,   1.78353, 106.92034,-167.65327,  -1.84683, 108.77412,-166.18908,   0.45247, 110.39058,-164.85230,   2.00910, 111.44666,-164.13451,  -3.46251, 108.32554,-164.67193,  -1.58286, 110.27585,-162.73150,  -0.09683, 111.82102,-161.18516,  -4.26482, 107.46771,-162.95135,  -3.12578, 108.51109,-160.69413,  -2.01231, 109.48415,-158.85123,  -5.41761, 105.90672,-162.05777,  -5.06325, 106.30279,-160.06599,  -4.71617, 106.67858,-158.26635,  -3.48533, 106.11207,-209.88268,   4.10230, 103.82822,-214.37882,   8.23211,  76.14372,-218.04836,   4.16144,  86.20265,-196.99931,   6.37446,  88.74830,-195.58491,   8.41525,  91.28939,-192.02596,   8.62809,  93.08669,-190.19670,   8.51393,  88.96309,-188.87657,   8.96842,  90.60691,-186.27311,   9.38028,  91.75021,-184.66785,   6.95859,  87.36089,-188.51986,   7.17993,  88.44947,-185.37852,   7.34865,  89.30790,-182.88420,   5.06083,  86.62256,-188.08013,   4.33983,  87.19903,-185.50546,   3.85668,  87.81462,-183.27598,   3.20820,  85.81987,-188.77839,   2.13100,  85.83903,-187.02085,   1.17331,  85.87756,-185.41409,  -9.58433,  59.03535,-196.42220, -11.14499,  57.38035,-198.02058,  -8.17243,  45.31549,-163.35297, -12.94132,   0.19989,-165.23560, -11.06205,  -3.79299,-153.32114,   2.82620,  59.32234,-208.83696,   1.26555,  57.66734,-210.43534,  23.56395,  28.36890,-211.22460,  -9.36380,   1.04838,-226.42514,   2.01502,  -3.50410,-229.77572
