time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,leftEye_End.x,leftEye_End.y,leftEye_End.z,rightEye.x,rightEye.y,rightEye.z,rightEye_End.x,rightEye_End.y,rightEye_End.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rThumb2_End.x,rThumb2_End.y,rThumb2_End.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rIndex2_End.x,rIndex2_End.y,rIndex2_End.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rMid2_End.x,rMid2_End.y,rMid2_End.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rRing2_End.x,rRing2_End.y,rRing2_End.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,rPinky2_End.x,rPinky2_End.y,rPinky2_End.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lThumb2_End.x,lThumb2_End.y,lThumb2_End.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lIndex2_End.x,lIndex2_End.y,lIndex2_End.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lMid2_End.x,lMid2_End.y,lMid2_End.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lRing2_End.x,lRing2_End.y,lRing2_End.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,lPinky2_End.x,lPinky2_End.y,lPinky2_End.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,rFoot_End.x,rFoot_End.y,rFoot_End.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z,lFoot_End.x,lFoot_End.y,lFoot_End.z
   0.00000,  -7.94021,  84.88550, 166.67600,  -7.94021, 105.57360, 165.94448,  -7.90174, 117.27783, 165.45654,  -7.80824, 139.46691, 163.26073,  -8.02276, 146.53926, 164.47947,  -3.84582, 154.56903, 172.52678,  -2.84583, 154.56484, 172.52703, -11.64863, 154.60172, 172.52482, -10.64864, 154.59753, 172.52507, -10.50204, 136.55201, 160.57798, -19.28874, 134.63816, 162.03893, -47.46998, 133.04473, 162.51963, -70.05622, 133.91296, 169.58528, -71.27831, 133.43035, 172.99876, -74.65168, 132.92018, 176.41171, -76.43969, 131.74560, 177.84181, -77.81310, 134.88407, 175.19160, -80.35774, 134.01064, 176.75639, -81.91578, 133.45689, 177.90509, -78.29919, 135.12982, 172.99690, -81.40355, 134.55278, 174.06086, -83.86908, 134.09464, 174.89649, -78.88245, 134.49670, 171.09981, -81.49520, 133.68786, 171.07936, -83.74615, 132.98862, 171.24425, -78.32825, 133.89979, 169.12481, -80.15811, 133.26003, 168.42340, -81.82880, 132.67639, 167.81636,  -5.13760, 136.52954, 160.57933,   3.63202, 134.54214, 162.04468,  31.79868, 132.71266, 162.53953,  54.38785, 133.39164, 169.61652,  55.60414, 132.89882, 173.03061,  58.97140, 132.36041, 176.44525,  60.74879, 131.17090, 177.87625,  62.14977, 134.29774, 175.22673,  64.68622, 133.40303, 176.79280,  66.23900, 132.83624, 177.94228,  62.63901, 134.53941, 173.03228,  65.73789, 133.93638, 174.09779,  68.19908, 133.45760, 174.93466,  63.21790, 133.90142, 171.13548,  65.82379, 133.07071, 171.11634,  68.06872, 132.35264, 171.28236,  62.65971, 133.30917, 169.16020,  64.48450, 132.65410, 168.45971,  66.15054, 132.05648, 167.85350, -16.71845,  89.23634, 167.89520, -16.71845,  87.52947, 165.70064, -16.50293,  50.79157, 168.25408, -15.50218,   5.46849, 165.70028, -16.63300,   1.77156, 177.80329,   0.83803,  89.23634, 167.89520,   0.83803,  87.52947, 165.70064,   0.43931,  50.82932, 168.73057,  -0.79028,   5.54129, 165.69965,   0.32311,   1.83876, 177.80258
   0.00833,  -7.81480,  81.37690, 161.01300,  -7.73667, 100.23433, 152.47345,  -7.75238, 111.04164, 147.95347,  -8.01729, 132.29682, 141.22051,  -7.62661, 138.45985, 137.55799, -11.04273, 142.98660, 126.85651, -12.03812, 142.94588, 126.76968,  -3.27581, 143.30430, 127.53404,  -4.27120, 143.26358, 127.44721,  -5.69578, 130.78629, 145.12937,   3.19581, 128.85272, 145.58125,  28.50698, 119.40374, 153.76745,  49.36788, 112.46850, 144.96174,  49.90952, 110.42996, 141.97355,  52.54241, 107.92044, 138.80207,  53.86501, 105.93193, 137.84377,  56.12453, 109.50420, 138.78893,  58.20695, 107.57454, 137.51354,  59.44697, 106.30052, 136.56862,  57.00528, 110.49316, 140.62185,  59.76217, 108.91093, 139.62278,  61.95334, 107.65816, 138.83769,  57.79750, 110.55800, 142.54752,  60.22336, 109.30044, 142.66932,  62.28216, 108.14251, 142.61057,  57.50045, 110.92223, 144.63155,  59.30420, 110.24834, 145.36776,  60.94551, 109.62027, 146.00964, -11.01754, 130.52285, 144.50714, -19.54259, 127.72715, 142.92259, -45.12077, 115.80201, 143.63020, -61.72409, 104.35201, 131.21882, -61.07847, 101.50942, 129.00948, -62.30028,  97.81515, 126.15508, -63.07744,  95.44506, 125.52222, -65.76906,  98.70117, 124.56680, -67.15621,  96.17042, 123.40157, -67.91071,  94.49419, 122.58020, -67.28501,  99.99110, 125.63982, -69.42302,  97.75039, 124.41093, -71.12568,  95.97647, 123.44079, -68.68415, 100.44705, 127.11444, -70.91336,  98.87797, 126.89152, -72.74406,  97.41595, 126.58499, -69.13569, 101.41508, 128.96461, -71.02992, 100.67301, 129.29759, -72.74302,  99.97599, 129.58005,   1.07597,  85.09203, 158.86225,   0.82911,  84.53391, 161.57464,   1.18413,  47.78772, 163.98953,  -0.53489,   6.24825, 182.24390,   2.39551,  -0.98505, 172.21788, -16.37993,  84.37841, 157.12672, -16.62679,  83.82029, 159.83911, -15.00980,  48.14145, 168.81941, -14.17811,  10.04535, 193.51151, -14.78173,   2.79395, 183.09605
   0.01667,  -7.79681,  81.51830, 160.25000,  -7.65694, 100.35869, 151.67371,  -7.65761, 111.26278, 147.39243,  -8.01219, 132.86261, 141.86913,  -7.62448, 139.33973, 138.79564, -11.22520, 144.90624, 128.65997, -12.22149, 144.86697, 128.58336,  -3.45129, 145.21264, 129.25776,  -4.44758, 145.17337, 129.18115,  -5.74748, 131.15351, 145.72923,   3.15329, 129.27713, 146.23811,  21.82772, 111.37620, 157.54186,  34.92099,  98.08692, 142.95499,  33.86019,  96.58284, 139.79418,  34.37744,  93.83854, 135.85852,  34.45215,  91.69342, 134.43914,  38.19649,  93.79952, 134.99055,  38.89242,  91.45503, 133.06552,  39.21235,  89.98069, 131.73225,  39.79029,  93.99399, 136.58283,  41.28632,  91.63572, 134.76557,  42.47938,  89.76402, 133.33017,  40.91994,  93.38051, 138.22220,  42.50872,  91.24465, 137.59375,  43.78269,  89.38019, 136.89826,  41.26482,  93.45002, 140.32941,  42.69856,  91.97872, 140.50065,  43.99066,  90.63170, 140.62850, -11.05407, 130.87817, 144.99311, -19.52035, 128.10066, 143.09287, -39.39186, 108.25649, 145.97121, -43.56045,  89.87094, 131.63909, -40.97803,  87.44143, 130.74082, -39.29773,  83.33875, 128.83485, -38.76006,  80.82735, 128.67494, -41.71066,  82.37120, 125.90540, -41.36474,  79.38544, 125.09776, -40.98007,  77.47846, 124.57901, -43.90454,  82.91867, 125.92821, -44.24493,  79.83771, 124.70599, -44.52379,  77.39424, 123.73713, -45.87763,  82.82304, 126.58985, -46.99891,  80.39180, 126.03053, -47.79924,  78.22996, 125.51202, -47.44452,  83.65170, 127.78244, -48.85437,  82.15898, 127.59874, -50.11131,  80.78429, 127.42354,   1.10695,  85.20753, 158.10841,   0.85373,  84.65534, 160.82143,   1.35652,  49.22628, 150.78305,  -0.77217,   6.05922, 164.70345,   2.76264,   0.38730, 153.89773, -16.34742,  84.53303, 156.34203, -16.60064,  83.98084, 159.05504, -13.63026,  47.48544, 162.99240, -12.88078,  10.65157, 189.53309, -14.33763,   5.15013, 178.17348
   0.02500,  -7.81406,  81.61760, 159.46800,  -7.64358, 100.45355, 150.88252,  -7.65852, 111.44742, 146.83738,  -8.15739, 133.30395, 142.45231,  -7.80160, 140.02153, 139.94290, -11.61947, 146.46047, 130.42203, -12.61652, 146.41832, 130.35795,  -3.83957, 146.78934, 130.92199,  -4.83662, 146.74719, 130.85791,  -5.92627, 131.41508, 146.24765,   2.98545, 129.59755, 146.77797,  13.54193, 106.20230, 158.53277,  15.13477,  92.14439, 139.54190,  12.92364,  92.08823, 136.62883,  11.28532,  90.42461, 132.40551,  10.01746,  88.88760, 130.77703,  14.34215,  88.83296, 130.54472,  13.41012,  86.95737, 128.24251,  12.70289,  85.86100, 126.70908,  16.06788,  87.89058, 131.66149,  15.82437,  85.60881, 129.24565,  15.63714,  83.79358, 127.33335,  17.00214,  86.45996, 132.85332,  17.15829,  84.04685, 131.57520,  17.17327,  82.02692, 130.34939,  17.69944,  85.86604, 134.78338,  18.20016,  83.90551, 134.38935,  18.63614,  82.12684, 134.00646, -11.21977, 131.12944, 145.42614, -19.63225, 128.37708, 143.26789, -32.28086, 103.41263, 146.97486, -21.82134,  86.01508, 134.77901, -18.33035,  85.12479, 135.41044, -14.37768,  82.37920, 135.05521, -12.77887,  80.42423, 135.54891, -14.58729,  80.51992, 131.61440, -12.65103,  78.08474, 131.52770, -11.28420,  76.60645, 131.53511, -16.56551,  79.97121, 130.66628, -14.94877,  77.14773, 129.94784, -13.67376,  74.90427, 129.37492, -18.36213,  78.93141, 130.49036, -17.93239,  76.28526, 129.94787, -17.38627,  74.02564, 129.52501, -20.47525,  78.87434, 130.79948, -20.84823,  76.90389, 130.32212, -21.15651,  75.10897, 129.89364,   1.09476,  85.28354, 157.30755,   0.84538,  84.73326, 160.02132,   1.30416,  54.01751, 139.70944,  -1.16093,   9.72889, 149.41228,   2.92780,   5.54870, 138.13233, -16.36460,  84.65188, 155.57504, -16.61398,  84.10160, 158.28880, -12.28744,  47.53424, 157.69744, -11.68937,  11.83413, 185.74826, -13.88321,   8.07726, 173.81084
   0.03333,  -7.82605,  81.69920, 158.70500,  -7.69276, 100.54095, 150.13160,  -7.77272, 111.60652, 146.28773,  -8.45559, 133.61691, 142.78601,  -8.15814, 140.48478, 140.71393, -12.20147, 147.49988, 131.70711, -13.19912, 147.45230, 131.65767,  -4.41698, 147.87116, 132.09286,  -5.41463, 147.82357, 132.04342,  -6.22087, 131.59647, 146.51082,   2.70512, 129.83915, 147.00249,   7.05615, 104.10625, 157.76534,   0.36913,  93.99256, 137.42297,  -2.08132,  95.23984, 135.01095,  -4.80204,  95.03968, 131.03028,  -6.77308,  94.36579, 129.51943,  -2.87201,  92.82337, 128.44126,  -4.75884,  91.83862, 126.17040,  -6.03654,  91.35374, 124.69188,  -1.49600,  91.14886, 129.08623,  -2.92351,  89.56712, 126.52452,  -4.05188,  88.30480, 124.49465,  -1.01871,  89.29339, 129.90441,  -1.97162,  87.24827, 128.35827,  -2.89688,  85.60497, 126.93476,  -0.33693,  88.15970, 131.58191,  -0.67916,  86.25169, 130.88044,  -1.00994,  84.53166, 130.22287, -11.50858, 131.29668, 145.65761, -19.88779, 128.55823, 143.35697, -26.51214, 101.33350, 146.80441,  -7.64604,  89.67701, 138.49709,  -4.44326,  89.99112, 140.23543,   0.12760,  88.81499, 141.24144,   2.07839,  87.49457, 142.27716,   1.66138,  87.30267, 137.97029,   4.25900,  85.69968, 138.57811,   5.98642,  84.78723, 139.06504,   0.40097,  86.19114, 136.45726,   3.04863,  84.16991, 136.37622,   5.14454,  82.56076, 136.30681,  -0.76365,  84.61605, 135.74821,   0.71883,  82.33694, 135.44987,   2.13050,  80.44889, 135.29052,  -2.70486,  83.80883, 135.36852,  -2.19026,  81.87961, 134.85573,  -1.69565,  80.13253, 134.40469,   1.07128,  85.35152, 156.47524,   0.84288,  84.79973, 159.19054,   1.07172,  59.27333, 132.64642,  -1.42859,  14.36175, 138.84341,   3.01491,  11.29593, 127.34188, -16.40256,  84.75079, 154.88335, -16.63096,  84.19900, 157.59865, -11.30962,  47.93766, 153.98774, -10.64821,  13.00358, 182.98561, -13.35713,  10.54173, 170.81885
   0.04167,  -7.86356,  81.77350, 158.13800,  -7.61591, 100.55966, 149.44597,  -7.69525, 111.64655, 145.66404,  -8.37444, 133.70633, 142.48745,  -8.08042, 140.62936, 140.60735, -12.17301, 147.84470, 131.78280, -13.17100, 147.79918, 131.73868,  -4.38582, 148.19988, 132.12708,  -5.38381, 148.15436, 132.08296,  -6.15291, 131.63156, 146.19021,   2.77193, 129.87048, 146.68939,   4.53719, 103.52572, 156.67888,  -4.54634,  95.36575, 136.38800,  -6.92985,  97.03803, 134.17426,  -9.85656,  97.38733, 130.35320, -11.97617,  97.05135, 128.93328,  -8.37855,  95.06206, 127.56956, -10.49610,  94.44338, 125.37413, -11.90256,  94.20177, 123.95386,  -7.20767,  93.19225, 128.06576,  -8.96584,  91.93585, 125.52955, -10.35744,  90.93105, 123.51937,  -6.94139,  91.25329, 128.77956,  -8.23907,  89.42728, 127.21023,  -9.44914,  87.98965, 125.77779,  -6.33122,  89.96119, 130.36773,  -6.96219,  88.15039, 129.61108,  -7.55432,  86.52210, 128.90511, -11.43723, 131.34250, 145.31268, -19.80652, 128.63541, 142.93995, -23.71994, 100.81517, 145.70971,  -2.74935,  91.74377, 139.48400,   0.12034,  92.33220, 141.67418,   4.61402,  91.63239, 143.28825,   6.54486,  90.49172, 144.55021,   6.75652,  90.46565, 140.22419,   9.41636,  89.13871, 141.14675,  11.15540,  88.40459, 141.84707,   5.85988,  89.29440, 138.51025,   8.71442,  87.59189, 138.74505,  10.97591,  86.23538, 138.92542,   5.00075,  87.63448, 137.59017,   6.77063,  85.55501, 137.43408,   8.40509,  83.84877, 137.41801,   3.24105,  86.63260, 136.90917,   4.04761,  84.80146, 136.41317,   4.80428,  83.14577, 135.98130,   1.05354,  85.34274, 155.85337,   0.83078,  84.80973, 158.57289,   0.70587,  61.77135, 129.84211,  -1.70019,  16.60929, 133.87988,   2.88902,  13.97574, 122.32857, -16.43010,  84.86751, 154.32811, -16.65286,  84.33450, 157.04762, -11.14216,  48.16334, 152.86195, -10.56364,  13.66069, 182.37358, -13.49284,  11.63324, 170.17775
   0.05000,  -7.94501,  81.82790, 157.29300,  -7.59816, 100.58985, 148.55221,  -7.69630, 111.69657, 144.82934,  -8.34943, 133.77404, 141.77255,  -8.05816, 140.71619, 139.96385, -12.14173, 147.94266, 131.14423, -13.14002, 147.90139, 131.10263,  -4.35226, 148.26464, 131.46885,  -5.35054, 148.22338, 131.42725,  -6.12922, 131.67652, 145.46326,   2.79362, 129.90181, 145.94985,   4.84262, 103.38576, 155.41840,  -3.23328,  94.04652, 135.21014,  -5.62488,  95.51973, 132.86746,  -8.45009,  95.58624, 128.95570, -10.50891,  95.09720, 127.49148,  -6.78438,  93.23048, 126.30695,  -8.80509,  92.43019, 124.07919, -10.15617,  92.06908, 122.63081,  -5.54356,  91.43815, 126.90800,  -7.16586,  90.00550, 124.37469,  -8.44936,  88.86110, 122.36721,  -5.20922,  89.54217, 127.70392,  -6.37405,  87.59909, 126.17138,  -7.47342,  86.05298, 124.76288,  -4.58732,  88.34102, 129.35757,  -5.11123,  86.47522, 128.65475,  -5.60631,  84.79535, 127.99652, -11.41418, 131.39871, 144.58598, -19.78759, 128.71479, 142.20146, -23.40415, 100.77564, 144.01165,  -3.02801,  90.56931, 137.57278,  -0.14777,  90.92371, 139.79918,   4.27889,  89.90626, 141.42939,   6.12372,  88.61683, 142.67671,   6.37332,  88.68544, 138.35319,   8.93733,  87.17335, 139.26209,  10.62107,  86.31546, 139.95685,   5.42181,  87.61518, 136.60317,   8.16324,  85.73341, 136.81651,  10.33471,  84.23503, 136.97968,   4.47016,  86.03523, 135.63460,   6.10936,  83.85442, 135.43927,   7.63519,  82.05093, 135.39236,   2.65821,  85.16181, 134.91485,   3.35448,  83.29704, 134.37865,   4.01121,  81.60885, 133.91063,   0.98772,  85.32530, 154.95884,   0.77343,  84.80077, 157.68069,   0.25316,  61.91415, 128.83330,  -1.72288,  16.61869, 131.30740,   2.81666,  14.04964, 119.72200, -16.50573,  84.97566, 153.51418, -16.72002,  84.45114, 156.23603, -11.43086,  48.16071, 152.87895, -10.72589,  13.59247, 182.31098, -13.75394,  11.44961, 170.15910
   0.05833,  -7.94698,  81.85160, 156.42500,  -7.54837, 100.61152, 147.68205,  -7.70562, 111.73690, 144.01741,  -8.41625, 133.81932, 141.00951,  -8.15043, 140.76814, 139.22267, -12.18758, 147.90796, 130.31159, -13.18569, 147.86698, 130.26576,  -4.39947, 148.22778, 130.66920,  -5.39757, 148.18679, 130.62337,  -6.20156, 131.72001, 144.70252,   2.72503, 129.97134, 145.21385,   6.33259, 103.48045, 154.27864,   0.81576,  91.75458, 134.45735,  -1.56759,  92.74986, 131.86750,  -4.11279,  92.18333, 127.80681,  -5.99838,  91.34183, 126.27117,  -2.01200,  89.85453, 125.46087,  -3.77264,  88.65255, 123.19325,  -4.97270,  88.02418, 121.70375,  -0.61539,  88.27470, 126.27757,  -1.88759,  86.47198, 123.78082,  -2.89263,  85.03467, 121.80318,  -0.11823,  86.49755, 127.24428,  -0.94517,  84.31935, 125.81155,  -1.76144,  82.55126, 124.47346,   0.52606,  85.50686, 129.02404,   0.26971,  83.54432, 128.44752,   0.01745,  81.77263, 127.90179, -11.48279, 131.42814, 143.80753, -19.84024, 128.72429, 141.38977, -24.01970, 100.81444, 142.11435,  -5.36841,  88.19542, 134.78598,  -2.39181,  88.15151, 136.91112,   1.92236,  86.55836, 138.37327,   3.62949,  85.02860, 139.54262,   3.73731,  85.12199, 135.21370,   6.11734,  83.28447, 136.01724,   7.70083,  82.21048, 136.64392,   2.59767,  84.20452, 133.48951,   5.08258,  81.98698, 133.58839,   7.04966,  80.22279, 133.66083,   1.41973,  82.77124, 132.54180,   2.75992,  80.40257, 132.26903,   4.04091,  78.42058, 132.15193,  -0.51239,  82.14473, 131.87961,  -0.07829,  80.21385, 131.30264,   0.34146,  78.46221, 130.79675,   0.99580,  85.32660, 154.09590,   0.77854,  84.80296, 156.81768,   0.23444,  61.08640, 128.64910,  -1.05512,  15.71630, 129.91214,   3.44544,  13.07247, 118.32835, -16.49756,  85.02003, 152.64052, -16.71483,  84.49639, 155.36230, -11.60633,  48.07595, 153.44005, -10.69531,  13.27422, 182.58990, -13.68550,  10.78091, 170.49564
   0.06667,  -7.94083,  81.85680, 155.46000,  -7.49685, 100.64148, 146.77258,  -7.71726, 111.79248, 143.18996,  -8.51869, 133.89332, 140.34464,  -8.28390, 140.85719, 138.61287, -12.28443, 147.95452, 129.65147, -13.28224, 147.91202, 129.60068,  -4.49868, 148.28611, 130.04776,  -5.49649, 148.24361, 129.99697,  -6.31049, 131.77669, 144.03165,   2.62189, 130.06604, 144.56967,   7.32043, 103.57402, 153.11655,   3.79508,  90.26855, 133.84606,   1.46744,  90.90411, 131.09716,  -0.82334,  89.88483, 126.97387,  -2.55776,  88.79802, 125.41425,   1.57067,  87.60467, 124.87395,   0.02539,  86.12610, 122.61284,  -1.04607,  85.31154, 121.11548,   3.04942,  86.19911, 125.84918,   2.05020,  84.15029, 123.41896,   1.26215,  82.51832, 121.49473,   3.64145,  84.53077, 126.94742,   3.06429,  82.20930, 125.62124,   2.45991,  80.30230, 124.36386,   4.27675,  83.70557, 128.81277,   4.20859,  81.69755, 128.35138,   4.12752,  79.88156, 127.90874, -11.58628, 131.46684, 143.11093, -19.92010, 128.74214, 140.63569, -24.17976, 100.83761, 140.25513,  -6.84464,  86.72654, 132.43295,  -3.86710,  86.38294, 134.52926,   0.29838,  84.38719, 135.92704,   1.87075,  82.69255, 137.05739,   1.95197,  82.84392, 132.72953,   4.16399,  80.78831, 133.48324,   5.64977,  79.56715, 134.07897,   0.72093,  82.05935, 131.00257,   2.99773,  79.62698, 131.04507,   4.79922,  77.69284, 131.07276,  -0.58829,  80.75235, 130.04462,   0.53190,  78.27779, 129.72399,   1.62906,  76.19116, 129.56533,  -2.57402,  80.31181, 129.39126,  -2.31941,  78.35912, 128.78149,  -2.06246,  76.58510, 128.24560,   1.01162,  85.32449, 153.15730,   0.78858,  84.79326, 155.87714,   0.39669,  60.77579, 127.96214,  -0.39610,  15.37682, 128.06073,   4.14273,  12.72846, 116.49292, -16.47952,  85.04972, 151.66925, -16.70257,  84.51848, 154.38909, -11.64200,  48.04981, 153.57259, -10.56630,  13.11259, 182.55427, -13.50444,  10.40047, 170.49439
   0.07500,  -7.94355,  81.81800, 154.40900,  -7.45455, 100.67138, 145.87416,  -7.73533, 111.86113, 142.41884,  -8.64798, 134.00178, 139.94009,  -8.44644, 140.99367, 138.32070, -12.43991, 148.13435, 129.39064, -13.43746, 148.08972, 129.33686,  -4.65610, 148.48258, 129.81027,  -5.65366, 148.43795, 129.75649,  -6.43987, 131.83578, 143.59837,   2.49996, 130.16450, 144.13656,   7.52646, 103.51175, 151.96715,   4.97437,  89.53396, 133.02188,   2.69713,  90.00777, 130.19912,   0.54743,  88.78929, 126.05398,  -1.10920,  87.59792, 124.48616,   3.06952,  86.53227, 124.08295,   1.63290,  84.93544, 121.83064,   0.62787,  84.04073, 120.33295,   4.56963,  85.20782, 125.13599,   3.70211,  83.05518, 122.74526,   3.01865,  81.34113, 120.85266,   5.18956,  83.59391, 126.29831,   4.72489,  81.21592, 125.02931,   4.21730,  79.25306, 123.81585,   5.80479,  82.84632, 128.20269,   5.81615,  80.82445, 127.80074,   5.80766,  78.99450, 127.41141, -11.71099, 131.51295, 142.65561, -20.02208, 128.78515, 140.10841, -23.68935, 100.83468, 138.60021,  -6.78461,  86.33099, 130.55732,  -3.87630,  85.81240, 132.71396,   0.17518,  83.61939, 134.15073,   1.65418,  81.83341, 135.26637,   1.85128,  82.11062, 130.94848,   3.96548,  79.95108, 131.69224,   5.38920,  78.65725, 132.28613,   0.63638,  81.42515, 129.16873,   2.81942,  78.90804, 129.19181,   4.54653,  76.90705, 129.20385,  -0.69564,  80.19787, 128.13941,   0.33966,  77.69329, 127.77018,   1.36224,  75.57224, 127.57417,  -2.67907,  79.85259, 127.42464,  -2.48171,  77.91071, 126.76146,  -2.27725,  76.14501, 126.17766,   1.01756,  85.28490, 152.13902,   0.79194,  84.73215, 154.85436,   0.61870,  61.22875, 126.50299,   0.01231,  15.84122, 125.35870,   4.67836,  13.34118, 113.80851, -16.47335,  85.05990, 150.63986, -16.69897,  84.50715, 153.35520, -11.56212,  48.04093, 153.09468, -10.34456,  13.05405, 182.01077, -13.26512,  10.34058, 169.94692
