time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,leftEye_End.x,leftEye_End.y,leftEye_End.z,rightEye.x,rightEye.y,rightEye.z,rightEye_End.x,rightEye_End.y,rightEye_End.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rThumb2_End.x,rThumb2_End.y,rThumb2_End.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rIndex2_End.x,rIndex2_End.y,rIndex2_End.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rMid2_End.x,rMid2_End.y,rMid2_End.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rRing2_End.x,rRing2_End.y,rRing2_End.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,rPinky2_End.x,rPinky2_End.y,rPinky2_End.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lThumb2_End.x,lThumb2_End.y,lThumb2_End.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lIndex2_End.x,lIndex2_End.y,lIndex2_End.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lMid2_End.x,lMid2_End.y,lMid2_End.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lRing2_End.x,lRing2_End.y,lRing2_End.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,lPinky2_End.x,lPinky2_End.y,lPinky2_End.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,rFoot_End.x,rFoot_End.y,rFoot_End.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z,lFoot_End.x,lFoot_End.y,lFoot_End.z
   0.00000,  26.47500,  82.71500,-179.13400,  26.47500, 103.40310,-179.86552,  26.51347, 115.10733,-180.35346,  26.60697, 137.29641,-182.54927,  26.39245, 144.36876,-181.33053,  30.56939, 152.39853,-173.28322,  31.56938, 152.39434,-173.28297,  22.76658, 152.43122,-173.28518,  23.76657, 152.42703,-173.28493,  23.91317, 134.38151,-185.23202,  15.12647, 132.46766,-183.77107, -13.05477, 130.87423,-183.29037, -35.64101, 131.74246,-176.22472, -36.86310, 131.25985,-172.81124, -40.23647, 130.74968,-169.39829, -42.02448, 129.57510,-167.96819, -43.39789, 132.71357,-170.61840, -45.94253, 131.84014,-169.05361, -47.50057, 131.28639,-167.90491, -43.88398, 132.95932,-172.81310, -46.98834, 132.38228,-171.74914, -49.45387, 131.92414,-170.91351, -44.46724, 132.32620,-174.71019, -47.07999, 131.51736,-174.73064, -49.33094, 130.81811,-174.56575, -43.91304, 131.72929,-176.68519, -45.74290, 131.08953,-177.38660, -47.41359, 130.50589,-177.99364,  29.27761, 134.35904,-185.23067,  38.04723, 132.37164,-183.76532,  66.21389, 130.54216,-183.27047,  88.80306, 131.22114,-176.19348,  90.01935, 130.72832,-172.77939,  93.38661, 130.18991,-169.36475,  95.16400, 129.00040,-167.93375,  96.56498, 132.12724,-170.58327,  99.10143, 131.23253,-169.01720, 100.65421, 130.66574,-167.86772,  97.05422, 132.36891,-172.77772, 100.15310, 131.76588,-171.71221, 102.61429, 131.28710,-170.87534,  97.63311, 131.73092,-174.67452, 100.23900, 130.90021,-174.69366, 102.48393, 130.18214,-174.52764,  97.07492, 131.13867,-176.64980,  98.89971, 130.48360,-177.35029, 100.56575, 129.88598,-177.95650,  17.69676,  87.06584,-177.91480,  17.69676,  85.35897,-180.10936,  17.91227,  48.62107,-177.55592,  18.91302,   3.29799,-180.10972,  17.78221,  -0.39894,-168.00671,  35.25324,  87.06584,-177.91480,  35.25324,  85.35897,-180.10936,  34.85451,  48.65882,-177.07943,  33.62493,   3.37079,-180.11034,  34.73831,  -0.33174,-168.00742
   0.00833,  26.38830,  78.84900,-183.44300,  26.05148,  98.34263,-176.48474,  25.94242, 109.76351,-173.88088,  25.81436, 131.70309,-169.90293,  25.43481, 138.09084,-166.64682,  28.23574, 142.12719,-155.57678,  29.22764, 142.11821,-155.45002,  20.49613, 142.19731,-156.56594,  21.48802, 142.18832,-156.43917,  23.34711, 129.64161,-173.45445,  14.51699, 127.41759,-173.16108, -10.95014, 116.69683,-178.94410, -32.46860, 108.05393,-174.14085, -33.47104, 106.19360,-171.15546, -36.50109, 103.64917,-168.39271, -37.81559, 101.60282,-167.55228, -40.12636, 104.82460,-169.29593, -42.25423, 102.77609,-168.31492, -43.55104, 101.44604,-167.53844, -40.66502, 105.57271,-171.36077, -43.41810, 103.77378,-170.82560, -45.60469, 102.34808,-170.40944, -41.01250, 105.40781,-173.40822, -43.22515, 103.88470,-173.92340, -45.13070, 102.51413,-174.19428, -40.29487, 105.64818,-175.40605, -41.82068, 104.72701,-176.44190, -43.21393, 103.87613,-177.35579,  28.69995, 129.60908,-173.10274,  37.38821, 127.27862,-171.65833,  63.03580, 115.85441,-174.59795,  83.61219, 107.68764,-166.18776,  84.10062, 105.90240,-163.03298,  86.62168, 103.42412,-159.74809,  87.76855, 101.39763,-158.65271,  90.35283, 104.56989,-160.07332,  92.27898, 102.54342,-158.70581,  93.42309, 101.23141,-157.69424,  91.22714, 105.26411,-162.03979,  93.84459, 103.47471,-161.01560,  95.92494, 102.05633,-160.21099,  91.90464, 105.04641,-163.99774,  94.16281, 103.50685,-164.10486,  96.07889, 102.12654,-164.02526,  91.52570, 105.23695,-166.09159,  93.19525, 104.28701,-166.83984,  94.71446, 103.41069,-167.49130,  17.47238,  82.49217,-181.27333,  17.64026,  81.71713,-183.93803,  19.33709,  45.10198,-187.50057,  23.15925,   3.94902,-206.30295,  19.41766,  -1.16744,-195.29153,  34.99194,  82.39031,-180.13994,  35.15982,  81.61528,-182.80464,  34.30469,  45.32228,-188.99555,  32.63932,   6.88114,-213.10384,  34.40810,  -1.34650,-203.58509
   0.01667,  26.56110,  78.87010,-183.50700,  26.19848,  98.37419,-176.57941,  26.09825, 110.02530,-175.36698,  25.95927, 132.26545,-173.77249,  25.60964, 138.89617,-171.04104,  27.63264, 142.53000,-159.66625,  28.61486, 142.53675,-159.47867,  19.96845, 142.47734,-161.12994,  20.95067, 142.48409,-160.94236,  23.47972, 129.83177,-177.07089,  14.65372, 127.64517,-176.50183,  -4.39225, 108.04768,-183.58292, -21.20516,  92.62746,-177.23014, -21.50933,  90.85601,-174.04459, -23.46337,  87.70699,-170.95372, -23.97270,  85.42758,-169.87358, -27.26095,  87.41988,-171.86808, -28.53106,  84.86492,-170.62485, -29.27782,  83.25069,-169.68130, -28.01065,  87.70801,-173.98192, -29.94959,  85.11673,-173.18959, -31.49057,  83.06057,-172.56944, -28.25735,  87.21734,-175.99149, -29.77920,  84.96395,-176.28692, -31.07056,  82.98671,-176.36357, -27.65303,  87.48593,-178.02293, -28.74190,  85.98079,-178.91655, -29.73302,  84.60071,-179.69976,  28.83403, 129.84157,-176.74081,  37.53121, 127.68703,-175.09148,  56.48646, 107.54460,-180.74249,  72.92597,  93.75119,-170.72753,  72.71080,  92.19443,-167.42473,  74.16781,  89.31421,-163.83732,  74.53310,  87.12581,-162.53376,  78.07217,  89.10063,-164.06180,  79.16429,  86.67367,-162.44817,  79.77191,  85.14832,-161.28294,  79.17197,  89.28117,-166.02935,  81.00191,  86.81262,-164.74107,  82.45784,  84.85340,-163.72682,  79.77623,  88.67420,-167.92841,  81.37740,  86.46019,-167.80385,  82.70721,  84.52744,-167.52272,  79.52917,  88.79402,-170.04706,  80.79122,  87.27401,-170.63564,  81.93495,  85.88230,-171.14103,  17.64629,  82.48442,-181.28515,  17.79958,  81.70546,-183.94958,  20.52936,  45.28113,-179.25317,  26.20736,   4.21962,-197.78470,  20.48838,   2.37903,-186.58940,  35.17314,  82.44838,-180.26626,  35.32643,  81.66943,-182.93070,  34.20690,  44.87962,-184.15411,  30.54564,   9.68071,-212.60295,  33.77351,   1.16862,-203.73987
   0.02500,  26.73070,  78.87900,-183.70900,  26.32635,  98.35816,-176.71389,  26.18894, 110.07181,-176.70568,  25.95272, 132.36370,-177.15414,  25.61014, 139.16506,-174.87954,  26.96788, 142.40560,-163.28910,  27.93939, 142.43804,-163.05432,  19.38731, 142.15248,-165.12098,  20.35881, 142.18492,-164.88621,  23.45534, 129.62764,-180.19180,  14.64603, 127.46563,-179.34028,   3.72307, 102.23853,-185.76172,  -6.27439,  82.84733,-176.55046,  -5.85342,  81.48560,-173.18197,  -6.51410,  78.27190,-169.64307,  -6.17896,  76.10621,-168.29427, -10.01169,  76.61570,-170.24631, -10.29172,  73.95749,-168.65188, -10.41131,  72.31632,-167.49175, -10.88138,  76.37127,-172.31929, -11.79147,  73.39878,-171.12010, -12.51618,  71.03824,-170.17686, -11.00909,  75.58137,-174.24276, -11.67746,  72.92970,-174.18813, -12.21681,  70.64037,-173.96227, -10.59777,  75.78346,-176.32940, -11.13425,  73.90176,-176.97828, -11.61817,  72.18333,-177.53790,  28.81233, 129.68997,-179.91532,  37.53498, 127.73194,-178.15894,  48.00173, 102.33148,-184.65636,  58.74156,  85.33519,-172.14248,  57.88789,  84.30973,-168.73690,  58.17967,  81.54455,-164.79270,  57.76476,  79.51475,-163.26640,  61.81604,  80.09358,-164.68485,  61.99826,  77.64618,-162.77078,  62.03131,  76.14982,-161.42412,  63.00482,  79.69574,-166.56684,  63.88681,  76.94089,-164.91308,  64.59057,  74.75238,-163.60841,  63.46939,  78.71857,-168.34710,  64.26983,  76.14338,-167.89018,  64.89638,  73.93620,-167.32561,  63.37122,  78.66862,-170.48063,  64.10573,  76.77311,-170.82300,  64.76553,  75.04512,-171.10415,  17.82025,  82.42865,-181.36856,  17.94650,  81.65920,-184.03718,  21.56829,  46.93579,-172.31509,  28.77783,   6.09465,-190.80099,  21.72154,   7.24519,-180.29794,  35.35796,  82.50239,-180.56015,  35.48420,  81.73294,-183.22876,  34.84489,  45.03713,-180.18758,  29.01724,  13.25970,-212.09273,  33.55050,   4.59249,-203.98360
   0.03333,  26.84690,  78.96270,-183.56700,  26.40455,  98.50237,-176.74510,  26.34931, 110.17637,-177.71618,  26.25726, 132.37130,-179.85210,  25.92046, 139.30099,-178.00396,  26.56232, 142.40781,-166.31555,  27.51842, 142.45900,-166.02701,  19.10199, 142.00838,-168.56699,  20.05809, 142.05957,-168.27845,  23.79363, 129.42541,-182.71610,  14.95836, 127.37695,-181.85280,  10.38436, 100.00543,-187.03267,   5.72351,  79.95794,-175.31987,   6.51666,  79.12993,-171.84660,   6.70600,  76.27925,-167.95740,   7.57315,  74.42330,-166.40005,   3.69653,  73.78683,-168.22396,   4.08864,  71.33873,-166.34255,   4.38553,  69.86001,-165.00879,   2.87472,  73.10784,-170.21820,   2.72354,  70.16246,-168.66773,   2.60139,  67.82196,-167.44538,   2.90637,  72.09464,-172.03820,   2.89315,  69.38446,-171.66969,   2.92144,  67.07402,-171.17572,   3.22103,  72.14710,-174.15063,   3.13932,  70.13026,-174.56936,   3.07112,  68.29362,-174.91930,  29.14560, 129.48240,-182.35451,  37.82590, 127.62046,-180.30782,  41.56404, 100.28463,-186.28539,  46.97407,  82.80670,-171.24981,  45.65666,  82.40877,-167.86095,  44.98563,  80.12498,-163.66308,  43.98184,  78.43848,-161.99877,  48.14245,  77.88447,-163.06754,  47.58709,  75.69951,-160.92180,  47.15920,  74.40227,-159.44270,  49.32937,  77.00523,-164.77971,  49.39461,  74.32952,-162.79518,  49.45007,  72.20211,-161.22736,  49.66753,  75.74823,-166.40623,  49.78267,  73.12734,-165.63243,  49.81152,  70.91484,-164.80361,  49.71207,  75.47751,-168.52491,  49.98566,  73.43621,-168.61376,  50.22339,  71.58116,-168.66503,  17.91440,  82.56236,-181.39292,  18.07851,  81.76964,-184.05265,  21.54512,  49.22909,-167.16076,  29.78111,   8.23436,-184.86119,  21.97351,  11.68971,-175.45210,  35.43793,  82.58380,-180.31806,  35.60204,  81.79107,-182.97779,  35.15951,  45.53645,-176.52439,  28.35438,  15.81086,-210.16638,  33.51024,   7.28534,-202.28212
   0.04167,  27.03310,  78.90050,-183.72700,  26.58638,  98.46075,-176.96462,  26.38923, 110.09076,-178.35476,  26.00941, 132.20230,-181.20445,  25.65402, 139.18284,-179.56267,  26.41007, 142.31802,-167.88868,  27.36921, 142.39145,-167.61543,  18.92604, 141.74505,-170.02081,  19.88518, 141.81848,-169.74756,  23.48699, 129.14246,-183.89241,  14.70385, 127.04440,-182.68497,  12.81871,  99.21436,-187.03098,  11.03310,  79.45469,-174.10108,  12.08285,  78.90578,-170.64059,  12.77211,  76.30767,-166.63274,  13.91095,  74.64116,-165.03662,  10.03977,  73.50163,-166.60993,  10.78699,  71.21486,-164.63533,  11.30776,  69.85070,-163.24915,   9.19785,  72.63197,-168.51997,   9.44284,  69.77620,-166.82098,   9.63504,  67.50615,-165.48047,   9.24808,  71.52979,-170.28707,   9.54585,  68.85747,-169.78597,   9.84793,  66.59330,-169.18165,   9.44973,  71.49954,-172.41369,   9.56548,  69.46545,-172.72789,   9.67861,  67.61547,-172.98305,  28.84682, 129.25909,-183.70184,  37.60493, 127.54272,-181.87073,  38.77627,  99.90546,-187.50651,  42.76118,  82.87280,-171.54329,  41.42148,  82.76884,-168.14143,  40.57036,  80.77802,-163.82862,  39.43268,  79.27294,-162.07870,  43.53072,  78.31776,-163.10514,  42.79930,  76.30524,-160.84650,  42.26761,  75.12960,-159.30092,  44.63712,  77.25192,-164.76443,  44.48298,  74.69073,-162.63873,  44.36398,  72.65353,-160.95865,  44.86642,  75.88544,-166.32011,  44.76433,  73.30950,-165.40620,  44.61035,  71.15009,-164.45954,  44.88434,  75.49835,-168.42104,  44.98681,  73.43955,-168.39928,  45.06914,  71.57108,-168.35010,  18.13174,  82.41387,-181.29886,  18.22459,  81.61260,-183.95948,  22.67737,  50.32850,-165.04604,  31.00760,   9.19851,-182.38489,  23.38318,  13.59715,-173.22251,  35.67838,  82.62488,-180.75010,  35.77122,  81.82361,-183.41071,  36.05250,  45.90408,-175.28988,  28.28461,  16.29956,-208.82995,  34.10961,   8.25678,-200.90453
   0.05000,  27.22200,  78.86520,-183.72900,  26.76465,  98.48309,-177.13645,  26.44635, 110.09464,-178.65272,  25.82605, 132.17096,-181.72467,  25.44542, 139.17731,-180.20291,  26.47627, 142.55314,-168.61740,  27.44150, 142.63923,-168.37057,  18.94472, 141.88143,-170.54339,  19.90995, 141.96751,-170.29656,  23.25655, 129.06431,-184.31248,  14.52427, 126.91617,-182.85095,  12.45388,  99.02864,-186.71772,  10.85670,  79.43819,-173.50869,  11.97834,  78.92787,-170.06489,  12.74360,  76.37674,-166.04069,  13.91014,  74.72551,-164.44869,  10.00185,  73.58222,-165.92451,  10.78263,  71.31704,-163.93805,  11.32788,  69.96804,-162.54646,   9.11590,  72.69242,-167.80513,   9.38652,  69.85690,-166.07636,   9.59888,  67.60284,-164.71214,   9.12408,  71.56829,-169.55905,   9.42247,  68.90119,-169.03122,   9.72892,  66.64346,-168.40537,   9.27996,  71.51095,-171.68896,   9.38130,  69.47268,-171.98023,   9.48197,  67.61924,-172.21471,  28.61852, 129.22157,-184.26505,  37.43448, 127.58809,-182.64833,  39.02053,  99.87562,-187.79187,  43.77466,  83.17772,-171.68616,  42.52911,  83.10122,-168.24799,  41.83397,  81.16234,-163.88386,  40.77392,  79.66308,-162.08099,  44.86116,  78.77205,-163.20368,  44.23093,  76.78146,-160.89564,  43.76447,  75.62015,-159.31849,  45.94365,  77.70201,-164.87598,  45.89775,  75.17210,-162.70816,  45.86455,  73.15968,-160.99466,  46.15831,  76.31594,-166.41634,  46.13219,  73.75321,-165.46091,  46.04678,  71.60638,-164.47766,  46.12754,  75.89623,-168.51085,  46.27160,  73.84042,-168.46056,  46.39246,  71.97493,-168.38520,  18.34890,  82.32789,-181.13063,  18.38800,  81.50274,-183.78526,  23.68223,  50.56641,-164.51988,  31.69068,   9.06054,-181.09793,  24.39505,  13.66370,-171.76981,  35.90107,  82.68780,-180.98398,  35.94017,  81.86265,-183.63861,  36.51247,  46.13050,-174.74334,  28.80537,  15.03212,-206.91780,  34.92907,   7.73956,-198.50662
   0.05833,  27.27660,  78.92010,-184.11200,  26.82447,  98.48534,-177.36445,  26.56759, 110.12636,-178.64865,  26.05479, 132.25821,-181.31400,  25.68396, 139.25231,-179.73457,  26.77179, 142.69178,-168.17301,  27.73831, 142.77101,-167.92898,  19.23010, 142.07354,-170.07713,  20.19663, 142.15277,-169.83310,  23.47762, 129.21161,-183.96481,  14.73214, 127.07681,-182.56391,  11.12494,  99.38447,-186.69605,   8.06529,  79.63174,-173.99629,   9.08915,  78.97700,-170.54647,   9.62605,  76.29344,-166.57176,  10.66276,  74.53986,-164.99950,   6.72271,  73.66462,-166.57107,   7.33074,  71.31219,-164.62607,   7.76898,  69.90168,-163.25784,   5.82184,  72.87227,-168.48784,   5.89199,  69.98683,-166.82311,   5.94519,  67.69348,-165.50982,   5.79717,  71.79012,-170.26782,   5.92783,  69.09862,-169.79895,   6.08877,  66.81294,-169.22214,   5.98993,  71.77243,-172.39540,   5.97654,  69.73895,-172.73366,   5.97230,  67.88866,-173.01073,  28.84011, 129.34345,-183.90177,  37.64459, 127.64014,-182.29455,  40.68709, 100.06355,-187.51258,  46.44482,  83.25690,-171.85371,  45.24633,  83.04042,-168.40480,  44.70032,  80.97038,-164.07988,  43.73721,  79.37977,-162.30106,  47.84939,  78.71773,-163.48914,  47.34582,  76.64622,-161.22155,  46.95618,  75.42756,-159.66698,  48.96282,  77.74098,-165.19782,  49.06763,  75.16304,-163.08945,  49.15419,  73.11283,-161.42327,  49.22665,  76.40275,-166.77247,  49.33814,  73.82072,-165.87707,  49.37031,  71.65039,-164.94347,  49.19115,  76.02999,-168.87577,  49.43671,  73.98320,-168.87521,  49.65004,  72.12472,-168.84487,  18.39676,  82.38077,-181.53402,  18.44857,  81.57688,-184.19496,  23.66663,  50.11224,-165.78333,  31.18851,   8.42920,-182.14334,  24.10313,  12.84383,-172.56537,  35.94860,  82.70197,-181.28929,  36.00041,  81.89808,-183.95023,  36.06838,  46.07717,-175.40049,  29.31899,  13.69426,-206.50511,  35.27259,   7.02391,-197.47792
   0.06667,  27.28500,  79.09480,-184.85000,  26.88056,  98.42576,-177.45520,  26.93787, 110.11473,-178.22539,  27.01311, 132.34248,-179.98809,  26.71246, 139.28275,-178.17373,  27.39922, 142.38281,-166.48608,  28.35637, 142.43203,-166.20071,  19.93068, 141.99869,-168.71282,  20.88783, 142.04792,-168.42745,  24.48933, 129.46630,-182.87053,  15.64770, 127.47875,-181.93318,  10.79180, 100.19181,-187.29933,   5.95832,  80.09616,-175.74002,   6.75827,  79.23042,-172.27753,   6.93566,  76.34476,-168.41364,   7.79069,  74.46683,-166.87607,   3.89979,  73.88541,-168.68792,   4.27520,  71.41743,-166.82922,   4.56286,  69.92441,-165.50945,   3.06234,  73.23190,-170.68416,   2.88796,  70.27505,-169.15818,   2.74734,  67.92552,-167.95528,   3.07564,  72.23407,-172.51286,   3.03642,  69.52110,-172.16739,   3.04332,  67.20635,-171.69326,   3.38152,  72.30142,-174.62615,   3.27741,  70.28917,-175.06168,   3.18895,  68.45638,-175.42694,  29.84559, 129.47171,-182.57381,  38.53356, 127.50183,-180.66538,  42.16996, 100.14504,-186.60972,  47.54133,  82.73150,-171.48582,  46.22076,  82.35331,-168.09594,  45.54189,  80.09190,-163.88722,  44.53327,  78.41590,-162.21524,  48.69338,  77.84746,-163.27839,  48.13177,  75.67442,-161.12220,  47.70004,  74.38549,-159.63697,  49.87951,  76.95712,-164.98536,  49.93753,  74.29117,-162.98751,  49.98726,  72.17147,-161.40910,  50.21600,  75.69130,-166.60538,  50.32487,  73.07404,-165.81849,  50.34829,  70.86563,-164.97866,  50.26138,  75.40995,-168.72266,  50.53054,  73.36764,-168.80118,  50.76423,  71.51184,-168.84306,  18.36397,  82.63022,-182.52842,  18.51515,  81.91593,-185.21104,  22.43933,  49.51734,-168.14727,  29.46520,   8.09425,-185.36557,  22.26446,  12.33749,-175.79617,  35.89245,  82.61780,-181.53729,  36.04363,  81.90351,-184.21990,  34.75757,  45.82260,-176.95667,  29.35819,  13.52137,-208.40792,  34.69594,   7.02472,-198.88263
   0.07500,  27.49540,  79.05790,-184.60200,  26.97680,  98.57704,-177.72691,  26.92157, 110.24911,-178.72105,  26.73318, 132.42386,-181.05136,  26.40821, 139.40090,-179.38855,  27.31457, 142.77180,-167.79120,  28.27712, 142.83937,-167.52863,  19.80395, 142.24457,-169.83998,  20.76650, 142.31214,-169.57741,  24.16524, 129.45138,-183.79367,  15.37033, 127.40751,-182.57891,  10.67156,  99.97107,-187.28166,   6.29195,  80.06699,-175.22090,   7.17993,  79.27793,-171.76155,   7.47459,  76.47162,-167.84672,   8.38320,  74.63278,-166.29272,   4.45747,  73.97903,-168.00187,   4.89980,  71.55219,-166.10412,   5.23242,  70.08852,-164.76223,   3.58068,  73.27808,-169.96484,   3.47051,  70.35071,-168.37725,   3.38069,  68.02441,-167.12535,   3.56163,  72.24417,-171.77334,   3.55697,  69.53837,-171.37366,   3.59750,  67.23369,-170.85430,   3.81805,  72.27225,-173.89408,   3.72367,  70.25084,-174.28735,   3.64479,  68.41039,-174.61426,  29.52701, 129.51360,-183.63501,  38.27972, 127.67338,-181.90098,  42.09907, 100.23004,-187.30734,  48.00096,  83.24734,-171.89401,  46.76288,  82.93771,-168.46625,  46.20634,  80.77237,-164.18961,  45.25535,  79.12687,-162.45474,  49.39612,  78.57738,-163.60015,  48.90871,  76.45162,-161.37974,  48.52575,  75.19471,-159.85424,  50.55275,  77.65850,-165.31224,  50.68670,  75.04280,-163.25257,  50.79658,  72.96284,-161.62509,  50.86626,  76.35727,-166.90864,  51.02270,  73.76128,-166.06160,  51.09032,  71.57437,-165.16954,  50.86621,  76.02492,-169.01900,  51.15655,  73.98430,-169.05448,  51.41016,  72.13065,-169.05701,  18.59159,  82.49928,-182.08153,  18.66779,  81.71339,-184.74725,  23.69799,  49.75692,-167.14835,  30.45629,   7.98202,-183.60700,  23.65255,  12.66450,-173.95233,  36.14039,  82.82239,-181.67513,  36.21659,  82.03649,-184.34085,  35.42216,  46.16021,-176.06431,  29.98042,  12.49917,-206.04808,  35.68395,   6.77449,-196.24365
