time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,leftEye_End.x,leftEye_End.y,leftEye_End.z,rightEye.x,rightEye.y,rightEye.z,rightEye_End.x,rightEye_End.y,rightEye_End.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rThumb2_End.x,rThumb2_End.y,rThumb2_End.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rIndex2_End.x,rIndex2_End.y,rIndex2_End.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rMid2_End.x,rMid2_End.y,rMid2_End.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rRing2_End.x,rRing2_End.y,rRing2_End.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,rPinky2_End.x,rPinky2_End.y,rPinky2_End.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lThumb2_End.x,lThumb2_End.y,lThumb2_End.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lIndex2_End.x,lIndex2_End.y,lIndex2_End.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lMid2_End.x,lMid2_End.y,lMid2_End.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lRing2_End.x,lRing2_End.y,lRing2_End.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,lPinky2_End.x,lPinky2_End.y,lPinky2_End.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,rFoot_End.x,rFoot_End.y,rFoot_End.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z,lFoot_End.x,lFoot_End.y,lFoot_End.z
   0.00000,   0.43370,  84.88550, -48.26900,   0.43370, 105.57360, -49.00052,   0.47217, 117.27783, -49.48846,   0.56567, 139.46691, -51.68427,   0.35115, 146.53926, -50.46553,   4.52809, 154.56903, -42.41822,   5.52808, 154.56484, -42.41797,  -3.27473, 154.60172, -42.42018,  -2.27473, 154.59753, -42.41993,  -2.12813, 136.55201, -54.36702, -10.91483, 134.63816, -52.90607, -39.09608, 133.04473, -52.42537, -61.68231, 133.91296, -45.35972, -62.90440, 133.43035, -41.94624, -66.27777, 132.92018, -38.53329, -68.06578, 131.74560, -37.10319, -69.43919, 134.88407, -39.75340, -71.98383, 134.01064, -38.18861, -73.54188, 133.45689, -37.03991, -69.92528, 135.12982, -41.94810, -73.02964, 134.55278, -40.88414, -75.49517, 134.09464, -40.04851, -70.50854, 134.49670, -43.84519, -73.12129, 133.68786, -43.86564, -75.37225, 132.98861, -43.70075, -69.95434, 133.89979, -45.82019, -71.78420, 133.26003, -46.52160, -73.45489, 132.67639, -47.12864,   3.23630, 136.52954, -54.36567,  12.00593, 134.54214, -52.90032,  40.17259, 132.71266, -52.40547,  62.76175, 133.39164, -45.32848,  63.97804, 132.89882, -41.91439,  67.34531, 132.36041, -38.49975,  69.12269, 131.17090, -37.06875,  70.52368, 134.29774, -39.71827,  73.06013, 133.40303, -38.15220,  74.61290, 132.83624, -37.00272,  71.01292, 134.53941, -41.91272,  74.11180, 133.93638, -40.84721,  76.57299, 133.45760, -40.01034,  71.59181, 133.90142, -43.80952,  74.19769, 133.07071, -43.82866,  76.44263, 132.35264, -43.66264,  71.03362, 133.30917, -45.78480,  72.85840, 132.65410, -46.48529,  74.52445, 132.05648, -47.09150,  -8.34454,  89.23634, -47.04980,  -8.34454,  87.52947, -49.24436,  -8.12903,  50.79157, -46.69092,  -7.12829,   5.46849, -49.24472,  -8.25910,   1.77156, -37.14171,   9.21194,  89.23634, -47.04980,   9.21194,  87.52947, -49.24436,   8.81321,  50.82932, -46.21443,   7.58362,   5.54129, -49.24534,   8.69700,   1.83876, -37.14242
   0.00833,   0.85263,  80.63280, -53.85510,  -3.57148,  99.48418, -46.53490,  -4.88392, 110.68796, -43.37559,  -7.02969, 132.38799, -38.71835,  -8.92721, 138.62774, -35.71592, -10.05966, 142.80335, -24.40376,  -9.16562, 142.82651, -23.95636, -17.03571, 142.62263, -27.89474, -16.14168, 142.64579, -27.44734,  -7.73747, 130.53299, -43.07820, -15.83219, 128.35589, -46.64739, -35.87947, 119.07707, -64.22472, -56.70777, 109.24950, -69.73979, -58.71760, 106.95632, -67.71985, -62.45101, 104.03310, -66.82290, -63.87226, 101.88902, -66.89202, -65.46768, 105.35440, -68.94279, -67.68852, 103.19108, -69.21591, -69.10914, 101.76448, -69.23289, -65.17219, 106.41533, -70.91775, -67.79928, 104.57098, -71.81152, -69.88240, 103.11053, -72.52895, -64.65642, 106.57045, -72.93019, -66.38303, 105.15769, -74.51260, -67.93612, 103.85619, -75.72790, -63.21079, 107.11230, -74.40689, -64.13504, 106.37074, -76.09375, -64.99131, 105.67904, -77.60660,  -3.03126, 130.44608, -40.50493,   4.27615, 127.98456, -35.65251,  29.44033, 117.90848, -27.76649,  44.00680, 107.45907, -12.29255,  43.12825, 105.05035,  -9.68400,  44.03854, 101.94459,  -6.10437,  44.73664,  99.73707,  -4.98128,  47.33381, 103.14761,  -4.36252,  48.58437, 100.88571,  -2.62856,  49.24424,  99.39425,  -1.44799,  48.95631, 104.24445,  -5.49291,  50.94887, 102.28938,  -3.67373,  52.53661, 100.74124,  -2.23520,  50.49909, 104.44734,  -6.87806,  52.68696, 102.97378,  -6.15495,  54.47046, 101.61516,  -5.40912,  51.13939, 105.07387,  -8.81754,  53.05397, 104.30964,  -8.82061,  54.78347, 103.59636,  -8.80044,  -8.21588,  83.99918, -55.83078,  -6.79955,  83.44751, -58.15869,  -1.13812,  47.90812, -65.97789,  14.49001,  10.83960, -87.03474,   8.58979,   0.24485, -83.24428,   6.77999,  83.97327, -46.70098,   8.19632,  83.42160, -49.02889,   8.47916,  47.13847, -55.32927,  15.25402,   7.30267, -76.03953,  12.36174,   0.84680, -65.48560
   0.01667,   0.85699,  80.69210, -53.76790,  -3.60262,  99.57007, -46.53834,  -3.81500, 111.11194, -44.54617,  -4.21056, 133.30886, -42.46632,  -5.62184, 139.93501, -40.08892,  -5.63868, 144.69976, -28.95429,  -4.70457, 144.74578, -28.60029, -12.92743, 144.34063, -31.71655, -11.99332, 144.38665, -31.36254,  -5.30262, 131.00987, -46.52494, -13.72557, 129.03250, -49.37927, -28.41239, 111.77317, -66.21274, -43.68323,  93.72352, -67.56437, -44.68343,  91.33804, -64.97838, -47.10774,  87.56037, -63.20636, -47.67862,  85.09277, -62.75153, -50.46408,  87.31864, -65.21052, -51.78205,  84.51962, -64.87121, -52.60484,  82.72157, -64.49218, -50.62801,  87.99680, -67.36147, -52.45883,  85.22738, -67.64512, -53.91156,  83.03150, -67.87895, -50.26637,  87.91078, -69.41130, -51.43093,  85.70648, -70.53644, -52.46081,  83.73731, -71.33936, -49.15531,  88.60474, -71.09892, -49.81121,  87.26950, -72.52601, -50.41558,  86.03822, -73.79843,  -0.46670, 130.87882, -44.20666,   6.93697, 128.47259, -39.47391,  28.45733, 110.30377, -37.54499,  36.12829,  91.76209, -24.96811,  34.18005,  89.40094, -22.96621,  33.53822,  85.54198, -20.14052,  33.26820,  83.05985, -19.51768,  36.85802,  85.04199, -18.12335,  37.01987,  82.18156, -16.90745,  36.97045,  80.35033, -16.07210,  38.87122,  85.64397, -18.95883,  39.82372,  82.76396, -17.58032,  40.58734,  80.48005, -16.49052,  40.50890,  85.51755, -20.24023,  41.92525,  83.21532, -19.82213,  43.00702,  81.16540, -19.36327,  41.52009,  86.22459, -21.98427,  43.01356,  84.81043, -22.12346,  44.35203,  83.50771, -22.23185,  -8.22191,  84.02694, -55.74932,  -6.80718,  83.46675, -58.07617,  -3.49989,  46.95439, -61.56171,  15.66808,  12.76545, -84.48354,  10.65521,   1.09078, -84.53117,   6.78532,  84.08300, -46.63835,   8.20005,  83.52280, -48.96519,   2.48690,  47.14617, -48.38146,   5.12123,   6.88499, -69.20936,   4.14530,   3.02124, -57.14503
   0.02500,   0.82424,  80.74500, -53.81320,  -3.69160,  99.59741, -46.55189,  -2.99906, 111.25140, -45.58586,  -2.00597, 133.52643, -45.73636,  -3.01515, 140.39656, -43.91086,  -1.99204, 145.52596, -32.98724,  -1.02925, 145.57673, -32.72177,  -9.50452, 145.12980, -35.05861,  -8.54174, 145.18057, -34.79315,  -3.43108, 130.91410, -49.49070, -12.08668, 129.19731, -51.75712, -21.05661, 106.54788, -66.02233, -27.46351,  84.12483, -61.90243, -27.30364,  82.15957, -58.82177, -28.00496,  78.25182, -56.07847, -27.57990,  75.90086, -55.12237, -31.17246,  76.42653, -57.48396, -31.32391,  73.48761, -56.47081, -31.38686,  71.64283, -55.66677, -31.74052,  76.52268, -59.67060, -32.42489,  73.29706, -59.19203, -32.96918,  70.73714, -58.82110, -31.53028,  76.12737, -61.70518, -31.87285,  73.46769, -62.24359, -32.15378,  71.13909, -62.52931, -30.88951,  76.78316, -63.63480, -31.10805,  75.02820, -64.69407, -31.30583,  73.41946, -65.62851,   1.49923, 130.70851, -47.38657,   8.97922, 128.31887, -42.76676,  24.11979, 104.57799, -44.78831,  20.94357,  82.79987, -36.04530,  17.91489,  81.26679, -34.68329,  15.31322,  77.71809, -32.70185,  13.94728,  75.54035, -32.58586,  17.78191,  75.54794, -30.57205,  16.55748,  72.76301, -29.91510,  15.62774,  71.03870, -29.45035,  19.96369,  75.32483, -31.12290,  19.41621,  72.15596, -30.25078,  18.98997,  69.63986, -29.56187,  21.57314,  74.67930, -32.27743,  21.82584,  71.95693, -32.20011,  21.87692,  69.59882, -32.06009,  23.03576,  75.11228, -33.77321,  23.80989,  73.22428, -34.06621,  24.48658,  71.49851, -34.31952,  -8.24070,  84.08498, -55.84916,  -6.80899,  83.53298, -58.16756,  -6.07445,  46.71347, -58.32365,  16.45079,  15.60065, -82.53749,  13.03539,   3.84385, -85.93479,   6.69992,  84.11260, -46.62923,   8.13163,  83.56060, -48.94763,  -1.92846,  48.79287, -42.14765,  -2.81799,   8.57110, -63.19812,  -1.71914,   6.93804, -50.64604
   0.03333,   0.79117,  80.77890, -54.04510,  -3.83636,  99.54548, -46.63336,  -2.56699, 111.18577, -46.28563,  -0.70358, 133.35492, -47.78294,  -1.46406, 140.33727, -46.29361,   0.23520, 145.57353, -35.50579,   1.21223, 145.61932, -35.29766,  -7.38844, 145.21620, -37.12979,  -6.41141, 145.26199, -36.92166,  -2.32889, 130.58813, -51.34012, -11.10210, 129.09639, -53.29178, -15.69584, 104.06593, -65.51169, -14.15656,  81.62281, -58.11223, -13.18763,  80.26583, -54.85677, -12.50620,  76.77670, -51.59337, -11.34428,  74.80554, -50.41598, -15.11381,  73.96070, -52.37474, -14.32737,  71.28139, -51.00015, -13.78952,  69.63379, -49.97558, -15.85993,  73.56567, -54.47251, -15.54215,  70.38693, -53.52558, -15.29179,  67.86257, -52.78267, -15.70932,  72.94084, -56.45415, -15.31107,  70.23987, -56.61925, -14.92930,  67.90837, -56.58317, -15.44325,  73.44827, -58.51226, -15.23012,  71.56181, -59.31571, -15.02936,  69.83876, -60.01650,   2.64337, 130.30483, -49.34664,  10.14304, 127.88594, -44.77420,  19.81648, 101.68403, -48.87750,   8.16297,  81.65238, -44.00472,   4.64011,  81.14034, -43.16476,   0.76238,  78.54115, -41.94185,  -1.25014,  76.96809, -42.25339,   2.05337,  75.46528, -39.88944,  -0.10297,  73.22630, -39.73492,  -1.60627,  71.89392, -39.59894,   4.09185,  74.55455, -40.24795,   2.41042,  71.70341, -39.86609,   1.08374,  69.43699, -39.56556,   5.53953,  73.50267, -41.31460,   4.86265,  70.86571, -41.57801,   4.10961,  68.63276, -41.75065,   7.25466,  73.54029, -42.58778,   7.39206,  71.53679, -43.05337,   7.48677,  69.71478, -43.46769,  -8.23683,  84.14940, -56.19189,  -6.76680,  83.62441, -58.49252,  -8.09022,  46.85570, -56.89543,  17.04894,  18.29115, -81.67026,  15.18580,   7.01270, -87.21594,   6.54749,  84.05561, -46.72378,   8.01752,  83.53062, -49.02441,  -4.45194,  50.58732, -38.27768,  -7.51794,  10.72423, -59.80063,  -5.02254,  10.49919, -47.34465
   0.04167,   0.75845,  80.82400, -54.15350,  -3.90017,  99.55688, -46.67626,  -2.42412, 111.17754, -46.57624,  -0.25339, 133.27775, -48.58972,  -0.92045, 140.29494, -47.22451,   1.08898, 145.57445, -36.51133,   2.07149, 145.61844, -36.33037,  -6.57738, 145.23112, -37.92338,  -5.59488, 145.27512, -37.74242,  -1.96468, 130.45786, -52.06390, -10.78317, 129.05537, -53.87241, -13.69609, 103.39546, -65.27576,  -8.68431,  81.81515, -56.90991,  -7.39954,  80.78081, -53.64529,  -6.13631,  77.59948, -50.24360,  -4.68467,  75.85616, -49.02894,  -8.41120,  74.44845, -50.72929,  -7.23486,  71.96991, -49.25968,  -6.44907,  70.46296, -48.18020,  -9.20316,  73.84236, -52.75878,  -8.45035,  70.78703, -51.66320,  -7.85494,  68.35989, -50.80211,  -9.07233,  73.12346, -54.70969,  -8.35233,  70.48513, -54.75272,  -7.68453,  68.22289, -54.61387,  -8.97044,  73.53593, -56.80339,  -8.56519,  71.64446, -57.51597,  -8.18741,  69.91951, -58.13420,   3.02796, 130.14396, -50.12672,  10.54902, 127.71418, -45.59538,  17.98912, 100.89510, -50.32132,   3.25086,  82.60877, -47.28672,  -0.35342,  82.57766, -46.66502,  -4.62726,  80.51904, -45.77935,  -6.81971,  79.26593, -46.27403,  -3.91201,  77.21152, -43.80734,  -6.36917,  75.30254, -43.87648,  -8.05153,  74.19654, -43.88571,  -2.00516,  76.03108, -44.09693,  -4.09362,  73.43946, -43.94239,  -5.74378,  71.37803, -43.82203,  -0.65909,  74.82385, -45.13167,  -1.68551,  72.32433, -45.55589,  -2.73544,  70.23173, -45.87463,   1.11812,  74.66340, -46.30634,   0.99826,  72.68071, -46.85793,   0.85884,  70.88163, -47.35212,  -8.25393,  84.21203, -56.33800,  -6.77039,  83.69741, -58.63229,  -8.94953,  47.00367, -56.38260,  17.17560,  19.44609, -81.27761,  15.94357,   8.46648, -87.55131,   6.47274,  84.05976, -46.78122,   7.95628,  83.54514, -49.07551,  -5.27724,  51.45571, -36.77175,  -9.19168,  11.73427, -58.41867,  -6.15703,  12.09971, -46.08634
   0.05000,   0.74057,  80.85000, -54.06440,  -3.82657,  99.64500, -46.68729,  -2.38823, 111.27080, -46.66743,  -0.28396, 133.36722, -48.79020,  -0.95131, 140.38828, -47.44524,   1.17114, 145.76908, -36.80450,   2.15560, 145.81692, -36.63549,  -6.51042, 145.39586, -38.12331,  -5.52597, 145.44369, -37.95430,  -2.02550, 130.53018, -52.23528, -10.85941, 129.10282, -53.94638, -14.14784, 103.44445, -65.25066,  -9.13223,  81.90434, -56.78409,  -7.81626,  80.88804, -53.52624,  -6.53190,  77.72603, -50.11446,  -5.07609,  75.98413, -48.90277,  -8.82916,  74.58392, -50.55010,  -7.64972,  72.11031, -49.07470,  -6.85996,  70.60739, -47.99250,  -9.64728,  73.96663, -52.56580,  -8.89869,  70.91571, -51.45515,  -8.30673,  68.49202, -50.58206,  -9.54241,  73.23207, -54.51244,  -8.83723,  70.58956, -54.54314,  -8.18016,  68.32482, -54.39431,  -9.46195,  73.62788, -56.61028,  -9.07504,  71.72879, -57.31272,  -8.71361,  69.99710, -57.92179,   2.98766, 130.23399, -50.34895,  10.56042, 127.83727, -45.88663,  18.26719, 101.03745, -50.28302,   3.73966,  82.63778, -46.93369,   0.14056,  82.57613, -46.28493,  -4.10439,  80.48346, -45.34194,  -6.28681,  79.20097, -45.80466,  -3.33934,  77.20879, -43.33413,  -5.77632,  75.27305, -43.36121,  -7.44673,  74.14919, -43.34414,  -1.42210,  76.04515, -43.62310,  -3.48144,  73.43360, -43.42072,  -5.10847,  71.35641, -43.26238,  -0.07072,  74.83940, -44.65263,  -1.07332,  72.32397, -45.03798,  -2.10303,  70.21647, -45.32276,   1.69950,  74.68311, -45.83836,   1.59692,  72.69248, -46.36423,   1.47321,  70.88595, -46.83486,  -8.28932,  84.23060, -56.18723,  -6.82870,  83.69670, -58.49180,  -8.88807,  47.01489, -55.95332,  16.85597,  19.08868, -80.83455,  15.39402,   8.03631, -86.92854,   6.52957,  84.13656, -46.77333,   7.99019,  83.60266, -49.07790,  -5.04812,  51.52021, -36.54957,  -9.07249,  11.56484, -57.74101,  -6.00634,  12.05776, -45.42091
   0.05833,   0.72391,  80.85390, -54.16280,  -3.89609,  99.60375, -46.70417,  -2.58429, 111.24115, -46.42377,  -0.62165, 133.39675, -47.99318,  -1.35942, 140.38184, -46.50528,   0.50324, 145.67186, -35.77079,   1.48345, 145.72137, -35.57912,  -7.14520, 145.28553, -37.26644,  -6.16499, 145.33504, -37.07476,  -2.27667, 130.62770, -51.53487, -11.06587, 129.17259, -53.44168, -15.25911, 104.01140, -65.53648, -11.89117,  81.96905, -57.56109, -10.74265,  80.78132, -54.29789,  -9.75498,  77.44986, -50.94916,  -8.44261,  75.59025, -49.74862, -12.21510,  74.46275, -51.55331, -11.22944,  71.88150, -50.12072, -10.56359,  70.30340, -49.06247, -13.00180,  73.95446, -53.61149, -12.46766,  70.83330, -52.57462, -12.04575,  68.35424, -51.76020, -12.87659,  73.27275, -55.57607, -12.32508,  70.59535, -55.66798, -11.80551,  68.29244, -55.57015, -12.70534,  73.72486, -57.65702, -12.40653,  71.82783, -58.40646, -12.12648,  70.09659, -59.05816,   2.70337, 130.32618, -49.56359,  10.21248, 127.88429, -45.01895,  19.29080, 101.45681, -49.03456,   6.14580,  82.12645, -45.24493,   2.56320,  81.82051, -44.57434,  -1.51832,  79.44780, -43.57458,  -3.60656,  78.00698, -44.00481,  -0.51373,  76.26749, -41.52118,  -2.80755,  74.16397, -41.50430,  -4.39405,  72.92514, -41.46023,   1.47975,  75.23803, -41.80340,  -0.38843,  72.49082, -41.54891,  -1.86345,  70.30645, -41.34919,   2.90827,  74.11487, -42.82214,   2.08458,  71.52905, -43.16294,   1.20542,  69.34975, -43.40929,   4.67950,  74.06559, -44.01562,   4.71571,  72.06467, -44.51023,   4.71807,  70.24673, -44.95232,  -8.27401,  84.26697, -56.36780,  -6.78716,  83.74696, -58.65873,  -8.43280,  47.00516, -56.76875,  17.04902,  18.63018, -81.41104,  15.20370,   7.47758, -87.21132,   6.43208,  84.07662, -46.78007,   7.91893,  83.55661, -49.07100,  -4.90342,  50.90974, -37.84561,  -8.18640,  11.00277, -59.25496,  -5.62974,  11.18182, -46.81066
   0.06667,   0.74517,  80.88530, -54.18990,  -3.95482,  99.59572, -46.68237,  -2.76456, 111.24180, -46.25751,  -0.97970, 133.43247, -47.51199,  -1.78389, 140.39119, -45.93745,  -0.05684, 145.64766, -35.16388,   0.92115, 145.70208, -34.96244,  -7.68797, 145.22303, -36.73567,  -6.70998, 145.27745, -36.53423,  -2.58213, 130.69772, -51.10415, -11.34277, 129.19409, -53.10254, -16.05473, 104.35560, -65.66438, -13.46184,  82.11110, -57.96538, -12.38234,  80.84339, -54.70872, -11.52587,  77.43644, -51.40006, -10.28001,  75.52253, -50.21405, -14.06394,  74.53046, -52.07350, -13.16776,  71.90132, -50.66953, -12.55857,  70.28946, -49.62816, -14.84307,  74.07507, -54.14689, -14.40946,  70.92506, -53.15119, -14.06731,  68.42328, -52.36949, -14.71666,  73.41875, -56.12002, -14.24106,  70.72821, -56.24614, -13.78868,  68.41012, -56.17731, -14.51056,  73.89603, -58.19218, -14.25826,  72.00231, -58.96667, -14.02099,  70.27341, -59.64117,   2.38419, 130.41178, -49.09628,   9.87695, 127.97232, -44.52343,  19.88033, 101.83930, -48.25845,   7.58670,  82.01019, -44.19788,   4.02040,  81.55957, -43.52210,   0.04372,  79.02675, -42.49304,  -1.98118,  77.49332, -42.90559,   1.18296,  75.91613, -40.40347,  -1.01909,  73.71707, -40.36118,  -2.55134,  72.41232, -40.30204,   3.21851,  74.96940, -40.67471,   1.46915,  72.14817, -40.38759,   0.08861,  69.90536, -40.16192,   4.69364,  73.89644, -41.68107,   3.98095,  71.27409, -41.99156,   3.19552,  69.05659, -42.21228,   6.46538,  73.90891, -42.87475,   6.58688,  71.90576, -43.34621,   6.66675,  70.08458, -43.76724,  -8.24918,  84.28673, -56.42723,  -6.74960,  83.77893, -58.71259,  -8.01450,  47.00622, -57.16097,  17.33180,  18.39304, -81.66720,  15.32370,   7.15697, -87.24817,   6.40866,  84.09216, -46.76597,   7.90824,  83.58437, -49.05133,  -4.61466,  50.59246, -38.51799,  -7.37224,  10.67444, -59.98079,  -5.08753,  10.69867, -47.48245
   0.07500,   0.76797,  80.91170, -53.97450,  -3.88980,  99.69494, -46.62416,  -2.73580, 111.34930, -46.35463,  -1.04536, 133.52970, -47.89027,  -1.85363, 140.50105, -46.37485,   0.02628, 145.91450, -35.70510,   1.00717, 145.97540, -35.52031,  -7.62749, 145.43931, -37.14696,  -6.64660, 145.50021, -36.96217,  -2.68868, 130.74823, -51.42767, -11.47130, 129.19272, -53.28489, -16.37768, 104.22946, -65.52074, -13.33260,  82.16999, -57.46330, -12.15708,  80.97814, -54.21124, -11.18086,  77.64640, -50.85943,  -9.88522,  75.76893, -49.66852, -13.70488,  74.70255, -51.41005, -12.74574,  72.11090, -49.97824, -12.09336,  70.52621, -48.92144, -14.53194,  74.19826, -53.45334, -14.04020,  71.07316, -52.40743, -13.65211,  68.59095, -51.58581, -14.44915,  73.50408, -55.41580, -13.94889,  70.81641, -55.50123, -13.47074,  68.50475, -55.39854, -14.30105,  73.94203, -57.50155, -14.04888,  72.03586, -58.24493, -13.81091,  70.29631, -58.89122,   2.30633, 130.50191, -49.48683,   9.87100, 128.14029, -44.99219,  19.98026, 102.01330, -48.47588,   7.60860,  82.29499, -44.12328,   4.04171,  81.86907, -43.43469,   0.05619,  79.36778, -42.36357,  -1.97608,  77.83762, -42.75129,   1.18610,  76.28114, -40.23378,  -1.02529,  74.09241, -40.15725,  -2.56301,  72.79522, -40.07737,   3.21705,  75.32200, -40.49586,   1.45614,  72.51255, -40.16686,   0.06641,  70.27903, -39.90792,   4.68559,  74.22901, -41.49021,   3.96104,  71.60576, -41.76343,   3.16566,  69.38886, -41.95230,   6.45506,  74.21749, -42.68727,   6.56703,  72.20757, -43.13150,   6.63826,  70.38047, -43.52772,  -8.26193,  84.26472, -56.14055,  -6.78894,  83.73457, -58.43810,  -7.92983,  46.98338, -56.36731,  17.13961,  18.03282, -80.76184,  15.21244,   6.67122, -86.11244,   6.51292,  84.21751, -46.65733,   7.98591,  83.68736, -48.95488,  -4.29596,  50.82380, -37.75744,  -7.24300,  10.59901, -58.61375,  -4.77369,  10.81895, -46.15248
