time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,leftEye_End.x,leftEye_End.y,leftEye_End.z,rightEye.x,rightEye.y,rightEye.z,rightEye_End.x,rightEye_End.y,rightEye_End.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rThumb2_End.x,rThumb2_End.y,rThumb2_End.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rIndex2_End.x,rIndex2_End.y,rIndex2_End.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rMid2_End.x,rMid2_End.y,rMid2_End.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rRing2_End.x,rRing2_End.y,rRing2_End.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,rPinky2_End.x,rPinky2_End.y,rPinky2_End.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lThumb2_End.x,lThumb2_End.y,lThumb2_End.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lIndex2_End.x,lIndex2_End.y,lIndex2_End.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lMid2_End.x,lMid2_End.y,lMid2_End.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lRing2_End.x,lRing2_End.y,lRing2_End.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,lPinky2_End.x,lPinky2_End.y,lPinky2_End.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,rFoot_End.x,rFoot_End.y,rFoot_End.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z,lFoot_End.x,lFoot_End.y,lFoot_End.z
   0.00000,   2.97077,  84.88550, 211.74800,   2.97077, 105.57360, 211.01648,   3.00924, 117.27783, 210.52854,   3.10274, 139.46691, 208.33273,   2.88822, 146.53926, 209.55147,   7.06516, 154.56903, 217.59878,   8.06515, 154.56484, 217.59903,  -0.73765, 154.60172, 217.59682,   0.26234, 154.59753, 217.59707,   0.40894, 136.55201, 205.64998,  -8.37776, 134.63816, 207.11093, -36.55900, 133.04473, 207.59163, -59.14524, 133.91296, 214.65728, -60.36733, 133.43035, 218.07076, -63.74070, 132.92018, 221.48371, -65.52871, 131.74560, 222.91381, -66.90212, 134.88407, 220.26360, -69.44676, 134.01064, 221.82839, -71.00480, 133.45689, 222.97709, -67.38821, 135.12982, 218.06890, -70.49257, 134.55278, 219.13286, -72.95810, 134.09464, 219.96849, -67.97147, 134.49670, 216.17181, -70.58422, 133.68786, 216.15136, -72.83517, 132.98861, 216.31625, -67.41727, 133.89979, 214.19681, -69.24713, 133.26003, 213.49540, -70.91782, 132.67639, 212.88836,   5.77338, 136.52954, 205.65133,  14.54300, 134.54214, 207.11668,  42.70966, 132.71266, 207.61153,  65.29883, 133.39164, 214.68852,  66.51512, 132.89882, 218.10261,  69.88238, 132.36041, 221.51725,  71.65977, 131.17090, 222.94825,  73.06075, 134.29774, 220.29873,  75.59720, 133.40303, 221.86480,  77.14998, 132.83624, 223.01428,  73.54999, 134.53941, 218.10428,  76.64887, 133.93638, 219.16979,  79.11006, 133.45761, 220.00666,  74.12888, 133.90142, 216.20748,  76.73477, 133.07072, 216.18834,  78.97970, 132.35264, 216.35436,  73.57069, 133.30917, 214.23220,  75.39548, 132.65410, 213.53171,  77.06152, 132.05648, 212.92550,  -5.80747,  89.23634, 212.96720,  -5.80747,  87.52947, 210.77264,  -5.59197,  50.79156, 213.32608,  -4.59124,   5.46849, 210.77227,  -5.72205,   1.77156, 222.87529,  11.74901,  89.23634, 212.96720,  11.74901,  87.52947, 210.77264,  11.35027,  50.82932, 213.80256,  10.12067,   5.54129, 210.77164,  11.23405,   1.83876, 222.87457
   0.00833,   2.51134,  80.73040, 206.68700,   2.48750,  99.40408, 197.75247,   1.92749, 110.54773, 194.18400,   1.14432, 132.17129, 188.79943,   1.10083, 138.39014, 185.21145,  -2.78584, 142.42944, 174.47548,  -3.78414, 142.38757, 174.43502,   5.00381, 142.75616, 174.79116,   4.00550, 142.71429, 174.75070,   3.85173, 130.42145, 192.34321,  12.72364, 128.44100, 191.73472,  38.75014, 118.88009, 197.04157,  60.35921, 110.13601, 192.86968,  61.24445, 107.78280, 190.21317,  64.17159, 104.79796, 187.80263,  65.46635, 102.63787, 187.27400,  67.82244, 106.11861, 188.31955,  69.92344, 103.93291, 187.61584,  71.19665, 102.48924, 187.02559,  68.44593, 107.21769, 190.19482,  71.18910, 105.35673, 189.85736,  73.36818, 103.88327, 189.59753,  68.88626, 107.41458, 192.22148,  71.13398, 106.00844, 192.89349,  73.06255, 104.70924, 193.31259,  68.25655, 108.00027, 194.17711,  69.83579, 107.27701, 195.28731,  71.27650, 106.60139, 196.27130,  -1.50813, 130.20992, 192.27331, -10.17755, 127.53719, 191.43607, -35.40535, 115.99134, 196.65182, -56.61863, 107.00695, 191.16614, -57.41700, 105.03575, 188.19037, -60.22925, 102.32160, 185.35969, -61.43749, 100.21207, 184.51599, -63.92871, 103.40327, 186.05544, -65.94208, 101.26155, 185.03267, -67.15791,  99.86998, 184.23335, -64.58981, 104.18878, 188.07022, -67.25671, 102.28823, 187.45574, -69.37537, 100.78205, 186.97648, -65.03096, 104.06779, 190.10264, -67.21781, 102.48845, 190.55481, -69.09094, 101.06488, 190.77337, -64.41888, 104.38476, 192.12476, -65.96392, 103.44298, 193.11246, -67.37288, 102.57242, 193.98270,  11.33189,  84.18057, 203.89988,  11.24493,  83.68354, 206.63391,  10.43786,  47.92236, 215.39326,   6.15253,  11.79694, 242.56483,   9.90459,   1.34942, 236.38417,  -6.21094,  83.86364, 203.28429,  -6.29790,  83.36661, 206.01832,  -3.48981,  47.17464, 212.22284,  -0.12603,   8.06115, 235.03783,  -1.83816,   1.35138, 224.38529
   0.01667,   2.54601,  80.79580, 206.75700,   2.49587,  99.45779, 197.79819,   1.42234, 110.94947, 195.79385,   0.06252, 133.09907, 193.61862,  -0.31260, 139.73243, 190.89698,  -4.30499, 144.52268, 180.51442,  -5.30247, 144.46552, 180.47235,   3.47821, 144.96867, 180.84266,   2.48073, 144.91151, 180.80059,   2.92766, 130.91990, 196.77972,  11.80504, 129.24932, 195.59454,  32.40409, 111.05846, 202.05400,  49.50422,  95.42083, 197.16878,  49.40527,  92.93874, 194.48408,  50.99469,  89.13486, 191.97562,  51.41498,  86.66142, 191.40353,  54.89095,  89.05904, 192.36735,  56.04913,  86.27600, 191.59277,  56.70319,  84.48015, 190.95969,  55.92543,  89.84057, 194.22003,  57.81076,  87.12722, 193.78950,  59.31038,  84.97624, 193.45574,  56.47156,  89.84296, 196.23044,  58.08908,  87.71917, 196.82561,  59.43878,  85.81223, 197.17890,  56.15539,  90.59131, 198.20631,  57.40678,  89.33872, 199.26210,  58.54183,  88.18158, 200.19647,  -2.42662, 130.59904, 196.85966, -11.07233, 127.87837, 195.93614, -28.73146, 107.42900, 204.11726, -46.34762,  92.56381, 198.68474, -46.76086,  90.81335, 195.49987, -48.80022,  87.66233, 192.46668, -49.32391,  85.38472, 191.38961, -52.55223,  87.31654, 193.53575, -53.83913,  84.75435, 192.32507, -54.60314,  83.13756, 191.39991, -53.21688,  87.57794, 195.68128, -55.15269,  84.96683, 194.94860, -56.69083,  82.89484, 194.37588, -53.37305,  87.06826, 197.69519, -54.85129,  84.79218, 198.03478, -56.11203,  82.79705, 198.14851, -52.68816,  87.32916, 199.70191, -53.71880,  85.80243, 200.62742, -54.65803,  84.40294, 201.43958,  11.35981,  84.24779, 203.95086,  11.27766,  83.75427, 206.68567,  11.27771,  47.01468, 209.22385,   2.85017,  14.64175, 239.92684,   7.90898,   3.24616, 237.48184,  -6.18380,  83.91921, 203.36458,  -6.26595,  83.42569, 206.09939,  -1.11777,  47.06383, 203.35142,   4.69115,   7.68383, 225.19578,   1.52055,   3.56366, 213.60265
   0.02500,   2.52488,  80.78740, 206.89300,   2.46903,  99.43171, 197.89749,   1.01134, 111.04103, 197.32545,  -0.69468, 133.26168, 198.04508,  -1.34144, 140.15426, 196.14147,  -5.48000, 145.59333, 186.14287,  -6.47725, 145.52901, 186.10607,   2.30142, 146.09523, 186.43002,   1.30417, 146.03091, 186.39322,   2.32086, 130.74733, 200.79004,  11.16226, 129.38965, 199.06095,  24.71329, 105.24575, 204.57402,  35.06895,  85.16641, 197.47502,  33.83026,  82.99706, 194.80336,  33.74247,  79.01056, 192.08523,  33.23390,  76.57063, 191.44496,  37.40163,  77.61733, 191.98750,  37.45458,  74.64944, 191.05179,  37.38633,  72.77214, 190.32742,  38.84441,  77.91487, 193.70308,  39.63963,  74.75240, 193.01864,  40.27562,  72.24331, 192.48290,  39.58580,  77.63450, 195.62966,  40.44757,  75.06536, 196.00110,  41.10470,  72.80188, 196.16772,  39.76971,  78.34616, 197.63560,  40.63657,  76.69642, 198.51683,  41.41308,  75.18146, 199.29289,  -3.02172, 130.32923, 201.03438, -11.66512, 127.60324, 200.10492, -19.95474, 101.87495, 208.24679, -32.62979,  83.19181, 201.09845, -32.67748,  81.83202, 197.70332, -33.83674,  78.63033, 194.28376, -33.70554,  76.46399, 192.90116, -37.23656,  77.00455, 195.35056, -37.75241,  74.35164, 193.80697, -38.04168,  72.71356, 192.67266, -37.82214,  76.76445, 197.52146, -38.91209,  73.80225, 196.45401, -39.77840,  71.44990, 195.61558, -37.69754,  75.97250, 199.44429, -38.39133,  73.32702, 199.47871, -38.97696,  71.04300, 199.32629, -37.00787,  76.16738, 201.45687, -37.46946,  74.28948, 202.17106, -37.88947,  72.57452, 202.78981,  11.33395,  84.22312, 204.05224,  11.25984,  83.73511, 206.78827,  13.14925,  47.04570, 204.22751,   0.46700,  18.65565, 237.31633,   5.69877,   7.13943, 238.51395,  -6.21181,  83.91472, 203.52197,  -6.28592,  83.42670, 206.25800,   0.43411,  48.81871, 195.61055,   8.37553,   9.31480, 216.54090,   3.77307,   7.62278, 204.81983
   0.03333,   2.50728,  80.77630, 206.95800,   2.45500,  99.42167, 197.96467,   0.77624, 111.00604, 198.42579,  -1.07144, 133.05295, 201.20165,  -1.89270, 140.06599, 199.90072,  -6.15118, 145.93909, 190.20252,  -7.14845, 145.87181, 190.17225,   1.63044, 146.46405, 190.43869,   0.63317, 146.39677, 190.40842,   2.04634, 130.33236, 203.61580,  10.83969, 129.22613, 201.50474,  18.67643, 102.45739, 205.86050,  23.15138,  80.96463, 196.98069,  21.10601,  79.29389, 194.45021,  19.72693,  75.59168, 191.67895,  18.57221,  73.37759, 191.05749,  22.90347,  73.38513, 191.06184,  22.12595,  70.54261, 190.06074,  21.51971,  68.77563, 189.30981,  24.57730,  73.24270, 192.57557,  24.49899,  70.02344, 191.71985,  24.44265,  67.46770, 191.04749,  25.46342,  72.69282, 194.37901,  25.72286,  69.97699, 194.57394,  25.83314,  67.61688, 194.60018,  26.06070,  73.23243, 196.35794,  26.60904,  71.38028, 197.07802,  27.08965,  69.68582, 197.70901,  -3.28284, 129.83955, 203.98267, -11.93045, 127.12047, 203.07228, -13.08508,  99.78226, 210.01790, -21.62025,  79.73274, 200.74520, -21.42522,  78.78260, 197.21853, -21.91911,  75.80865, 193.45026, -21.34523,  73.88994, 191.83439, -24.87235,  73.37891, 194.29573, -24.82786,  70.86660, 192.45917, -24.77458,  69.34187, 191.14539, -25.35956,  72.77720, 196.42034, -25.80180,  69.78782, 195.01675, -26.15359,  67.41268, 193.91131, -25.03821,  71.82110, 198.24314, -25.14521,  69.10135, 197.97369, -25.22729,  66.77643, 197.56021, -24.37636,  71.93416, 200.27125, -24.41172,  69.93316, 200.76564, -24.44301,  68.10986, 201.18389,  11.31507,  84.20377, 204.10335,  11.24492,  83.71552, 206.83944,  15.06943,  47.54854, 201.04605,  -0.78909,  22.20547, 235.22120,   3.99643,  11.03427, 238.92688,  -6.23182,  83.91250, 203.60148,  -6.30197,  83.42425, 206.33757,   1.13055,  51.07420, 190.38537,  10.53337,  11.51244, 210.58829,   4.97227,  11.54306, 199.16453
   0.04167,   2.46839,  80.68230, 207.01000,   2.42635,  99.34171, 198.04577,   0.67474, 110.88972, 198.94232,  -1.20853, 132.80851, 202.57622,  -2.10462, 139.85480, 201.52911,  -6.41272, 145.86291, 191.93609,  -7.40998, 145.79412, 191.90875,   1.36875, 146.39966, 192.14943,   0.37149, 146.33087, 192.12209,   1.94801, 130.00978, 204.84639,  10.71766, 129.01677, 202.58575,  16.25135, 101.60799, 206.47032,  18.31959,  80.00330, 196.99535,  15.97338,  78.57632, 194.57930,  14.08788,  75.07122, 191.85033,  12.69805,  72.98382, 191.27331,  17.00330,  72.59920, 190.99620,  15.90667,  69.85966, 190.00678,  15.09466,  68.17043, 189.27139,  18.74965,  72.27512, 192.39570,  18.32257,  69.09421, 191.50045,  17.98974,  66.56826, 190.79630,  19.69424,  71.61076, 194.12959,  19.71556,  68.87919, 194.26797,  19.61055,  66.51875, 194.25287,  20.46275,  72.05377, 196.07310,  20.88362,  70.14534, 196.72916,  21.24598,  68.40186, 197.30302,  -3.37454, 129.48382, 205.26046, -12.02415, 126.76947, 204.35497, -10.44184,  99.29272, 210.63805, -17.19810,  79.10424, 200.26533, -16.90577,  78.35858, 196.69646, -17.12733,  75.55354, 192.77590, -16.38502,  73.77666, 191.06901, -19.86841,  72.84284, 193.46773, -19.60223,  70.44212, 191.50499, -19.41351,  68.99769, 190.11515, -20.31350,  72.09255, 195.55395, -20.49406,  69.15356, 193.99453, -20.63798,  66.81793, 192.76526, -19.92144,  71.07346, 197.32814, -19.79643,  68.37208, 196.91830, -19.67931,  66.07317, 196.38515, -19.28164,  71.13631, 199.36549, -19.14991,  69.11646, 199.75605, -19.02880,  67.27774, 200.07974,  11.27872,  84.11169, 204.16551,  11.20693,  83.61919, 206.90080,  15.95096,  47.78571, 199.85123,  -1.16629,  23.62972, 234.27785,   3.28012,  12.68313, 238.95016,  -6.26798,  83.82625, 203.65362,  -6.33976,  83.33374, 206.38891,   1.31169,  52.12102, 188.40386,  11.26663,  12.52603, 208.27445,   5.36208,  13.24933, 197.04760
   0.05000,   2.49402,  80.75150, 206.99400,   2.47891,  99.41394, 198.03599,   0.74443, 110.96597, 198.91376,  -1.13578, 132.89096, 202.51175,  -2.04132, 139.93324, 201.44600,  -6.33454, 145.84873, 191.78897,  -7.33170, 145.77909, 191.76036,   1.44620, 146.39213, 192.01214,   0.44904, 146.32249, 191.98354,   2.01405, 130.09386, 204.79323,  10.78838, 129.09304, 202.55430,  16.62238, 101.75706, 206.51175,  19.10270,  80.12275, 197.20477,  16.77498,  78.64301, 194.80261,  14.93694,  75.08931, 192.10429,  13.57619,  72.97787, 191.54572,  17.88621,  72.65156, 191.26806,  16.82749,  69.88879, 190.30223,  16.03877,  68.18229, 189.58151,  19.63800,  72.36364, 192.66867,  19.25504,  69.16976, 191.80006,  18.95726,  66.63365, 191.11707,  20.59314,  71.72698, 194.40716,  20.65300,  68.99722, 194.56806,  20.58119,  66.63549, 194.57252,  21.35680,  72.19680, 196.34628,  21.80497,  70.29996, 197.01770,  22.19225,  68.56655, 197.60561,  -3.30972, 129.57126, 205.19575, -11.95863, 126.86009, 204.27419, -10.80308,  99.37637, 210.61946, -17.63748,  79.24232, 200.19228, -17.33070,  78.48912, 196.62621, -17.55652,  75.68142, 192.70780, -16.82177,  73.89489, 191.00772, -20.32923,  72.99959, 193.38597, -20.07534,  70.59375, 191.42787, -19.89272,  69.14569, 190.04100, -20.79480,  72.25655, 195.47032, -20.99557,  69.31754, 193.91342, -21.15563,  66.98190, 192.68615, -20.42408,  71.23583, 197.24815, -20.32400,  68.53278, 196.84241, -20.22696,  66.23212, 196.31282, -19.79628,  71.29480, 199.28934, -19.68749,  69.27423, 199.68319, -19.58708,  67.43479, 200.00988,  11.31228,  84.17977, 204.17284,  11.23350,  83.68637, 206.90777,  15.93770,  47.84064, 199.89388,  -1.03513,  23.50300, 234.26403,   3.36020,  12.52419, 238.90900,  -6.23314,  83.89864, 203.61672,  -6.31192,  83.40523, 206.35165,   1.39473,  52.08661, 188.57548,  11.22968,  12.49213, 208.50674,   5.38574,  13.16237, 197.24494
   0.05833,   2.49959,  80.73320, 207.05100,   2.49518,  99.39335, 198.08823,   0.80326, 110.96520, 198.76507,  -1.07522, 132.95218, 201.96345,  -1.96872, 139.97500, 200.76704,  -6.23329, 145.70315, 190.98518,  -7.23028, 145.63194, 190.95436,   1.54606, 146.25879, 191.22566,   0.54908, 146.18758, 191.19484,   2.05215, 130.19150, 204.31898,  10.84287, 129.14057, 202.16908,  18.04016, 102.17667, 206.42345,  22.07663,  80.57113, 197.60741,  19.89820,  78.91717, 195.17901,  18.33309,  75.21537, 192.50783,  17.10835,  73.01995, 191.95830,  21.43560,  72.93438, 191.79259,  20.55946,  70.09845, 190.85634,  19.88695,  68.33680, 190.15066,  23.16452,  72.77255, 193.24104,  22.98470,  69.54654, 192.42706,  22.84803,  66.98540, 191.78760,  24.10938,  72.22352, 195.01468,  24.31906,  69.50502, 195.23127,  24.38055,  67.14352, 195.28097,  24.79558,  72.77179, 196.96214,  25.33278,  70.91626, 197.68193,  25.80214,  69.21886, 198.31350,  -3.27543, 129.68274, 204.68743, -11.92040, 126.96675, 203.74340, -12.42885,  99.54642, 210.43814, -20.08678,  79.50985, 200.40284, -19.79976,  78.65827, 196.85733, -20.14096,  75.77200, 193.00491, -19.48429,  73.91262, 191.35163, -23.04136,  73.24182, 193.73012, -22.89331,  70.78072, 191.83071, -22.77346,  69.29302, 190.47941, -23.55141,  72.57156, 195.82868, -23.88476,  69.60919, 194.34031, -24.15021,  67.25524, 193.16750, -23.23795,  71.57698, 197.63216, -23.26486,  68.86335, 197.29078, -23.27507,  66.54872, 196.81610, -22.61749,  71.65463, 199.67497, -22.60689,  69.64112, 200.11692, -22.59572,  67.80729, 200.48742,  11.32283,  84.16668, 204.25182,  11.23730,  83.67391, 206.98666,  15.54237,  47.67239, 200.53710,  -0.68036,  22.60561, 234.74506,   3.79976,  11.49460, 238.97625,  -6.22089,  83.87362, 203.65032,  -6.30643,  83.38085, 206.38516,   1.39568,  51.45755, 189.71722,  10.89383,  11.89095, 209.86601,   5.26595,  12.19888, 198.47912
   0.06667,   2.50365,  80.70730, 207.09600,   2.49048,  99.37094, 198.14051,   0.82263, 110.95192, 198.71303,  -1.05519, 132.97001, 201.69014,  -1.94739, 139.97940, 200.41655,  -6.21431, 145.57390, 190.55866,  -7.21116, 145.50080, 190.52815,   1.56406, 146.14431, 190.79671,   0.56720, 146.07121, 190.76621,   2.05982, 130.23028, 204.08616,  10.85930, 129.15303, 201.98565,  18.89768, 102.45629, 206.41522,  23.91489,  80.91815, 197.94458,  21.82460,  79.15475, 195.51571,  20.42269,  75.36355, 192.87951,  19.28304,  73.11861, 192.34729,  23.61222,  73.18509, 192.23047,  22.84811,  70.30727, 191.32440,  22.24671,  68.51334, 190.63607,  25.32902,  73.10469, 193.70000,  25.27318,  69.86355, 192.92930,  25.23485,  67.29072, 192.32427,  26.27230,  72.61384, 195.49144,  26.57581,  69.90774, 195.74835,  26.72050,  67.55082, 195.83175,  26.91615,  73.21263, 197.43849,  27.51055,  71.38739, 198.19003,  28.03255,  69.71654, 198.85043,  -3.26968, 129.72847, 204.43582, -11.91220, 127.00894, 203.47967, -13.44177,  99.67177, 210.35660, -21.57449,  79.71742, 200.53326, -21.29704,  78.80866, 197.00120, -21.70457,  75.87995, 193.18746, -21.09452,  73.97970, 191.56305, -24.67936,  73.44414, 193.93412, -24.59391,  70.95359, 192.06957, -24.51107,  69.44438, 190.73950, -25.21728,  72.81804, 196.03935, -25.62913,  69.84597, 194.59049, -25.95700,  67.48447, 193.44908, -24.94008,  71.84012, 197.85782, -25.04334,  69.12387, 197.55381, -25.11790,  66.80410, 197.11108, -24.32627,  71.92844, 199.90221, -24.37527,  69.92180, 200.37196, -24.41824,  68.09373, 200.76778,  11.32573,  84.14768, 204.30165,  11.23944,  83.65379, 207.03626,  15.33552,  47.57198, 200.90720,  -0.36580,  22.05973, 235.02900,   4.14260,  10.87993, 239.04342,  -6.21756,  83.84330, 203.69310,  -6.30385,  83.34941, 206.42771,   1.38294,  51.08897, 190.41468,  10.72337,  11.54308, 210.67754,   5.21745,  11.63204, 199.22738
   0.07500,   2.48071,  80.60770, 207.15300,   2.45149,  99.28589, 198.22792,   0.77889, 110.86402, 198.84256,  -1.10470, 132.87459, 201.87116,  -2.00899, 139.88312, 200.60137,  -6.30241, 145.42973, 190.72794,  -7.29916, 145.35439, 190.69921,   1.47506, 146.01761, 190.95217,   0.47832, 145.94227, 190.92343,   2.00762, 130.12930, 204.26430,  10.80977, 129.05801, 202.17197,  18.91101, 102.37699, 206.58172,  24.09677,  80.84282, 198.20301,  21.99761,  79.05667, 195.79855,  20.59368,  75.24432, 193.19411,  19.45968,  72.99170, 192.68272,  23.78768,  73.07494, 192.53666,  23.02930,  70.18876, 191.65266,  22.43065,  68.38838, 190.97893,  25.51451,  73.01016, 193.99517,  25.46675,  69.76433, 193.24395,  25.43489,  67.18783, 192.65434,  26.47165,  72.53372, 195.78315,  26.78789,  69.83044, 196.05395,  26.94272,  67.47466, 196.15026,  27.12597,  73.14662, 197.72230,  27.73278,  71.32826, 198.48060,  28.26595,  69.66346, 199.14733,  -3.32225, 129.62614, 204.60619, -11.96334, 126.90815, 203.63278, -13.56248,  99.56002, 210.45004, -21.63573,  79.61361, 200.56175, -21.34281,  78.70862, 197.02997, -21.73354,  75.78395, 193.21137, -21.11628,  73.88546, 191.58762, -24.71140,  73.34717, 193.94245, -24.61767,  70.85861, 192.07565, -24.52893,  69.35083, 190.74435, -25.25846,  72.71881, 196.04466, -25.66380,  69.74825, 194.59085, -25.98655,  67.38795, 193.44551, -24.98913,  71.73897, 197.86328, -25.09090,  69.02304, 197.55593, -25.16339,  66.70373, 197.11041, -24.38425,  71.82515, 199.91042, -24.43518,  69.81801, 200.37781, -24.47976,  67.98952, 200.77150,  11.29903,  84.05729, 204.35813,  11.21490,  83.55890, 207.09200,  15.37094,  47.49710, 200.88599,  -0.22576,  21.93728, 235.02017,   4.23892,  10.77007, 239.11762,  -6.24451,  83.74463, 203.76125,  -6.32864,  83.24624, 206.49512,   1.38609,  51.01354, 190.43973,  10.78507,  11.46432, 210.66899,   5.27719,  11.55980, 199.21983
