time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,leftEye_End.x,leftEye_End.y,leftEye_End.z,rightEye.x,rightEye.y,rightEye.z,rightEye_End.x,rightEye_End.y,rightEye_End.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rThumb2_End.x,rThumb2_End.y,rThumb2_End.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rIndex2_End.x,rIndex2_End.y,rIndex2_End.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rMid2_End.x,rMid2_End.y,rMid2_End.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rRing2_End.x,rRing2_End.y,rRing2_End.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,rPinky2_End.x,rPinky2_End.y,rPinky2_End.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lThumb2_End.x,lThumb2_End.y,lThumb2_End.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lIndex2_End.x,lIndex2_End.y,lIndex2_End.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lMid2_End.x,lMid2_End.y,lMid2_End.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lRing2_End.x,lRing2_End.y,lRing2_End.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,lPinky2_End.x,lPinky2_End.y,lPinky2_End.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,rFoot_End.x,rFoot_End.y,rFoot_End.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z,lFoot_End.x,lFoot_End.y,lFoot_End.z
   0.00000, -13.24220,  82.83490,-205.54400, -13.24220, 103.52300,-206.27552, -12.88551, 115.22184,-206.76386, -12.01866, 137.39424,-208.95905, -11.99045, 144.46984,-207.74061,  -7.55415, 152.35045,-199.68466,  -6.55491, 152.31161,-199.68238, -15.35113, 152.65352,-199.70251, -14.35188, 152.61468,-199.70022, -14.80639, 134.57431,-211.64734, -23.65709, 132.96617,-210.20432, -51.87755, 132.35030,-209.78104, -74.43447, 134.00107,-202.76138, -75.67949, 133.56128,-199.35040, -79.07546, 133.16849,-195.94435, -80.90600, 132.05665,-194.51790, -82.16443, 135.24069,-197.17085, -84.74099, 134.45604,-195.61126, -86.31963, 133.95667,-194.46575, -82.63725, 135.50303,-199.36653, -85.76190, 135.03396,-198.30891, -88.24352, 134.66158,-197.47831, -83.23823, 134.89040,-201.26481, -85.87739, 134.17258,-201.29061, -88.15156, 133.55177,-201.13031, -82.70103, 134.27454,-203.23870, -84.55053, 133.69854,-203.94384, -86.23921, 133.17312,-204.55430,  -9.44597, 134.36595,-211.63507,  -0.75349, 132.07592,-210.15190,  27.33179, 129.27148,-209.59973,  49.91647, 129.16762,-202.47674,  51.10799, 128.63312,-199.06019,  54.44762, 127.97853,-195.63871,  56.17980, 126.72821,-194.20412,  57.69369, 129.80449,-196.85072,  60.19442, 128.82249,-195.27950,  61.72428, 128.20230,-194.12688,  58.19548, 130.02894,-199.04416,  61.26943, 129.31894,-197.97235,  63.71084, 128.75521,-197.13048,  58.75577, 129.37118,-200.93979,  61.33134, 128.45067,-200.95365,  63.54970, 127.65524,-200.78307,  58.18141, 128.79853,-202.91622,  59.98383, 128.08058,-203.61300,  61.62940, 127.42555,-204.21583, -22.02044,  87.18574,-204.32480, -22.02044,  85.47887,-206.51936, -22.57878,  48.70853,-204.55201, -22.53629,   3.34481,-206.51032, -23.73842,  -0.32715,-194.40658,  -4.46396,  87.18574,-204.32480,  -4.46396,  85.47887,-206.51936,  -5.59925,  49.03510,-201.34224,  -7.76399,   3.97689,-206.51678,  -6.72252,   0.25302,-194.41400
   0.00833, -16.87800,  80.94520,-207.60200, -14.18055, 101.36245,-205.50625, -12.80590, 112.90697,-204.07000,  -9.60179, 134.95336,-203.13396,  -9.32870, 141.59992,-200.43243,  -8.53807, 148.55898,-190.55167,  -7.64858, 148.43083,-190.11305, -15.47867, 149.55892,-193.97411, -14.58918, 149.43077,-193.53550, -11.66069, 132.73220,-206.84579, -20.63194, 131.98652,-208.24719, -46.93494, 124.06537,-214.75566, -69.41058, 119.68066,-208.71951, -70.54683, 118.18143,-205.58272, -73.80038, 116.31395,-202.54709, -75.37466, 114.55351,-201.52518, -77.23854, 117.99004,-203.38961, -79.60916, 116.36387,-202.19697, -81.05811, 115.30296,-201.28667, -77.75177, 118.69008,-205.47765, -80.72178, 117.38200,-204.72265, -83.08061, 116.34558,-204.13206, -78.21688, 118.46104,-207.49537, -80.66047, 117.27758,-207.82606, -82.76586, 116.21058,-207.93469, -77.56582, 118.46673,-209.53012, -79.26303, 117.73764,-210.44531, -80.81279, 117.06418,-211.24846,  -6.58575, 131.92917,-205.30377,   1.05187, 128.55536,-201.65857,  23.59542, 112.92279,-194.99795,  39.35157, 102.33975,-180.83610,  38.53223, 100.66987,-177.68674,  39.44537,  97.95884,-173.80028,  39.80976,  95.82095,-172.41518,  43.25013,  98.39142,-172.97766,  44.26275,  96.12741,-171.09736,  44.78444,  94.68708,-169.79087,  44.78487,  98.80807,-174.58526,  46.59138,  96.63313,-172.82225,  48.03072,  94.90777,-171.42998,  45.96069,  98.36526,-176.24699,  47.81500,  96.43913,-175.67022,  49.32367,  94.74143,-175.01856,  46.26546,  98.50704,-178.35675,  47.87118,  97.23153,-178.56745,  49.32130,  96.06076,-178.73118, -24.97611,  86.49001,-208.67408, -24.44345,  85.00364,-210.96241, -29.56511,  48.54384,-211.79423, -30.63817,   5.13752,-225.07744, -37.33090,   0.40295,-215.37073,  -8.56502,  83.74683,-203.07221,  -8.03236,  82.26046,-205.36055, -14.00693,  46.70536,-197.85189, -15.69180,   2.34935,-207.41274, -18.89504,  -2.22226,-195.99921
   0.01667, -16.87310,  80.94840,-207.58800, -14.17615, 101.36790,-205.51360, -13.32259, 112.93457,-203.86676, -11.16226, 135.11812,-203.22756, -11.10756, 141.51131,-199.96049, -11.98947, 148.92474,-190.42391, -11.17124, 148.84826,-189.85412, -18.37397, 149.52150,-194.86992, -17.55574, 149.44502,-194.30013, -13.23475, 132.76284,-206.84802, -22.20134, 131.57143,-207.93620, -43.26799, 112.99509,-210.77669, -58.65774, 101.15848,-197.21699, -57.92987,  99.64519,-193.96761, -58.89912,  96.98541,-190.05939, -59.19796,  94.86664,-188.62994, -62.77150,  97.15517,-189.49730, -63.73910,  94.87627,-187.61129, -64.24007,  93.43879,-186.29360, -64.22236,  97.40968,-191.21299, -65.97870,  95.15677,-189.49784, -67.37778,  93.36890,-188.14392, -65.24985,  96.83282,-192.93099, -66.99310,  94.79050,-192.41034, -68.41400,  93.00388,-191.80045, -65.42336,  96.89112,-195.05950, -66.91434,  95.49346,-195.33003, -68.26123,  94.21320,-195.54724,  -8.07780, 132.22102,-205.47327,  -0.16709, 129.25638,-202.06226,  16.22684, 106.57884,-198.33118,  26.75957,  90.83438,-184.11890,  24.98060,  89.05236,-181.46599,  24.45262,  85.70458,-178.03063,  24.00993,  83.38502,-177.00814,  28.02434,  84.96067,-176.60606,  28.07455,  82.27703,-175.03054,  27.96955,  80.58884,-173.93846,  29.88534,  85.14819,-177.87684,  30.73416,  82.34649,-176.28561,  31.41462,  80.12303,-175.02854,  31.20134,  84.62323,-179.40411,  32.37770,  82.20250,-178.91694,  33.26842,  80.08446,-178.36609,  31.91796,  84.95396,-181.38935,  33.16607,  83.32552,-181.58943,  34.28361,  81.83340,-181.74762, -24.97274,  86.49131,-208.65840, -24.44185,  85.00287,-210.94580, -29.11008,  48.51695,-209.14985, -26.48858,   7.20706,-227.81332, -34.22127,   2.28693,-219.01407,  -8.55660,  83.75518,-203.06786,  -8.02571,  82.26673,-205.35526, -12.93925,  49.21643,-189.87060, -10.40253,   4.47217,-197.16584, -13.31046,   0.28709,-185.52720
   0.02500, -16.86570,  80.95070,-207.57500, -14.16992, 101.37216,-205.51842, -13.76404, 112.93428,-203.67964, -12.54767, 135.19545,-203.29722, -12.70793, 141.33552,-199.57924, -15.00230, 149.01231,-190.49706, -14.27222, 148.96404,-189.81541, -20.69902, 149.38897,-195.81595, -19.96894, 149.34070,-195.13429, -14.62500, 132.71753,-206.83205, -23.56045, 131.13088,-207.63422, -36.69421, 106.16626,-206.52751, -41.67140,  92.93159,-187.53051, -39.45294,  92.37814,-184.67562, -38.09395,  90.34697,-180.51442, -37.13047,  88.55737,-178.93618, -41.36858,  89.38278,-178.59422, -40.78768,  87.31940,-176.33774, -40.28493,  86.07706,-174.83525, -43.27540,  88.83067,-179.67709, -43.44876,  86.50840,-177.29402, -43.59325,  84.66243,-175.40761, -44.50919,  87.64035,-180.86068, -45.12632,  85.28952,-179.60615, -45.52611,  83.29558,-178.40311, -45.35678,  87.23260,-182.77886, -46.23865,  85.40941,-182.39421, -47.02024,  83.75120,-182.02031,  -9.41014, 132.41163,-205.61165,  -1.27881, 129.82382,-202.41978,   7.78979, 103.12421,-201.06188,  12.37902,  84.87542,-186.68356,   9.79870,  83.51370,-184.47767,   7.89165,  80.28590,-181.43916,   6.72099,  78.12250,-180.68345,  10.87860,  78.58560,-179.56107,   9.99600,  75.92137,-178.21586,   9.29382,  74.27688,-177.29054,  12.91073,  78.33337,-180.52034,  12.75801,  75.34738,-179.04977,  12.64429,  72.97612,-177.88735,  14.28715,  77.54506,-181.87090,  14.72430,  74.88487,-181.40893,  14.95404,  72.58839,-180.90264,  15.38106,  77.75588,-183.69381,  16.19802,  75.86847,-183.83495,  16.91756,  74.14485,-183.94340, -24.96769,  86.49137,-208.63918, -24.43939,  85.00140,-210.92619, -28.69667,  48.65431,-206.80249, -23.00083,  10.03578,-229.99452, -31.54782,   5.04562,-222.02732,  -8.54407,  83.76220,-203.06727,  -8.01577,  82.27224,-205.35427, -12.38880,  52.95374,-183.50153,  -6.08698,   8.29505,-188.75443,  -8.77502,   4.48016,-176.93706
   0.03333, -16.85760,  80.95220,-207.56300, -14.16641, 101.37589,-205.52262, -14.06384, 112.92266,-203.55035, -13.51335, 135.21259,-203.34609, -13.83511, 141.16635,-199.34624, -17.04502, 148.96601,-190.65459, -16.38906, 148.92741,-189.90077, -22.16336, 149.26717,-196.53649, -21.50741, 149.22857,-195.78268, -15.58894, 132.64695,-206.81881, -24.48727, 130.78624,-207.41943, -31.02583, 103.60596,-203.49105, -28.41540,  93.12690,-182.41524, -25.58305,  93.59012,-180.14775, -22.90650,  92.67129,-176.23879, -21.20553,  91.44580,-174.74658, -25.34445,  91.34761,-173.47396, -23.79178,  89.89199,-171.20304, -22.68254,  89.07489,-169.73486, -27.22677,  90.20257,-173.98304, -26.29215,  88.35180,-171.37475, -25.55718,  86.87775,-169.30738, -28.33054,  88.57874,-174.67935, -28.04310,  86.40469,-173.04472, -27.65362,  84.61259,-171.55489, -29.42578,  87.66392,-176.26920, -29.70623,  85.78509,-175.46857, -29.93695,  84.08505,-174.72226, -10.34262, 132.50720,-205.70780,  -2.07121, 130.18914,-202.67241,   1.26240, 102.15634,-202.62990,   1.45575,  83.58100,-187.94199,  -1.54684,  82.74979,-186.02580,  -4.32476,  79.97050,-183.22458,  -5.94911,  78.07173,-182.60979,  -1.91668,  77.76872,-181.05816,  -3.41368,  75.33174,-179.83063,  -4.50132,  73.85794,-178.99482,   0.12120,  77.13154,-181.80278,  -0.73545,  74.24446,-180.37695,  -1.40780,  71.95028,-179.24926,   1.45915,  76.08453,-183.00845,   1.34375,  73.39542,-182.52215,   1.08876,  71.10273,-182.01080,   2.75573,  76.06575,-184.70628,   3.21754,  74.05785,-184.77494,   3.61124,  72.22938,-184.82006, -24.96255,  86.48949,-208.62222, -24.43617,  84.99821,-210.90881, -28.39837,  48.83606,-205.17819, -20.72049,  12.52654,-231.33872, -29.76453,   7.55323,-223.92923,  -8.53213,  83.76940,-203.06591,  -8.00576,  82.27811,-205.35250, -12.34378,  56.27470,-179.63782,  -3.43301,  11.91611,-183.46112,  -5.99684,   8.36980,-171.53302
   0.04167, -16.85700,  80.95650,-207.55200, -14.15831, 101.38098,-205.52956, -14.16609, 112.92009,-203.51030, -13.86393, 135.21535,-203.38477, -14.24287, 141.09802,-199.28597, -17.78731, 148.94351,-190.76727, -17.16285, 148.90685,-189.98707, -22.65989, 149.22958,-196.85505, -22.03543, 149.19292,-196.07485, -15.94051, 132.61480,-206.83083, -24.82226, 130.65261,-207.34809, -28.67047, 103.11903,-202.44442, -23.47347,  94.29916,-181.08989, -20.53184,  95.16450,-179.09582, -17.48392,  94.74716,-175.37774, -15.56188,  93.78094,-173.96565, -19.56069,  93.38488,-172.34933, -17.70316,  92.22619,-170.13716, -16.40962,  91.60995,-168.72272, -21.35732,  92.04169,-172.63457, -20.04872,  90.45518,-170.01301, -19.01660,  89.19009,-167.93424, -22.34965,  90.28220,-173.14394, -21.72752,  88.25276,-171.41901, -21.05228,  86.60296,-169.86815, -23.47136,  89.17090,-174.58299, -23.50596,  87.32934,-173.65718, -23.51270,  85.66654,-172.79964, -10.68356, 132.53755,-205.76490,  -2.36077, 130.32255,-202.79367,  -1.34117, 102.11396,-203.22779,  -2.78070,  83.68018,-188.43121,  -5.90336,  83.08510,-186.62202,  -8.97631,  80.53797,-183.90960, -10.75610,  78.76742,-183.34453,  -6.81536,  78.18448,-181.64433,  -8.52968,  75.87286,-180.45935,  -9.75154,  74.48888,-179.65603,  -4.80380,  77.39476,-182.31017,  -5.91993,  74.58927,-180.90109,  -6.79830,  72.35927,-179.78638,  -3.50305,  76.24349,-183.46022,  -3.83193,  73.57392,-182.96389,  -4.27191,  71.31006,-182.44979,  -2.15068,  76.11672,-185.10918,  -1.83444,  74.08006,-185.14994,  -1.57386,  72.22749,-185.17065, -24.96149,  86.49519,-208.60744, -24.43775,  85.00205,-210.89343, -28.28865,  48.93210,-204.53973, -19.88612,  13.61853,-231.81708, -29.11007,   8.67117,-224.61489,  -8.52638,  83.77482,-203.06518,  -8.00264,  82.28167,-205.35116, -12.41346,  57.72272,-178.26532,  -2.51141,  13.52970,-181.52587,  -5.03622,  10.08959,-169.55841
   0.05000, -16.84780,  80.94910,-207.54000, -14.15140, 101.37552,-205.53415, -14.14624, 112.91693,-203.52812, -13.81342, 135.21179,-203.40825, -14.17349, 141.10801,-199.32726, -17.67524, 148.96145,-190.79823, -17.04663, 148.92584,-190.02133, -22.58026, 149.23932,-196.86029, -21.95164, 149.20371,-196.08339, -15.89454, 132.61324,-206.85307, -24.77912, 130.66312,-207.36736, -28.87998, 103.10853,-202.79788, -24.14926,  93.69133,-181.59052, -21.23094,  94.47013,-179.52772, -18.24991,  93.92198,-175.77258, -16.36295,  92.89706,-174.35457, -20.39228,  92.50919,-172.81381, -18.58529,  91.27248,-170.60202, -17.32261,  90.60503,-169.18294, -22.19967,  91.19566,-173.16216, -20.95330,  89.52767,-170.56093, -19.97060,  88.19805,-168.49854, -23.20414,  89.46182,-173.73209, -22.63453,  87.38206,-172.04946, -22.00446,  85.68556,-170.53031, -24.31498,  88.40094,-175.21690, -24.38656,  86.53717,-174.33888, -24.42706,  84.85347,-173.52411, -10.63740, 132.52904,-205.78860,  -2.31683, 130.30335,-202.81915,  -1.00306, 102.10842,-203.34164,  -2.10633,  83.51865,-188.71228,  -5.20979,  82.86939,-186.88874,  -8.23464,  80.26024,-184.18122,  -9.98973,  78.46344,-183.62178,  -6.03130,  77.91083,-181.95285,  -7.71049,  75.56785,-180.77919,  -8.91067,  74.16190,-179.98138,  -4.01503,  77.15136,-182.63931,  -5.08880,  74.31949,-181.25020,  -5.93354,  72.06868,-180.15144,  -2.70845,  76.02662,-183.80883,  -3.00264,  73.34871,-183.33620,  -3.41259,  71.07499,-182.84117,  -1.36557,  75.93165,-185.46767,  -1.02570,  73.89936,-185.53016,  -0.74351,  72.05028,-185.57046, -24.95526,  86.48505,-208.58694, -24.43450,  84.99063,-210.87277, -28.26431,  48.90474,-204.59733, -19.92862,  13.49485,-231.77012, -29.12833,   8.53979,-224.54226,  -8.51131,  83.77233,-203.06718,  -7.99056,  82.27791,-205.35301, -12.33895,  57.56906,-178.39370,  -2.54469,  13.35728,-181.72464,  -5.06951,   9.89894,-169.76244
   0.05833, -16.81970,  80.93860,-207.50600, -14.16152, 101.37487,-205.55006, -14.11231, 112.92607,-203.60178, -13.67142, 135.21913,-203.49828, -13.99648, 141.16892,-199.49279, -17.31886, 149.02417,-190.89395, -16.67229, 148.99107,-190.13182, -22.36399, 149.28245,-196.84079, -21.71742, 149.24935,-196.07865, -15.75317, 132.62797,-206.94828, -24.64529, 130.72067,-207.49194, -30.14422, 103.28735,-203.73332, -27.13015,  92.43360,-182.90241, -24.29865,  92.93214,-180.64136, -21.57045,  92.00823,-176.76949, -19.82357,  90.80211,-175.31502, -23.94936,  90.54955,-174.02120, -22.33873,  89.09157,-171.79256, -21.19582,  88.27607,-170.34952, -25.79932,  89.35937,-174.54511, -24.79231,  87.48016,-171.98453, -23.99974,  85.98341,-169.95510, -26.85780,  87.71862,-175.27144, -26.49411,  85.51840,-173.68782, -26.04092,  83.70619,-172.24095, -27.93499,  86.80659,-176.87516, -28.15321,  84.90269,-176.11542, -28.32749,  83.18018,-175.40624, -10.50024, 132.51905,-205.86545,  -2.20096, 130.25530,-202.86531,   0.49741, 102.15716,-203.27235,   0.54581,  83.34290,-188.89053,  -2.47879,  82.52337,-187.00414,  -5.31166,  79.73811,-184.26457,  -6.96658,  77.85310,-183.69028,  -2.94738,  77.46547,-182.12322,  -4.48604,  75.03025,-180.94471,  -5.59937,  73.55859,-180.13950,  -0.91494,  76.81133,-182.86796,  -1.82090,  73.91348,-181.49548,  -2.53241,  71.61070,-180.41013,   0.41424,  75.76537,-184.08421,   0.25737,  73.07044,-183.64395,  -0.03348,  70.77344,-183.17267,   1.71956,  75.75627,-185.77540,   2.15268,  73.74330,-185.87555,   2.52015,  71.91031,-185.94948, -24.93956,  86.45597,-208.55492, -24.41880,  84.95740,-210.83803, -28.21121,  48.81717,-204.85960, -20.19195,  12.83930,-231.37354, -29.28067,   7.86224,-224.02145,  -8.48306,  83.78862,-203.05049,  -7.96229,  82.29005,-205.33360, -12.16898,  56.83196,-179.05757,  -2.85310,  12.53583,-182.63124,  -5.39103,   9.02914,-170.68590
   0.06667, -16.85500,  80.92910,-207.51700, -14.12339, 101.35388,-205.54232, -13.99191, 112.90573,-203.60173, -13.37951, 135.19451,-203.45697, -13.65985, 141.16905,-199.48509, -16.83235, 149.01996,-190.82590, -16.17572, 148.98247,-190.07262, -21.95600, 149.31246,-196.70362, -21.29936, 149.27498,-195.95035, -15.47507, 132.62569,-206.91530, -24.38066, 130.78794,-207.47798, -30.83248, 103.48202,-204.36139, -29.03683,  91.62682,-183.93971, -26.27841,  91.91700,-181.55535, -23.73793,  90.72111,-177.63056, -22.09432,  89.38641,-176.16806, -26.27356,  89.23728,-175.04042, -24.80524,  87.62276,-172.82140, -23.74987,  86.70183,-171.37512, -28.14456,  88.14327,-175.68530, -27.30738,  86.11711,-173.17615, -26.64967,  84.50411,-171.18802, -29.23402,  86.57771,-176.52321, -29.01331,  84.29835,-175.02758, -28.68362,  82.40884,-173.64773, -30.28133,  85.77848,-178.20501, -30.59890,  83.85320,-177.54008, -30.86394,  82.10951,-176.91587, -10.22506, 132.47435,-205.82349,  -1.94876, 130.14131,-202.81296,   1.45845, 102.12095,-203.26329,   2.15815,  83.13803,-189.12205,  -0.81490,  82.22174,-187.19861,  -3.53500,  79.33459,-184.45024,  -5.13436,  77.40283,-183.87388,  -1.08219,  77.09402,-182.37571,  -2.54228,  74.60762,-181.20411,  -3.60655,  73.09941,-180.40019,   0.95320,  76.49889,-183.16081,   0.13986,  73.56307,-181.81119,  -0.49813,  71.23040,-180.74414,   2.28748,  75.50076,-184.41118,   2.20297,  72.79758,-184.00286,   1.97541,  70.48851,-183.55634,   3.56518,  75.54439,-186.12280,   4.04519,  73.54397,-186.25543,   4.45566,  71.72154,-186.35851, -24.95705,  86.47573,-208.54923, -24.44448,  84.97786,-210.83465, -28.37505,  48.80772,-205.13277, -20.71372,  12.53461,-231.34861, -29.75630,   7.56832,-223.93262,  -8.50268,  83.74533,-203.06937,  -7.99012,  82.24745,-205.35479, -12.22751,  56.30531,-179.56157,  -3.40690,  11.93023,-183.40253,  -5.96430,   8.37868,-171.47461
   0.07500, -16.85490,  80.91560,-207.50700, -14.11153, 101.33997,-205.54441, -13.97120, 112.89308,-203.61196, -13.34279, 135.18152,-203.48490, -13.63332, 141.16157,-199.52204, -16.79179, 149.02101,-190.86546, -16.13626, 148.98127,-190.11134, -21.90685, 149.33109,-196.74977, -21.25131, 149.29135,-195.99565, -15.44324, 132.61153,-206.93940, -24.35063, 130.77971,-207.49279, -30.78160, 103.44609,-204.58273, -29.21788,  91.21831,-184.36265, -26.47991,  91.45744,-181.94924, -23.97714,  90.18309,-178.02491, -22.34982,  88.81747,-176.57278, -26.53921,  88.65871,-175.48480, -25.09453,  86.99991,-173.28299, -24.05426,  86.04983,-171.84465, -28.40714,  87.58165,-176.16607, -27.59717,  85.50762,-173.68728, -26.96103,  83.85671,-171.72340, -29.49304,  86.03459,-177.04211, -29.29118,  83.72762,-175.58669, -28.97837,  81.81227,-174.23892, -30.52743,  85.26910,-178.74743, -30.85563,  83.33280,-178.12077, -31.13049,  81.57866,-177.53103, -10.19237, 132.45729,-205.85211,  -1.91508, 130.12067,-202.84711,   1.50945, 102.10463,-203.41849,   2.30825,  83.03882,-189.39451,  -0.65752,  82.10585,-187.46784,  -3.36461,  79.19745,-184.72904,  -4.95903,  77.25954,-184.15971,  -0.90191,  76.94841,-182.67552,  -2.35436,  74.45248,-181.51476,  -3.41372,  72.93762,-180.71688,   1.13212,  76.36148,-183.47029,   0.32769,  73.41614,-182.13617,  -0.30325,  71.07594,-181.08146,   2.46432,  75.37323,-184.73068,   2.38551,  72.66747,-184.33860,   2.16312,  70.35535,-183.90548,   3.73683,  75.42942,-186.44580,   4.21976,  73.43066,-186.59204,   4.63293,  71.60958,-186.70746, -24.95588,  86.46541,-208.53047, -24.44709,  84.96638,-210.81597, -28.37120,  48.79408,-205.12329, -20.71501,  12.53313,-231.35743, -29.75624,   7.56960,-223.93796,  -8.49529,  83.72993,-203.07189,  -7.98650,  82.23090,-205.35740, -12.19970,  56.30375,-179.54515,  -3.39841,  11.92618,-183.40169,  -5.94491,   8.38282,-171.46901
