time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,leftEye_End.x,leftEye_End.y,leftEye_End.z,rightEye.x,rightEye.y,rightEye.z,rightEye_End.x,rightEye_End.y,rightEye_End.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rThumb2_End.x,rThumb2_End.y,rThumb2_End.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rIndex2_End.x,rIndex2_End.y,rIndex2_End.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rMid2_End.x,rMid2_End.y,rMid2_End.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rRing2_End.x,rRing2_End.y,rRing2_End.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,rPinky2_End.x,rPinky2_End.y,rPinky2_End.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lThumb2_End.x,lThumb2_End.y,lThumb2_End.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lIndex2_End.x,lIndex2_End.y,lIndex2_End.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lMid2_End.x,lMid2_End.y,lMid2_End.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lRing2_End.x,lRing2_End.y,lRing2_End.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,lPinky2_End.x,lPinky2_End.y,lPinky2_End.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,rFoot_End.x,rFoot_End.y,rFoot_End.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z,lFoot_End.x,lFoot_End.y,lFoot_End.z
   0.00000,  15.31370,  84.88550, 152.03700,  15.31370, 105.57360, 151.30548,  15.35217, 117.27783, 150.81754,  15.44567, 139.46691, 148.62173,  15.23115, 146.53926, 149.84047,  19.40809, 154.56903, 157.88778,  20.40808, 154.56484, 157.88803,  11.60527, 154.60172, 157.88582,  12.60527, 154.59753, 157.88607,  12.75187, 136.55201, 145.93898,   3.96517, 134.63816, 147.39993, -24.21607, 133.04472, 147.88064, -46.80231, 133.91295, 154.94628, -48.02440, 133.43035, 158.35976, -51.39777, 132.92018, 161.77271, -53.18578, 131.74560, 163.20282, -54.55919, 134.88407, 160.55260, -57.10383, 134.01064, 162.11739, -58.66187, 133.45688, 163.26609, -55.04528, 135.12982, 158.35790, -58.14964, 134.55277, 159.42186, -60.61517, 134.09464, 160.25749, -55.62854, 134.49670, 156.46081, -58.24129, 133.68785, 156.44036, -60.49225, 132.98861, 156.60525, -55.07434, 133.89979, 154.48581, -56.90420, 133.26003, 153.78440, -58.57489, 132.67639, 153.17736,  18.11630, 136.52954, 145.94033,  26.88593, 134.54214, 147.40568,  55.05259, 132.71266, 147.90053,  77.64175, 133.39164, 154.97752,  78.85804, 132.89882, 158.39161,  82.22531, 132.36041, 161.80625,  84.00269, 131.17090, 163.23725,  85.40368, 134.29775, 160.58773,  87.94013, 133.40303, 162.15380,  89.49290, 132.83625, 163.30328,  85.89292, 134.53941, 158.39328,  88.99180, 133.93638, 159.45879,  91.45299, 133.45761, 160.29566,  86.47181, 133.90142, 156.49648,  89.07769, 133.07072, 156.47734,  91.32263, 132.35264, 156.64336,  85.91362, 133.30918, 154.52120,  87.73840, 132.65410, 153.82071,  89.40445, 132.05648, 153.21450,   6.53546,  89.23634, 153.25620,   6.53546,  87.52947, 151.06164,   6.75094,  50.79156, 153.61508,   7.75165,   5.46849, 151.06127,   6.62084,   1.77156, 163.16429,  24.09194,  89.23634, 153.25620,  24.09194,  87.52947, 151.06164,  23.69319,  50.82932, 154.09156,  22.46356,   5.54129, 151.06065,  23.57694,   1.83876, 163.16357
   0.00833,  13.55850,  81.94620, 146.03000,   8.70482, 101.75356, 142.47433,   6.55562, 113.21783, 141.38809,   4.13760, 135.34767, 140.11960,   1.80794, 142.00040, 138.75450,  -8.59984, 147.77888, 136.52505,  -9.18693, 147.75097, 137.33409,  -4.01885, 147.99668, 130.21220,  -4.60594, 147.96877, 131.02124,   8.30323, 133.09371, 139.40023,  11.79840, 130.90882, 131.27537,  24.24983, 124.71773, 106.70741,  28.80602, 125.01138,  83.47015,  26.21761, 123.79567,  81.18971,  24.49028, 122.20583,  76.97345,  23.99707, 120.54363,  75.07196,  26.69960, 123.80364,  74.16170,  26.35983, 122.29085,  71.46305,  25.97937, 121.31551,  69.74328,  28.87667, 124.31706,  74.49355,  29.19246, 123.08297,  71.41470,  29.45181, 122.10449,  68.97291,  30.89504, 123.91122,  74.81206,  32.02443, 122.70503,  72.63245,  32.83099, 121.63421,  70.68675,  32.52771, 123.73682,  76.17884,  33.95223, 122.93110,  74.92536,  35.22235, 122.19056,  73.76831,   5.64022, 133.06966, 144.05700,   0.42008, 130.80608, 151.17245, -12.62045, 128.47927, 176.10201, -30.41700, 129.10801, 191.71299, -33.65722, 127.53954, 191.06555, -38.05750, 125.93630, 192.22968, -39.84098, 124.35408, 193.19798, -39.34465, 128.17667, 195.17316, -41.72850, 126.83254, 196.65547, -43.33415, 125.92979, 197.46823, -37.93421, 129.11883, 196.66860, -40.30580, 128.21517, 198.82752, -42.18197, 127.50066, 200.54697, -36.57152, 129.13271, 198.24432, -37.75194, 128.36345, 200.58866, -38.91309, 127.63925, 202.51485, -34.53934, 129.21080, 198.89871, -34.80064, 128.82552, 200.90693, -35.06581, 128.46339, 202.72321,  15.90238,  85.41473, 137.08856,  18.14743,  84.50850, 138.45532,  19.65650,  47.84664, 141.59714,  32.37919,   5.64306, 152.49187,  24.53897,  -1.76482, 145.77745,   6.92671,  85.92236, 152.16867,   9.17176,  85.01613, 153.53543,  13.23242,  48.72440, 158.29584,  29.35152,   7.89610, 169.91173,  18.32754,   2.65301, 166.38882
   0.01667,  13.59510,  83.04440, 145.35300,   8.85930, 102.85156, 141.64072,   7.38435, 114.46972, 141.37331,   6.90930, 136.75783, 141.82037,   5.10855, 143.68016, 141.19720,  -4.62433, 150.33004, 138.41635,  -5.29483, 150.28163, 139.15668,   0.60752, 150.70776, 132.63968,  -0.06299, 150.65935, 133.38000,  10.85429, 134.21207, 140.86828,  14.07263, 132.36140, 132.54838,  23.73290, 122.97955, 107.73684,  31.12867, 124.87106,  85.31944,  28.20897, 124.25632,  83.20385,  25.93055, 123.21068,  79.08032,  25.00874, 121.75884,  77.16610,  28.19706, 124.51391,  76.16405,  27.39814, 123.21923,  73.44888,  26.72620, 122.41283,  71.73077,  30.44913, 124.60705,  76.34531,  30.31806, 123.48533,  73.21057,  30.22288, 122.59435,  70.72378,  32.37502, 123.82672,  76.49374,  33.10891, 122.54155,  74.19356,  33.56746, 121.43672,  72.15590,  34.03796, 123.29344,  77.72432,  35.19915, 122.30358,  76.33813,  36.22766, 121.40117,  75.06214,   8.24037, 134.06245, 145.55044,   2.90405, 131.72209, 152.55399,  -8.98691, 128.07786, 177.89718, -26.43397, 131.08596, 193.62508, -29.65791, 129.51907, 192.89755, -34.10647, 127.96535, 193.93890, -35.93280, 126.41502, 194.87848, -35.48548, 130.27999, 196.78159, -37.92886, 128.98262, 198.20757, -39.56792, 128.10707, 198.98250, -34.12422, 131.24961, 198.30480, -36.57710, 130.40827, 200.39705, -38.51798, 129.74333, 202.06374, -32.81899, 131.29331, 199.92790, -34.08736, 130.58470, 202.24526, -35.32119, 129.91131, 204.14451, -30.81121, 131.37644, 200.65317, -31.14676, 131.03929, 202.65901, -31.47914, 130.72083, 204.47242,  16.02467,  86.44845, 136.40966,  18.25481,  85.54040, 137.79942,  13.13847,  49.07253, 138.19671,  24.74912,   6.71365, 149.71287,  17.51362,  -0.65541, 142.31197,   6.93352,  87.08719, 151.41542,   9.16365,  86.17914, 152.80518,   9.50703,  49.62715, 157.28560,  26.30965,  10.17584, 172.21778,  14.23198,   7.64462, 169.19257
   0.02500,  13.71310,  84.04140, 144.52700,   9.04856, 103.86685, 140.82209,   8.16328, 115.53524, 141.36360,   9.40383, 137.69901, 143.46454,   8.08210, 144.75535, 143.56803,  -0.90476, 152.24166, 140.42564,  -1.64152, 152.19404, 141.10010,   4.84415, 152.61323, 135.16285,   4.10738, 152.56562, 135.83731,  13.13006, 134.94118, 142.25631,  16.09474, 133.48220, 133.76600,  22.93919, 122.13892, 108.83739,  34.52790, 122.17763,  88.18513,  31.61678, 122.09215,  85.97237,  29.34272, 121.60865,  81.74354,  28.29065, 120.40990,  79.72415,  31.85159, 122.75518,  78.96305,  30.96660, 121.74126,  76.15673,  30.24356, 121.13519,  74.37810,  34.08903, 122.52812,  79.19897,  33.90148, 121.61793,  75.99922,  33.76127, 120.89357,  73.46098,  35.88606, 121.48391,  79.34143,  36.50786, 120.24533,  76.98338,  36.87353, 119.20765,  74.89234,  37.42363, 120.65753,  80.57312,  38.48112, 119.59961,  79.15461,  39.41576, 118.63996,  77.84851,  10.57000, 134.63852, 146.96079,   5.15628, 132.18904, 153.86695,  -5.70279, 127.01721, 179.40683, -22.06331, 132.08612, 195.76088, -25.29787, 130.52023, 195.07981, -29.76777, 129.05495, 196.15732, -31.61496, 127.56375, 197.15030, -31.14162, 131.50228, 198.88921, -33.60634, 130.29051, 200.35325, -35.25865, 129.46459, 201.15411, -29.78037, 132.52328, 200.37849, -32.25426, 131.79574, 202.48860, -34.21182, 131.22131, 204.16938, -28.48483, 132.62408, 202.00680, -29.77438, 132.02751, 204.34395, -31.02646, 131.44789, 206.26209, -26.48087, 132.71911, 202.74108, -26.83209, 132.47142, 204.75725, -27.17878, 132.23413, 206.58040,  16.21232,  87.45775, 135.60757,  18.43069,  86.54178, 137.01089,   7.66125,  51.40125, 134.68652,  18.32023,   8.84939, 146.40953,  11.71796,   1.51534, 138.40635,   7.01901,  88.08739, 150.55135,   9.23738,  87.17141, 151.95467,   6.41881,  50.63641, 155.62746,  23.79996,  12.50563, 173.11012,  11.39976,  12.52315, 170.34175
   0.03333,  13.79450,  85.10270, 143.61600,   9.23930, 104.96529, 139.97454,   8.79529, 116.61696, 141.10149,  11.30536, 138.52923, 144.37825,  10.33614, 145.61499, 145.01253,   1.94978, 153.69516, 141.68643,   1.17452, 153.66322, 142.31727,   7.99901, 153.94437, 136.76407,   7.22375, 153.91243, 137.39491,  14.85415, 135.64041, 142.96014,  17.61548, 134.48902, 134.35475,  22.39517, 122.08068, 109.45214,  36.21013, 118.45956,  90.56167,  33.46307, 118.65413,  88.15459,  31.44985, 118.39585,  83.77642,  30.43081, 117.30578,  81.67996,  34.24099, 119.30476,  81.18345,  33.45946, 118.38431,  78.31488,  32.80654, 117.85267,  76.48603,  36.42548, 118.86644,  81.56976,  36.37347, 117.98394,  78.35720,  36.34049, 117.28075,  75.80937,  38.10192, 117.65651,  81.82593,  38.76484, 116.36893,  79.50564,  39.17396, 115.30511,  77.43589,  39.46629, 116.68602,  83.15285,  40.51434, 115.53532,  81.80113,  41.44190, 114.49388,  80.55399,  12.34599, 135.22137, 147.68361,   6.89881, 132.69859, 154.53687,  -3.21130, 126.37175, 180.12416, -18.39416, 132.72235, 197.15253, -21.64891, 131.15388, 196.58262, -26.11134, 129.76428, 197.78423, -27.95287, 128.32672, 198.86311, -27.42732, 132.32745, 200.43723, -29.87729, 131.19214, 201.98492, -31.52256, 130.41034, 202.84256, -26.03687, 133.39681, 201.86429, -28.48299, 132.77093, 204.03842, -30.41839, 132.27740, 205.76979, -24.71601, 133.55266, 203.46773, -25.97363, 133.05819, 205.84575, -27.20007, 132.56381, 207.80391, -22.70050, 133.66235, 204.16756, -23.02254, 133.49708, 206.19700, -23.34292, 133.33455, 208.03311,  16.34535,  88.54366, 134.72068,  18.55374,  87.61132, 136.12896,   4.02813,  54.03280, 131.91834,  13.81866,  11.26665, 143.61904,   7.72458,   3.89863, 135.25223,   7.09593,  89.15590, 149.63052,   9.30432,  88.22356, 151.03880,   4.29011,  51.83592, 153.69165,  22.04541,  14.50624, 172.47857,   9.71097,  16.13646, 169.90312
   0.04167,  13.86470,  86.10020, 142.86000,   9.46916, 105.98911, 139.16633,   9.20955, 117.62548, 140.49148,  12.28095, 139.39563, 144.20799,  11.44270, 146.47711, 145.04443,   3.28874, 154.72678, 141.56032,   2.50028, 154.70961, 142.17517,   9.44101, 154.86073, 136.76277,   8.65255, 154.84357, 137.37761,  15.74928, 136.45013, 142.70966,  18.43570, 135.41089, 134.06637,  22.65476, 122.59485, 109.26917,  37.07495, 117.13504,  91.29519,  34.45397, 117.43529,  88.76170,  32.63360, 117.22610,  84.29733,  31.65999, 116.16338,  82.16554,  35.58172, 117.97071,  81.82868,  34.88877, 117.05743,  78.93517,  34.29536, 116.53775,  77.08275,  37.72225, 117.43186,  82.31970,  37.77482, 116.51751,  79.11607,  37.82461, 115.78867,  76.57574,  39.32429, 116.14541,  82.66397,  40.02952, 114.80184,  80.38832,  40.48092, 113.69677,  78.34921,  40.57748, 115.12495,  84.06121,  41.62919, 113.91021,  82.76971,  42.56121, 112.81156,  81.57612,  13.25643, 135.99465, 147.43786,   7.78443, 133.46475, 154.26868,  -2.09492, 126.82001, 179.86553, -16.94442, 133.59479, 197.02391, -20.20022, 132.01235, 196.50053, -24.65620, 130.64430, 197.74983, -26.49180, 129.22782, 198.86607, -25.96296, 133.26054, 200.35515, -28.40524, 132.15543, 201.93650, -30.04610, 131.39017, 202.81718, -24.56731, 134.36016, 201.75384, -27.00347, 133.77729, 203.95098, -28.93095, 133.31801, 205.70052, -23.23968, 134.55006, 203.34800, -24.48659, 134.10369, 205.74113, -25.70413, 133.64879, 207.71435, -21.22126, 134.67572, 204.03668, -21.53439, 134.55205, 206.07047, -21.84670, 134.42713, 207.91091,  16.49521,  89.51266, 133.97691,  18.68821,  88.56691, 135.40021,   2.85644,  55.65898, 130.63962,  11.88551,  12.74622, 142.41564,   6.30183,   4.98257, 134.05039,   7.15633,  90.20666, 148.82728,   9.34933,  89.26091, 150.25059,   3.46893,  52.95023, 152.03820,  21.45048,  15.70212, 170.77178,   9.06309,  17.48937, 168.58375
   0.05000,  13.93630,  86.96410, 142.19400,   9.71193, 106.87566, 138.42344,   9.43847, 118.51629, 139.70771,  12.54180, 140.28234, 143.42178,  11.66403, 147.36015, 144.24858,   3.42992, 155.47285, 140.63379,   2.64397, 155.46155, 141.25198,   9.56256, 155.56099, 135.81011,   8.77662, 155.54970, 136.42830,  16.00743, 137.33027, 141.93011,  18.70610, 136.28337, 133.29157,  23.50877, 123.56093, 108.55240,  38.18566, 118.47813,  90.67590,  35.62188, 118.84578,  88.09325,  33.89117, 118.71589,  83.59038,  32.94700, 117.69268,  81.42626,  36.89960, 119.44822,  81.19181,  36.25379, 118.57957,  78.27376,  35.69151, 118.09058,  76.40336,  39.02186, 118.87326,  81.71984,  39.12771, 117.99672,  78.50697,  39.21970, 117.29773,  75.95943,  40.59841, 117.56023,  82.08096,  41.33164, 116.23417,  79.80389,  41.80954, 115.14733,  77.76102,  41.80822, 116.50546,  83.49089,  42.86933, 115.29151,  82.20635,  43.81038, 114.19416,  81.01867,  13.50608, 136.88077, 146.65440,   8.01855, 134.36278, 153.47716,  -1.96289, 127.95179, 179.09400, -17.23471, 134.53788, 195.95253, -20.47496, 132.93456, 195.39716, -24.93515, 131.54021, 196.60157, -26.77345, 130.11363, 197.70034, -26.28531, 134.15132, 199.18986, -28.73704, 133.03285, 200.74701, -30.38222, 132.25841, 201.61146, -24.91121, 135.26126, 200.60169, -27.36651, 134.66578, 202.77400, -29.30927, 134.19655, 204.50389, -23.60151, 135.46130, 202.20938, -24.87055, 135.00997, 204.58991, -26.10578, 134.54981, 206.55088, -21.59122, 135.60035, 202.91893, -21.92480, 135.47712, 204.94950, -22.25554, 135.35241, 206.78673,  16.65626,  90.33697, 133.32274,  18.83190,  89.37870, 134.76418,   3.36836,  56.25259, 130.31673,  11.77299,  13.21834, 142.11164,   6.68998,   4.85021, 134.01433,   7.21442,  91.13265, 148.10274,   9.39006,  90.17437, 149.54419,   3.61067,  53.81656, 150.51773,  21.78798,  16.10882, 168.10796,   9.21124,  16.98293, 166.52977
   0.05833,  14.02550,  87.75530, 141.49300,   9.91174, 107.69330, 137.73989,   9.53965, 119.34162, 138.92592,  12.44404, 141.15610, 142.51458,  11.45707, 148.22804, 143.26503,   2.99897, 156.08163, 139.59561,   2.22306, 156.06850, 140.22632,   9.05328, 156.18405, 134.67425,   8.27737, 156.17092, 135.30496,  15.93917, 138.22519, 141.05028,  18.67025, 137.14898, 132.42553,  24.44166, 124.84549, 107.68148,  39.18623, 121.07390,  89.53795,  36.64130, 121.50062,  86.94574,  34.94474, 121.47821,  82.42807,  34.01867, 120.50677,  80.23251,  37.96985, 122.27369,  80.07095,  37.34752, 121.47568,  77.12773,  36.80019, 121.03171,  75.24174,  40.08908, 121.68932,  80.60080,  40.22063, 120.89179,  77.36835,  40.33299, 120.25548,  74.80525,  41.66516, 120.37031,  80.94162,  42.41781, 119.10150,  78.63842,  42.91297, 118.06570,  76.57326,  42.86618, 119.28326,  82.33445,  43.93903, 118.10276,  81.02868,  44.89091, 117.03626,  79.82167,  13.42901, 137.78287, 145.77057,   7.94503, 135.25905, 152.59403,  -2.20144, 129.18728, 178.22868, -18.08713, 135.24821, 194.71277, -21.30658, 133.62285, 194.10318, -25.76818, 132.17797, 195.24096, -27.60667, 130.72448, 196.30358, -27.17113, 134.75078, 197.83952, -29.63100, 133.59542, 199.35636, -31.27934, 132.79807, 200.19355, -25.82330, 135.85800, 199.27854, -28.29847, 135.21927, 201.41573, -30.25710, 134.71569, 203.11785, -24.53422, 136.05285, 200.90344, -25.82694, 135.56632, 203.26422, -27.08089, 135.07554, 205.20579, -22.53362, 136.20192, 201.63793, -22.88977, 136.05508, 203.66308, -23.24079, 135.90875, 205.49495,  16.80445,  91.13229, 132.64161,  18.96856,  90.16123, 134.09185,   4.55078,  56.49728, 130.20517,  12.53582,  13.32791, 141.79608,   7.68043,   4.60007, 133.94247,   7.29408,  91.94377, 147.37675,   9.45819,  90.97271, 148.82699,   4.20066,  54.52280, 148.87528,  22.61270,  16.15329, 164.70191,   9.95153,  15.67043, 163.75826
   0.06667,  14.23260,  88.68830, 140.71200,  10.14886, 108.64688, 137.03632,   9.71315, 120.29785, 138.17373,  12.48878, 142.13678, 141.71526,  11.42827, 149.20314, 142.41630,   2.80723, 156.85524, 138.70065,   2.03695, 156.83869, 139.33814,   8.81765, 156.98442, 133.72641,   8.04737, 156.96786, 134.36390,  16.00542, 139.22009, 140.27426,  18.77977, 138.13464, 131.66449,  25.28908, 126.19874, 106.92352,  40.16593, 123.24626,  88.73624,  37.65729, 123.73018,  86.11883,  36.02170, 123.79974,  81.57921,  35.12277, 122.87347,  79.35306,  39.08037, 124.63181,  79.27871,  38.49568, 123.89248,  76.31253,  37.97264, 123.48652,  74.41114,  41.19073, 124.03124,  79.82556,  41.36374, 123.29580,  76.58038,  41.50897, 122.70869,  74.00720,  42.75862, 122.70138,  80.16197,  43.53892, 121.47505,  77.84500,  44.05915, 120.47783,  75.76706,  43.93791, 121.58424,  81.54954,  45.02518, 120.42605,  80.23573,  45.99044, 119.38028,  79.02124,  13.47694, 138.77757, 144.98474,   7.97629, 136.24386, 151.79110,  -2.31210, 130.33120, 177.40637, -18.61610, 135.97814, 193.62694, -21.81961, 134.33736, 192.97606, -26.28152, 132.85483, 194.06304, -28.11976, 131.38100, 195.09769, -27.72350, 135.39727, 196.67009, -30.18896, 134.21387, 198.15594, -31.83933, 133.39921, 198.97219, -26.39538, 136.50122, 198.12980, -28.88484, 135.82925, 200.24002, -30.85488, 135.29928, 201.92082, -25.12173, 136.69096, 199.76742, -26.43173, 136.17687, 202.11278, -27.69930, 135.66222, 204.03927, -23.12859, 136.84674, 200.52054, -23.50134, 136.68104, 202.54124, -23.86730, 136.51748, 204.36872,  17.06340,  92.10868, 131.89376,  19.21879,  91.12931, 133.35137,   5.51447,  57.13996, 129.72429,  13.20763,  13.84908, 141.05653,   8.06933,   5.36892, 133.11212,   7.46957,  92.85008, 146.57840,   9.62496,  91.87072, 148.03602,   4.70030,  55.38647, 147.09392,  23.30542,  16.50952, 161.38156,  10.70947,  14.92866, 160.86002
   0.07500,  14.51540,  89.66080, 139.89300,  10.38263, 109.63288, 136.34777,   9.95579, 121.28335, 137.49359,  12.75333, 143.11375, 141.07033,  11.68713, 150.18124, 141.75108,   2.99826, 157.73007, 137.98254,   2.22738, 157.70973, 138.61919,   9.01338, 157.88881, 133.01483,   8.24249, 157.86847, 133.65148,  16.27261, 140.19143, 139.64731,  19.09499, 139.10799, 131.05291,  25.96055, 127.36959, 106.31374,  41.18615, 124.48231,  88.40676,  38.74026, 125.02657,  85.74224,  37.20413, 125.16997,  81.16973,  36.34331, 124.28114,  78.91346,  40.32092, 125.99505,  78.94600,  39.79233, 125.29855,  75.95900,  39.30607, 124.92174,  74.04192,  42.41214, 125.36387,  79.53060,  42.64711, 124.66602,  76.28101,  42.84143, 124.10863,  73.70446,  43.95749, 124.01223,  79.88411,  44.77403, 122.80536,  77.56941,  45.32796, 121.82762,  75.49092,  45.09399, 122.86493,  81.28274,  46.19646, 121.71049,  79.97833,  47.17607, 120.66864,  78.77199,  13.71585, 139.74979, 144.34258,   8.17067, 137.22098, 151.11454,  -2.20656, 131.27237, 176.68561, -18.69768, 136.75447, 192.77303, -21.89442, 135.11102, 192.09614, -26.36035, 133.61676, 193.15005, -28.20237, 132.13576, 194.16762, -27.82239, 136.14634, 195.75845, -30.29483, 134.95292, 197.22456, -31.94875, 134.13227, 198.02750, -26.50500, 137.24662, 197.23060, -29.00609, 136.56208, 199.32296, -30.98541, 136.02211, 200.98963, -25.24164, 137.43189, 198.87668, -26.56498, 136.90624, 201.21197, -27.84335, 136.38177, 203.12864, -23.25336, 137.58795, 199.64251, -23.63809, 137.41352, 201.66023, -24.01486, 137.24203, 203.48478,  17.38438,  93.15894, 131.11771,  19.53486,  92.17583, 132.58006,   5.97397,  58.13764, 128.87273,  13.47959,  14.74596, 139.94215,   7.28136,   7.72047, 131.35999,   7.70447,  93.75370, 145.75245,   9.85494,  92.77059, 147.21480,   4.91057,  56.32842, 145.27541,  23.60944,  17.09504, 158.42069,  11.11031,  14.83596, 158.10846
