time,hip.x,hip.y,hip.z,abdomen.x,abdomen.y,abdomen.z,chest.x,chest.y,chest.z,neck.x,neck.y,neck.z,head.x,head.y,head.z,leftEye.x,leftEye.y,leftEye.z,leftEye_End.x,leftEye_End.y,leftEye_End.z,rightEye.x,rightEye.y,rightEye.z,rightEye_End.x,rightEye_End.y,rightEye_End.z,rCollar.x,rCollar.y,rCollar.z,rShldr.x,rShldr.y,rShldr.z,rForeArm.x,rForeArm.y,rForeArm.z,rHand.x,rHand.y,rHand.z,rThumb1.x,rThumb1.y,rThumb1.z,rThumb2.x,rThumb2.y,rThumb2.z,rThumb2_End.x,rThumb2_End.y,rThumb2_End.z,rIndex1.x,rIndex1.y,rIndex1.z,rIndex2.x,rIndex2.y,rIndex2.z,rIndex2_End.x,rIndex2_End.y,rIndex2_End.z,rMid1.x,rMid1.y,rMid1.z,rMid2.x,rMid2.y,rMid2.z,rMid2_End.x,rMid2_End.y,rMid2_End.z,rRing1.x,rRing1.y,rRing1.z,rRing2.x,rRing2.y,rRing2.z,rRing2_End.x,rRing2_End.y,rRing2_End.z,rPinky1.x,rPinky1.y,rPinky1.z,rPinky2.x,rPinky2.y,rPinky2.z,rPinky2_End.x,rPinky2_End.y,rPinky2_End.z,lCollar.x,lCollar.y,lCollar.z,lShldr.x,lShldr.y,lShldr.z,lForeArm.x,lForeArm.y,lForeArm.z,lHand.x,lHand.y,lHand.z,lThumb1.x,lThumb1.y,lThumb1.z,lThumb2.x,lThumb2.y,lThumb2.z,lThumb2_End.x,lThumb2_End.y,lThumb2_End.z,lIndex1.x,lIndex1.y,lIndex1.z,lIndex2.x,lIndex2.y,lIndex2.z,lIndex2_End.x,lIndex2_End.y,lIndex2_End.z,lMid1.x,lMid1.y,lMid1.z,lMid2.x,lMid2.y,lMid2.z,lMid2_End.x,lMid2_End.y,lMid2_End.z,lRing1.x,lRing1.y,lRing1.z,lRing2.x,lRing2.y,lRing2.z,lRing2_End.x,lRing2_End.y,lRing2_End.z,lPinky1.x,lPinky1.y,lPinky1.z,lPinky2.x,lPinky2.y,lPinky2.z,lPinky2_End.x,lPinky2_End.y,lPinky2_End.z,rButtock.x,rButtock.y,rButtock.z,rThigh.x,rThigh.y,rThigh.z,rShin.x,rShin.y,rShin.z,rFoot.x,rFoot.y,rFoot.z,rFoot_End.x,rFoot_End.y,rFoot_End.z,lButtock.x,lButtock.y,lButtock.z,lThigh.x,lThigh.y,lThigh.z,lShin.x,lShin.y,lShin.z,lFoot.x,lFoot.y,lFoot.z,lFoot_End.x,lFoot_End.y,lFoot_End.z
   0.00000,  24.90250,  84.88550, 160.58500,  24.90250, 105.57360, 159.85348,  24.94097, 117.27783, 159.36554,  25.03447, 139.46691, 157.16973,  24.81995, 146.53926, 158.38847,  28.99689, 154.56903, 166.43578,  29.99688, 154.56484, 166.43603,  21.19408, 154.60172, 166.43382,  22.19407, 154.59753, 166.43407,  22.34067, 136.55201, 154.48698,  13.55397, 134.63816, 155.94793, -14.62727, 133.04473, 156.42863, -37.21351, 133.91296, 163.49428, -38.43560, 133.43035, 166.90776, -41.80897, 132.92018, 170.32071, -43.59698, 131.74560, 171.75081, -44.97039, 134.88407, 169.10060, -47.51503, 134.01064, 170.66539, -49.07307, 133.45689, 171.81409, -45.45648, 135.12982, 166.90590, -48.56084, 134.55278, 167.96986, -51.02637, 134.09464, 168.80549, -46.03974, 134.49670, 165.00881, -48.65249, 133.68786, 164.98836, -50.90344, 132.98862, 165.15325, -45.48554, 133.89979, 163.03381, -47.31540, 133.26003, 162.33240, -48.98609, 132.67639, 161.72536,  27.70511, 136.52954, 154.48833,  36.47473, 134.54214, 155.95368,  64.64139, 132.71266, 156.44853,  87.23056, 133.39164, 163.52552,  88.44685, 132.89882, 166.93961,  91.81411, 132.36041, 170.35425,  93.59150, 131.17090, 171.78525,  94.99248, 134.29774, 169.13573,  97.52893, 133.40303, 170.70180,  99.08171, 132.83624, 171.85128,  95.48172, 134.53941, 166.94128,  98.58060, 133.93638, 168.00679, 101.04179, 133.45760, 168.84366,  96.06061, 133.90142, 165.04448,  98.66650, 133.07071, 165.02534, 100.91143, 132.35264, 165.19136,  95.50242, 133.30917, 163.06920,  97.32721, 132.65410, 162.36871,  98.99325, 132.05648, 161.76250,  16.12426,  89.23634, 161.80420,  16.12426,  87.52947, 159.60964,  16.33978,  50.79157, 162.16308,  17.34052,   5.46849, 159.60928,  16.20971,   1.77156, 171.71229,  33.68074,  89.23634, 161.80420,  33.68074,  87.52947, 159.60964,  33.28202,  50.82932, 162.63957,  32.05243,   5.54129, 159.60865,  33.16582,   1.83876, 171.71158
   0.00833,  24.92880,  79.50160, 154.73400,  19.51448,  98.51234, 160.88293,  17.59166, 109.69909, 163.77911,  14.58340, 131.28101, 168.50741,  11.94490, 137.40869, 171.16059,   6.44644, 140.27340, 181.56461,   7.09622, 140.21512, 182.32249,   1.37628, 140.72819, 175.65093,   2.02606, 140.66991, 176.40882,  15.27311, 129.61382, 164.06950,   8.70936, 127.87531, 157.99511,  -5.34789, 118.46917, 135.39266, -22.49506, 113.94966, 119.69668, -25.16275, 111.70884, 120.81043, -28.90559, 108.72104, 120.21688, -30.14943, 106.53165, 119.68659, -30.73453, 109.82404, 116.93383, -32.61405, 107.57825, 115.88002, -33.88349, 106.10777, 115.35101, -29.62937, 110.78228, 115.20937, -31.61276, 108.80709, 113.40194, -33.18174, 107.24241, 111.96074, -28.30412, 110.84163, 113.60308, -29.18149, 109.28786, 111.53014, -30.05942, 107.87118, 109.85526, -26.36913, 111.34678, 112.85159, -26.48009, 110.48292, 110.98314, -26.60418, 109.68071, 109.29749,  18.89620, 129.25566, 168.00937,  24.18984, 126.34501, 174.82911,  44.52466, 114.33883, 190.29840,  54.32311, 104.93912, 209.70075,  52.59349, 102.90603, 212.20140,  52.29144, 100.08838, 216.10751,  52.44019,  97.94036, 217.51666,  55.24501, 101.09926, 218.47279,  55.78622,  98.89874, 220.60620,  55.97555,  97.46894, 222.01100,  57.20216, 101.90058, 217.67225,  58.48080,  99.93303, 220.03781,  59.50332,  98.37375, 221.91134,  59.02583, 101.80080, 216.67013,  60.79624, 100.18103, 217.98280,  62.18503,  98.72029, 219.21586,  60.15259, 102.16171, 214.89131,  61.90855, 101.20144, 215.38540,  63.48681, 100.31356, 215.85564,  17.04028,  83.39293, 150.25042,  19.05250,  82.78110, 148.43214,  23.98432,  46.73922, 142.69626,  43.90516,   9.04003, 127.08744,  37.04723,  -1.63472, 127.75640,  28.63347,  82.44140, 163.40042,  30.64569,  81.82958, 161.58214,  30.91940,  45.47882, 155.68404,  43.46865,   6.06200, 136.96145,  36.89263,  -0.55783, 145.58484
   0.01667,  24.87860,  79.61540, 154.72700,  19.52610,  98.63301, 160.90874,  18.75719, 110.10569, 163.14810,  17.64207, 132.10386, 166.61548,  15.42592, 138.45957, 169.11412,   9.64923, 140.52333, 179.55700,  10.29249, 140.46829, 180.32066,   4.62989, 140.95279, 173.59825,   5.27316, 140.89775, 174.36191,  18.03482, 130.12479, 162.27044,  11.13626, 128.56671, 156.52714,   2.58578, 110.46987, 136.61869,  -9.24552, 100.56117, 118.65614, -11.39850,  98.16762, 120.39219, -14.31529,  94.33717, 120.72088, -14.99034,  91.85806, 120.86281, -16.13117,  93.98816, 117.26822, -17.37706,  91.15625, 116.92952, -18.24093,  89.33889, 116.86186, -15.16434,  94.64598, 115.33279, -16.52406,  91.82497, 114.19479, -17.59846,  89.58807, 113.28430, -13.78643,  94.55522, 113.77294, -14.15052,  92.31146, 112.25174, -14.57216,  90.30879, 111.07085, -11.97308,  95.26748, 112.89628, -11.76308,  93.90433, 111.36416, -11.59172,  92.64764, 109.98877,  21.75986, 129.70870, 166.10823,  27.05232, 126.78888, 172.92496,  44.84916, 106.63812, 181.53729,  52.19715,  91.79045, 198.45973,  50.01377,  89.90820, 200.71100,  49.00396,  86.63670, 204.11184,  48.56131,  84.31689, 205.13379,  52.17658,  86.34472, 206.38984,  52.11116,  83.73668, 208.08703,  51.91364,  82.08404, 209.21992,  54.26265,  86.69784, 205.59173,  54.97560,  84.06252, 207.50193,  55.54939,  81.97169, 209.01395,  55.95740,  86.27388, 204.45680,  57.21717,  84.01746, 205.35271,  58.15540,  82.03174, 206.22425,  57.09949,  86.61760, 202.68435,  58.51625,  85.13358, 202.88459,  59.78312,  83.77168, 203.08621,  16.97601,  83.52225, 150.28185,  18.97866,  82.90767, 148.45396,  18.77938,  46.15154, 146.17636,  43.56114,  11.28357, 130.95160,  39.86449,  -0.39237, 127.56985,  28.62879,  82.54523, 163.37720,  30.63144,  81.93065, 161.54931,  22.70799,  45.97238, 160.86985,  33.27615,   6.83578, 140.41637,  27.47031,   2.44647, 150.83056
   0.02500,  24.87640,  79.63680, 154.73200,  19.60338,  98.68207, 160.89688,  19.87007, 110.28599, 162.47997,  20.44810, 132.46426, 164.71064,  18.61977, 139.00565, 167.03809,  12.61835, 140.37944, 177.46780,  13.25445, 140.32983, 178.23780,   7.65492, 140.76656, 171.45951,   8.29102, 140.71695, 172.22952,  20.56551, 130.22494, 160.47721,  13.40189, 128.86455, 155.01505,  10.57263, 105.15819, 139.94997,   5.56338,  89.91596, 122.53167,   3.90237,  87.57822, 124.80196,   1.75254,  83.43156, 126.01505,   1.55229,  80.95356, 126.67931,   0.01805,  82.05917, 122.78269,  -0.67942,  79.03976, 123.07146,  -1.18953,  77.12104, 123.40603,   0.83650,  82.47122, 120.71540,   0.02156,  79.27796, 120.22446,  -0.62095,  76.74493, 119.82706,   2.20011,  82.31481, 119.14820,   2.25396,  79.77915, 118.12420,   2.20785,  77.53459, 117.38746,   3.84486,  83.14973, 118.07034,   4.29846,  81.56309, 116.83483,   4.69496,  80.10390, 115.73305,  24.36539, 129.74808, 164.23369,  29.63774, 126.82705, 171.06547,  41.94605, 101.52824, 173.39533,  45.00299,  83.16289, 188.03037,  42.36379,  81.66192, 190.06997,  40.45782,  78.35785, 193.02607,  39.38185,  76.13135, 193.73798,  43.40504,  76.89354, 195.14969,  42.60569,  74.19594, 196.48037,  41.94866,  72.52156, 197.38503,  45.51470,  76.76592, 194.34571,  45.45387,  73.79898, 195.86082,  45.41347,  71.44328, 197.05917,  47.03663,  76.05296, 193.11468,  47.61535,  73.43602, 193.66035,  47.96012,  71.16842, 194.22787,  48.24550,  76.31034, 191.37213,  49.19499,  74.48107, 191.32849,  50.03417,  72.80905, 191.30710,  16.99494,  83.57582, 150.27773,  18.99635,  82.95115, 148.45191,  13.67033,  46.51201, 148.20151,  42.74996,  14.49885, 134.37266,  43.00997,   3.15515, 128.65585,  28.63241,  82.55561, 163.38340,  30.63382,  81.93093, 161.55758,  16.06642,  48.39648, 165.97023,  24.83587,   9.57442, 144.11506,  20.15299,   7.28825, 155.70268
   0.03333,  24.93020,  79.59690, 154.85200,  19.64356,  98.69951, 160.82480,  20.58813, 110.33232, 161.83181,  22.25730, 132.53779, 162.97909,  20.68235, 139.20822, 165.11791,  14.53342, 140.18319, 175.50652,  15.16372, 140.14681, 176.28202,   9.61530, 140.46709, 169.45537,  10.24560, 140.43070, 170.23087,  22.18875, 130.09710, 158.85736,  14.86707, 128.82588, 153.58666,  16.51216, 102.76160, 142.86752,  17.11453,  84.54072, 127.75290,  15.88614,  82.26294, 130.33767,  14.40697,  78.01700, 132.09043,  14.59334,  75.62719, 133.02633,  12.79276,  76.05409, 129.11026,  12.55529,  73.01856, 129.75508,  12.34294,  71.09719, 130.31802,  13.47705,  76.34139, 126.97425,  13.12464,  73.02978, 126.86904,  12.84873,  70.40252, 126.77749,  14.79933,  76.20406, 125.37028,  15.19276,  73.60231, 124.62383,  15.45359,  71.30514, 124.13604,  16.26935,  77.13699, 124.13223,  16.91215,  75.50135, 123.05467,  17.48394,  73.99807, 122.09888,  26.03194, 129.61645, 162.56904,  31.28795, 126.77216, 169.44564,  38.65535,  99.57090, 167.78262,  37.83742,  79.94674, 181.01282,  34.90452,  78.85908, 182.90844,  32.30658,  75.79294, 185.58007,  30.78933,  73.78213, 186.10581,  34.85021,  73.60607, 187.60187,  33.49508,  71.03228, 188.70907,  32.49459,  69.46125, 189.47363,  36.90910,  73.11646, 186.80524,  36.21891,  70.11644, 188.08019,  35.67876,  67.73322, 189.08793,  38.28460,  72.20657, 185.53242,  38.31327,  69.49288, 185.87323,  38.18248,  67.16590, 186.26183,  39.56011,  72.34630, 183.82431,  40.12360,  70.37168, 183.64268,  40.61012,  68.57118, 183.49490,  17.07130,  83.50165, 150.32825,  19.08031,  82.85950, 148.51689,  10.16828,  47.13557, 149.30235,  42.22208,  17.30599, 137.28343,  45.56301,   6.74629, 131.05768,  28.65004,  82.58961, 163.49377,  30.65905,  81.94746, 161.68241,  12.19092,  51.17767, 169.95212,  19.87602,  12.48573, 147.46709,  16.12851,  11.77024, 159.58622
   0.04167,  25.00530,  79.58280, 154.89400,  19.68873,  98.70809, 160.76682,  20.89587, 110.33411, 161.54583,  22.97380, 132.52349, 162.25234,  21.50347, 139.24270, 164.31147,  15.30354, 140.09156, 174.68082,  15.93139, 140.06044, 175.45853,  10.40448, 140.33438, 168.61244,  11.03233, 140.30326, 169.39015,  22.83514, 130.00544, 158.17920,  15.45862, 128.76640, 152.97776,  18.93155, 102.23398, 143.98210,  21.80292,  83.25839, 130.10775,  20.78888,  81.00331, 132.80305,  19.63197,  76.73879, 134.74303,  19.99600,  74.40185, 135.75693,  18.07576,  74.56834, 131.87816,  18.05174,  71.54961, 132.63536,  17.97845,  69.64060, 133.27094,  18.68723,  74.82007, 129.71573,  18.54802,  71.49107, 129.73642,  18.44105,  68.84995, 129.74466,  19.97580,  74.70870, 128.08258,  20.51879,  72.11175, 127.41765,  20.91609,  69.81960, 127.00400,  21.35128,  75.68760, 126.77342,  22.07219,  74.05790, 125.73706,  22.71667,  72.56014, 124.81962,  26.69230, 129.52651, 161.87658,  31.93917, 126.72007, 168.77567,  37.23844,  99.16956, 165.63881,  34.66187,  79.31637, 178.28899,  31.60605,  78.41520, 180.08567,  28.70673,  75.49353, 182.60479,  27.02102,  73.59756, 183.03547,  31.01715,  73.05139, 184.61426,  29.43377,  70.56475, 185.61237,  28.29242,  69.05837, 186.30647,  33.04902,  72.42017, 183.84846,  32.09005,  69.45037, 185.01579,  31.33647,  67.09065, 185.93821,  34.37783,  71.43904, 182.57896,  34.18086,  68.72324, 182.83734,  33.85478,  66.40425, 183.15177,  35.70164,  71.52422, 180.90434,  36.10948,  69.51656, 180.67493,  36.45375,  67.68763, 180.48298,  17.16445,  83.46697, 150.32147,  19.18121,  82.81801, 148.52119,   8.88257,  47.47732, 149.62296,  42.02939,  18.55480, 138.37662,  46.60061,   8.39860, 132.26232,  28.68807,  82.61165, 163.53906,  30.70483,  81.96269, 161.73877,  10.87613,  52.48760, 171.44867,  18.20606,  13.88741, 148.68901,  14.81794,  13.79789, 160.93408
   0.05000,  25.00920,  79.71560, 154.84400,  19.69958,  98.84317, 160.71568,  20.90840, 110.46580, 161.54129,  22.97593, 132.65402, 162.31203,  21.52066, 139.37254, 164.38404,  15.32491, 140.29102, 174.74995,  15.95224, 140.25593, 175.52791,  10.42993, 140.56490, 168.67960,  11.05726, 140.52980, 169.45756,  22.84741, 130.14686, 158.23184,  15.48307, 128.91891, 153.01056,  18.69678, 102.46558, 143.69144,  21.26765,  83.58184, 129.63406,  20.23980,  81.32015, 132.31856,  19.05031,  77.05467, 134.23661,  19.39635,  74.70894, 135.23641,  17.46969,  74.91406, 131.36268,  17.42131,  71.89136, 132.10269,  17.33295,  69.97945, 132.72754,  18.07888,  75.17290, 129.20044,  17.91115,  71.84515, 129.20244,  17.78154,  69.20504, 129.19585,  19.36310,  75.05984, 127.56399,  19.88243,  72.46218, 126.88314,  20.25921,  70.16911, 126.45559,  20.74425,  76.03438, 126.25756,  21.44903,  74.40453, 125.21042,  22.07877,  72.90657, 124.28311,  26.69645, 129.65951, 161.93658,  31.92895, 126.83660, 168.83987,  37.41476,  99.30349, 165.87567,  34.78909,  79.41503, 178.46018,  31.69947,  78.48337, 180.18196,  28.76737,  75.53156, 182.62690,  27.08914,  73.61972, 183.01448,  31.05115,  73.10721, 184.68772,  29.46700,  70.60475, 185.64420,  28.32310,  69.08699, 186.30870,  33.10640,  72.49563, 183.96990,  32.14680,  69.51540, 185.10983,  31.39284,  67.14749, 186.01069,  34.47407,  71.52859, 182.73123,  34.29565,  68.81072, 182.98105,  33.98322,  66.48837, 183.28438,  35.83673,  71.62843, 181.08889,  36.26817,  69.62492, 180.86654,  36.63354,  67.79949, 180.68035,  17.19143,  83.61613, 150.24595,  19.21394,  82.96588, 148.45260,   9.01261,  47.59830, 149.59620,  41.92469,  18.49555, 138.12759,  46.40812,   8.24242, 132.11084,  28.66411,  82.73040, 163.50578,  30.68662,  82.08014, 161.71242,  10.91003,  52.46969, 171.11175,  18.30704,  13.93438, 148.26402,  14.81972,  13.78421, 160.48061
   0.05833,  25.13970,  79.49520, 154.83500,  19.84349,  98.64188, 160.65629,  20.93560, 110.26955, 161.56902,  22.80157, 132.47037, 162.47855,  21.32040, 139.17895, 164.56441,  15.16836, 140.29376, 174.93709,  15.79716, 140.25594, 175.71374,  10.26186, 140.58881, 168.87704,  10.89067, 140.55099, 169.65368,  22.71101, 129.98641, 158.38319,  15.37787, 128.72377, 153.12638,  17.50753, 102.53073, 142.81417,  18.75722,  84.01868, 128.09828,  17.63080,  81.74995, 130.73689,  16.27555,  77.49804, 132.57337,  16.53012,  75.12450, 133.53428,  14.63762,  75.46568, 129.65331,  14.47532,  72.43446, 130.34036,  14.31390,  70.51656, 130.93133,  15.26995,  75.73937, 127.49956,  14.98222,  72.42033, 127.44270,  14.75745,  69.78714, 127.38943,  16.55999,  75.60799, 125.86906,  16.98969,  73.00530, 125.14624,  17.28626,  70.70777, 124.68114,  17.98397,  76.55418, 124.58801,  18.63633,  74.91808, 123.51690,  19.21768,  73.41445, 122.56744,  26.55014, 129.51147, 162.09980,  31.78139, 126.69448, 169.00646,  38.38182,  99.31866, 167.01867,  36.46026,  79.51722, 179.86490,  33.38124,  78.46621, 181.53621,  30.53821,  75.41517, 183.96447,  28.94300,  73.43239, 184.34622,  32.88783,  73.13023, 186.10887,  31.40192,  70.57006, 187.07027,  30.31604,  69.00991, 187.73393,  34.98427,  72.60561, 185.44322,  34.14042,  69.60017, 186.60823,  33.47853,  67.21254, 187.52919,  36.42175,  71.68628, 184.24803,  36.36490,  68.96686, 184.53545,  36.15464,  66.63696, 184.86754,  37.81315,  71.82657, 182.63298,  38.34218,  69.84254, 182.45014,  38.79615,  68.03380, 182.29938,  17.33371,  83.39479, 150.21617,  19.35825,  82.73821, 148.42741,   9.90180,  47.16821, 149.68877,  42.06494,  17.43678, 137.71886,  45.93951,   6.85729, 131.84595,  28.78465,  82.52476, 163.49582,  30.80919,  81.86818, 161.70707,  11.71380,  51.57587, 170.30838,  19.34651,  12.97570, 147.64844,  15.60297,  12.54560, 159.78228
   0.06667,  25.17170,  79.38410, 154.83000,  19.92336,  98.54510, 160.64753,  20.96439, 110.17325, 161.61234,  22.74609, 132.37735, 162.60682,  21.26759, 139.08344, 164.70254,  15.16296, 140.33715, 175.08737,  15.79367, 140.29575, 175.86229,  10.24166, 140.66022, 169.04077,  10.87236, 140.61882, 169.81569,  22.66712, 129.90857, 158.50204,  15.34163, 128.63818, 153.23643,  16.73713, 102.65076, 142.29753,  17.12499,  84.42926, 127.17664,  15.94652,  82.15340, 129.78622,  14.49419,  77.91048, 131.56849,  14.69432,  75.51970, 132.49906,  12.81092,  75.95340, 128.62290,  12.57933,  72.91817, 129.27129,  12.37406,  70.99708, 129.83779,  13.44979,  76.24000, 126.47277,  13.08639,  72.92938, 126.37365,  12.80159,  70.30291, 126.28685,  14.73683,  76.09999, 124.84062,  15.10716,  73.49759, 124.08466,  15.35132,  71.20000, 123.59030,  16.18230,  77.02967, 123.57161,  16.79738,  75.39289, 122.47969,  17.34445,  73.88859, 121.51111,  26.50600, 129.43406, 162.21896,  31.74410, 126.61072, 169.11783,  38.96234,  99.35527, 167.70696,  37.41039,  79.60179, 180.67640,  34.33336,  78.47733, 182.30298,  31.53421,  75.36513, 184.70446,  29.98776,  73.34170, 185.07326,  33.90880,  73.16000, 186.90418,  32.47757,  70.56623, 187.85845,  31.42378,  68.98115, 188.51470,  36.02988,  72.68900, 186.27765,  35.24913,  69.66917, 187.44945,  34.63744,  67.27033, 188.37594,  37.51220,  71.80179, 185.11336,  37.52513,  69.08379, 185.41894,  37.37328,  66.75121, 185.76386,  38.92653,  71.96974, 183.52102,  39.51286,  69.99989, 183.36111,  40.01880,  68.20340, 183.23077,  17.37357,  83.30108, 150.21262,  19.39594,  82.63914, 148.42338,  10.35832,  46.96242, 149.73999,  41.98866,  16.82332, 137.37631,  45.48322,   6.04971, 131.61903,  28.82675,  82.40738, 163.48876,  30.84912,  81.74544, 161.69953,  12.15861,  51.07387, 169.83341,  19.84869,  12.45594, 147.22318,  15.97117,  11.84213, 159.30693
   0.07500,  25.15860,  79.36610, 154.79400,  19.98199,  98.52800, 160.67251,  21.05718, 110.15314, 161.63613,  22.90554, 132.35154, 162.63611,  21.46400, 139.06503, 164.73389,  15.39658, 140.36702, 175.13459,  16.02906, 140.32144, 175.90782,  10.46140, 140.72267, 169.10114,  11.09388, 140.67709, 169.87438,  22.80522, 129.88521, 158.53033,  15.45781, 128.63850, 153.28966,  16.66183, 102.67204, 142.27847,  16.88872,  84.52113, 127.06965,  15.71824,  82.23783, 129.67633,  14.25961,  77.99269, 131.44815,  14.45566,  75.59660, 132.36582,  12.54762,  76.05720, 128.50485,  12.30721,  73.01991, 129.14023,  12.09742,  71.09701, 129.69889,  13.17298,  76.35141, 126.35177,  12.79442,  73.04292, 126.23925,  12.49754,  70.41816, 126.14181,  14.44817,  76.21370, 124.71015,  14.80191,  73.61341, 123.93917,  15.03261,  71.31719, 123.43211,  15.88895,  77.14322, 123.43570,  16.48936,  75.50908, 122.33173,  17.02318,  74.00712, 121.35219,  26.65567, 129.39778, 162.23358,  31.90976, 126.55583, 169.11262,  39.05363,  99.28197, 167.67931,  37.37892,  79.47896, 180.55763,  34.28175,  78.34944, 182.14191,  31.45167,  75.22844, 184.49523,  29.89944,  73.20453, 184.83610,  33.79805,  73.01140, 186.71319,  32.35358,  70.41439, 187.63825,  31.29082,  68.82713, 188.27450,  35.92617,  72.54163, 186.11006,  35.12921,  69.51706, 187.25849,  34.50469,  67.11447, 188.16653,  37.42175,  71.65862, 184.95961,  37.42905,  68.93924, 185.25283,  37.27138,  66.60522, 185.58518,  38.85525,  71.83277, 183.38518,  39.44204,  69.86322, 183.22328,  39.94822,  68.06696, 183.09078,  17.36259,  83.31903, 150.20376,  19.37902,  82.65551, 148.40842,  10.30660,  46.98799, 149.73474,  41.78331,  16.78764, 137.13077,  45.26254,   5.99826, 131.39376,  28.84173,  82.35564, 163.45257,  30.85816,  81.69212, 161.65724,  12.14270,  51.03979, 169.80624,  19.69149,  12.48165, 147.04685,  15.84879,  11.82630, 159.13954
